,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
1910,002202,金风科技,0.25,3.41,17.9043,32.4616,0.012,951.0434,0.3529
1911,002218,拓日新能,0.25,3.11,23.9886,3.7185,0.0075,119.5147,0.244
1912,601179,中国西电,0.25,1.49,20.6873,35.8517,0.0082,2394.9949,0.5496
1913,000802,北京文化,0.24,4.87,61.5855,2.0179,0.0107,41.4073,0.2208
1914,000912,*ST天化,0.24,0.67,22.2157,5.5116,0.0094,817.6708,1.3977
1915,600133,东湖高新,0.24,0.51,15.1291,3.3119,0.0055,642.6494,1.0848
1916,600409,三友化工,0.24,0.46,14.642999999999999,12.7812,0.0069,2738.2835,1.4798
1917,002296,辉煌科技,0.24,2.85,49.7639,1.6299,0.0091,57.0533,0.321
1918,000762,西藏矿业,0.24,3.93,23.3163,4.1409,0.0086,105.3433,0.2213
1919,002271,东方雨虹,0.24,0.59,29.6085,3.1152,0.009000000000000001,524.7448,1.5275
1920,002307,北新路桥,0.24,0.85,23.961,3.0388,0.006999999999999999,354.55800000000005,0.8270000000000001
1921,000703,恒逸石化,0.23,0.22,3.2064,12.3984,0.0107,5406.6032,4.6867
1922,000990,诚志股份,0.23,0.34,5.667000000000001,3.7283,0.0125,1084.8765,3.6523
1923,000678,襄阳轴承,0.23,1.42,11.8226,2.4943,0.0058,175.1813,0.4082
1924,300248,新开普,0.23,2.47,52.2389,1.1614,0.013000000000000001,46.881,0.5255
1925,600055,万东医疗,0.23,1.19,36.7119,1.4943,0.0069,125.0454,0.5777
1926,000636,风华高科,0.23,1.23,15.1561,5.1224,0.0076,415.853,0.6197
1927,601233,桐昆股份,0.23,0.38,5.9255,15.7725,0.0163,4087.0265,4.2414
1928,300097,智云股份,0.22,3.78,36.8818,0.9258,0.0154,24.4389,0.4073
1929,600061,国投资本,0.22,0.15,4.6524,1.3583,0.0031,895.5309,2.0869999999999997
1930,300077,国民技术,0.22,6.63,38.5782,6.1246,0.0225,92.2736,0.3392
1931,000882,华联股份,0.22,2.65,52.5703,6.5184,0.006,245.4053,0.2289
1932,600819,耀皮玻璃,0.22,0.91,22.7164,4.7523,0.0064,517.3368,0.7074
1933,002297,博云新材,0.22,1.46,21.160999999999998,1.3563,0.0063,92.6688,0.433
1934,000061,农产品,0.22,1.77,45.6967,10.8333,0.0063,612.0028,0.3606
1935,300324,旋极信息,0.22,2.42,47.2282,1.2396,0.0221,51.2052,0.9143
1936,000735,罗牛山,0.22,1.51,9.288,3.7907,0.0043,250.2205,0.2842
1937,002102,冠福股份,0.22,0.35,25.0759,1.4095,0.0034,396.9962,0.97
1938,300125,易世达,0.21,3.04,16.8541,2.3407,0.0198,76.84899999999999,0.6512
1939,600053,九鼎投资,0.21,3.51,22.8787,1.7019,0.0039,48.4273,0.1117
1940,300338,开元股份,0.21,3.2,51.5139,1.5684,0.0261,48.9358,0.8155
1941,600235,民丰特纸,0.21,0.94,19.5837,3.0328,0.0115,320.9099,1.2183
1942,002493,荣盛石化,0.21,0.26,2.7719,14.9831,0.0134,5625.9086,5.0592
1943,002156,通富微电,0.21,1.3,16.1141,4.8086,0.0073,367.9562,0.5662
1944,000029,深深房A,0.21,2.13,22.2872,3.5087,0.0034,164.45,0.1625
1945,600836,界龙实业,0.21,0.32,19.6785,0.9157,0.0029,278.5771,0.8884
1946,600759,洲际油气,0.21,1.51,11.2282,5.0629,0.0041,335.1098,0.2746
1947,000890,法尔胜,0.21,0.65,16.7568,2.2883,0.006,350.3892,0.9229
1948,002002,鸿达兴业,0.21,0.38,10.5151,0.2128,0.0012,55.5586,0.3328
1949,600770,综艺股份,0.2,5.24,34.0564,6.227,0.0056,118.6871,0.1074
1950,002466,天齐锂业,0.2,2.77,18.7466,2.0359,0.0138,73.4582,0.4997
1951,600297,广汇汽车,0.2,2.99,28.5805,1.837,0.0052,61.4148,0.1754
1952,600331,宏达股份,0.2,0.21,25.7777,1.5613,0.0015,728.2961,0.7057
1953,600051,宁波联合,0.2,0.79,15.7835,3.7747,0.0124,475.8437,1.5735
1954,002075,沙钢股份,0.2,0.19,5.1769,4.6847,0.0029,2366.3926,1.5012
1955,000720,*ST新能,0.2,0.22,13.3416,1.5292,0.0017,675.367,0.7821
1956,601908,京运通,0.2,6.64,37.4314,7.416,0.0086,111.6335,0.1298
1957,002122,*ST天马,0.2,2.03,22.0618,10.0588,0.0084,494.8927,0.4165
1958,300061,康旗股份,0.19,0.75,25.0221,0.7176,0.0074,95.4282,0.9940000000000001
1959,300280,紫天科技,0.19,1.58,13.1121,1.2184,0.0095,76.7636,0.5997
1960,600293,三峡新材,0.19,0.7,15.0823,1.5525,0.0045,219.4065,0.6368
1961,002579,中京电子,0.18,1.15,12.1778,1.0861,0.0069,93.7424,0.6018
1962,000977,浪潮信息,0.18,0.43,20.8665,2.1616,0.01,501.0631,2.3305
1963,002517,恺英网络,0.18,1.62,23.0434,1.1883,0.0067,73.142,0.4136
1964,002685,华东重机,0.18,2.17,16.7144,1.472,0.0073,67.5629,0.3378
1965,002039,黔源电力,0.18,0.91,55.9578,3.2286,0.0158,352.5367,1.7315
1966,002079,苏州固锝,0.18,1.22,12.4578,2.2518,0.0031,183.6031,0.2527
1967,600605,汇通能源,0.18,0.18,2.9389999999999996,0.8766,0.0059,483.2054,3.2794
1968,600477,杭萧钢构,0.18,0.22,14.2748,1.3575,0.0029,598.4465,1.2912
1969,600029,南方航空,0.17,0.24,10.3197,57.0,0.0058,23586.0,2.4024
1970,300277,海联讯,0.17,1.55,31.9878,0.9874,0.0073,63.6202,0.4747
1971,000668,荣丰控股,0.17,4.77,80.3195,1.2073,0.0082,25.2725,0.1721
1972,000837,秦川机床,0.17,0.82,15.1866,1.9526,0.0055,235.601,0.6756
1973,600320,振华重工,0.16,0.59,6.5122,24.0824,0.0054,4032.2164,0.9184
1974,600789,鲁抗医药,0.16,0.4,14.5173,2.545,0.0043,626.3632,1.077
1975,002061,浙江交科,0.16,0.63,12.5125,1.9861,0.0085,312.0204,1.3423
1976,600282,南钢股份,0.16,0.19,8.9759,14.6751,0.0037,7414.8483,1.9131
1977,000593,大通燃气,0.16,0.48,25.4481,0.5716,0.0025,118.0687,0.5286
1978,002461,珠江啤酒,0.16,1.07,39.3276,5.4315,0.0079,504.0443,0.741
1979,002067,景兴纸业,0.16,0.72,13.9599,4.7462,0.0043,656.5961,0.6002
1980,000593,大通燃气,0.16,0.48,25.4481,0.5716,0.0025,118.0687,0.5286
1981,002461,珠江啤酒,0.16,1.07,39.3276,5.4315,0.0079,504.0443,0.741
1982,002067,景兴纸业,0.16,0.72,13.9599,4.7462,0.0043,656.5961,0.6002
1983,002432,九安医疗,0.16,1.57,43.9556,1.2625,0.005,80.0523,0.3227
1984,600862,中航高科,0.15,0.86,24.8165,2.0738,0.0032,240.6368,0.3772
1985,002526,山东矿机,0.15,1.07,18.9587,2.9654,0.0055,275.9834,0.5168
1986,002328,新朋股份,0.15,0.67,15.5925,3.1739,0.006999999999999999,466.983,1.0377
1987,600128,弘业股份,0.15,0.28,6.6943,2.1245,0.0086,753.2138,3.0523
1988,000503,国新健康,0.14,3.94,58.1406,1.8164,0.002,46.0859,0.0512
1989,002193,如意集团,0.14,0.76,18.7681,0.9949,0.0062,130.3513,0.8146
1990,600692,亚通股份,0.14,0.46,20.4115,0.7049,0.002,152.8359,0.4344
1991,000567,海德股份,0.14,152.11,73.3362,0.2683,0.0017,0.1764,0.0011
1992,000806,银河生物,0.13,0.62,25.0156,1.126,0.0016,180.0886,0.2575
1993,000821,京山轻机,0.13,0.94,13.2126,1.4673,0.0042,155.0654,0.4491
1994,600346,恒力股份,0.13,0.24,20.9357,0.7804,0.0032,320.6375,1.3304
1995,600667,太极实业,0.13,0.19,10.6449,2.0611,0.0017,1073.7163,0.9013
1996,300168,万达信息,0.13,1.75,32.235,1.6056,0.0066,91.2762,0.3803
1997,000038,深大通,0.13,1.55,24.7122,0.21899999999999997,0.0022,14.1121,0.1466
1998,300229,拓尔思,0.13,3.77,80.684,1.0719,0.0052,28.3726,0.139
1999,000062,深圳华强,0.13,0.78,51.9969,2.0091,0.003,255.7157,0.3834
2000,600353,旭光股份,0.13,1.8,16.8514,1.2452,0.0045,68.941,0.2535
2001,000066,中国长城,0.13,0.02,9.0424,3.9545,0.0029,17564.8408,13.2705
2002,002468,申通快递,0.13,0.4,16.1678,1.0039,0.0043,248.0907,1.0767
2003,600536,中国软件,0.12,0.31,34.9075,1.6215,0.0071,516.3128,2.2876
2004,600290,华仪电气,0.12,1.04,24.8967,2.4288,0.0046,231.3263,0.439
2005,002015,霞客环保,0.12,0.21,6.9625,0.9133,0.0038,426.9746,1.7794
2006,000885,同力水泥,0.11,0.24,13.7783,1.8388,0.0056,735.9233,2.2415
2007,600812,华北制药,0.11,0.14,7.4268,4.8371,0.0035,3356.1184,2.4344
2008,600110,诺德股份,0.11,0.54,16.4583,2.3292,0.002,424.3567,0.3689
2009,002141,贤丰控股,0.11,0.15,9.8741,0.3444,0.0018,222.1055,1.2211
2010,002265,西仪股份,0.11,0.6,6.8833,0.5692,0.0019,93.3215,0.3206
2011,300159,新研股份,0.11,8.76,31.785999999999998,1.0814,0.0059,12.3384,0.0683
2012,000019,深深宝A,0.11,1.04,16.8308,1.1093,0.0044,106.2458,0.4234
2013,002613,北玻股份,0.11,1.48,22.0093,1.5798,0.0039,106.6173,0.2662
2014,600515,海航基础,0.11,0.42,20.8809,1.0576,0.0025,251.2233,0.5942
2015,300134,大富科技,0.1,0.57,20.4431,2.2057,0.0068,382.954,1.1967
