,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600556,ST慧球,38.36,5.54,27.3245,1.2337,0.0031,22.2472,0.0563
1,600870,*ST厦华,34.85,,,2.6859,0.0051,0.0,0.0
2,002893,华通热力,30.57,20.03,29.7287,101.1177,,504.7268,
3,600185,格力地产,24.05,2976.72,36.7594,802.0929,1.3886,26.9455,0.0466
4,600550,保变电气,23.62,22.49,18.6204,223.9893,0.1459,995.8655,0.6489
5,300628,亿联网络,20.58,35.98,57.9744,50.4247,,140.1209,
6,600452,涪陵电力,20.4,47.99,12.5069,135.3059,0.8456,281.8907,1.7618
7,603587,地素时尚,19.38,29.09,73.2953,147.02100000000002,,505.3666,
8,000626,远大控股,17.97,1.41,0.5394,142.1501,0.7019,10078.3441,49.7696
9,002506,协鑫集成,17.95,6.51,10.1959,70.8876,0.027999999999999997,1088.3908,0.4312
10,300467,迅游科技,15.61,39.23,73.8271,16.7659,0.5588,42.729,1.4242
11,300436,广生堂,14.93,38.45,87.415,27.5507,0.4919,71.6388,1.2792
12,000848,承德露露,14.88,18.43,44.202,229.6366,0.4576,1245.6533,2.4822
13,000958,东方能源,13.34,44.73,32.883,131.2116,0.2714,293.3355,0.6068
14,000615,京汉股份,13.17,62.0,12.4645,100.0801,0.4727,161.4156,0.7625
15,000963,华东医药,13.15,6.6,27.1523,343.9816,0.7924,5211.4425,12.0062
16,000042,中洲控股,12.26,22.47,53.6295,461.3988,0.9634,2053.1503,4.2869
17,000034,神州数码,12.18,23.6,9.8357,22.988000000000003,0.0642,97.3814,0.272
18,603387,基蛋生物,11.71,38.11,85.1312,21.4975,,56.4048,
19,603885,吉祥航空,11.5,13.62,29.8478,266.5376,0.5329999999999999,1956.6674,3.9133
20,600167,联美控股,11.41,36.99,50.5997,127.4714,0.6041,344.5861,1.6331
21,300446,乐凯新材,11.39,42.9,64.3846,27.7438,0.6031,64.6671,1.4058
22,600645,中源协和,11.02,100.88,66.994,160.7058,0.41600000000000004,159.292,0.4124
23,600398,海澜之家,10.97,18.93,38.6178,867.9181,0.1931,4584.395,1.0203
24,002763,汇洁股份,10.95,16.71,69.8488,83.4017,0.5148,499.1035,3.0808
25,300496,中科创达,10.93,28.56,52.0704,37.0991,0.4946,129.8975,1.7319
26,603288,海天味业,10.54,22.96,44.1909,733.5957,0.4878,3193.7253,2.124
27,000966,长源电力,10.5,16.83,34.4714,267.7183,0.4831,1590.1495,2.8695
28,002174,游族网络,10.36,34.44,63.1714,104.2565,0.3781,302.6528,1.0977
29,600305,恒顺醋业,10.35,43.81,40.2532,145.8066,0.4838,332.7766,1.1042
30,600726,华电能源,10.32,12.76,25.6493,360.6725,0.1833,2824.8617,1.4363
31,600816,安信信托,10.23,47.2,62.9435,205.8481,0.4533,436.0966,0.9603
32,002304,洋河股份,10.14,35.57,60.0149,2227.1295,2.069,6259.6826,5.8152
33,002354,天神娱乐,9.98,47.82,76.5399,73.3919,0.3292,153.4685,0.6884
34,300059,东方财富,9.85,51.83,79.2302,198.7565,0.1173,383.4225,0.2264
35,002180,纳思达,9.74,55.33,67.9224,60.7966,0.1438,109.8617,0.2598
36,000692,惠天热电,9.56,16.4,27.2137,136.2786,0.2557,830.5185,1.5586
37,603063,禾望电气,9.44,40.02,54.2913,86.431,,215.9688,
38,603669,灵康药业,9.42,27.2,60.9331,27.7834,0.1424,102.1144,0.5236
39,600719,大连热电,9.4,19.82,38.2004,75.3507,0.3724,380.0957,1.8788
40,002776,柏堡龙,9.26,19.48,28.8959,31.6934,0.4029,162.643,2.0676
41,600201,生物股份,9.23,49.49,71.6335,166.6617,0.583,336.724,1.1779
42,000929,兰州黄河,9.06,33.96,41.7394,68.3661,0.368,201.3014,1.0836
43,300590,移为通信,9.03,31.27,62.1691,11.8618,,37.9261,
44,002736,国信证券,8.99,51.01,67.8866,3255.3927,0.3969,6381.5846,0.7782
45,600352,浙江龙盛,8.97,30.27,38.9755,1165.7206,0.7166,3849.8901,2.3667
46,000625,长安汽车,8.87,13.7,15.0649,2494.4912,0.5349,18197.1853,3.9025
47,000540,中天金融,8.79,17.71,30.0405,673.9873,0.3913,3804.6794,2.2094
48,300450,先导智能,8.47,28.96,43.2883,24.7298,0.4848,85.3835,1.6741
49,603225,新凤鸣,8.36,6.56,8.8583,189.5916,,2888.0988,
50,600744,华银电力,8.35,6.95,18.7577,116.4665,0.1636,1674.1712,2.3525
51,600617,国新能源,8.3,8.22,20.4101,188.9193,0.3185,2298.1888,3.8752
52,002900,哈三联,8.25,32.92,62.3565,54.8053,,166.449,
53,000423,东阿阿胶,8.15,36.73,70.0679,526.1019,0.8044,1432.0233,2.1895
54,603023,威帝股份,8.13,35.2,57.661,14.1974,0.2366,40.3268,0.6721
55,300208,恒顺众昇,7.88,29.3,47.3455,67.165,0.2224,229.1622,0.7588
56,000679,大连友谊,7.85,15.55,21.6797,124.9462,0.3505,803.2821,2.2538
57,000333,美的集团,7.78,7.87,26.8348,3342.1348,0.7927,42426.71400000001,10.0637
58,300695,兆丰股份,7.75,36.34,44.2567,25.8067,,71.0068,
59,002294,信立泰,7.65,40.04,77.4912,313.5748,0.4796,783.0305,1.1977
60,600519,贵州茅台,7.55,51.08,93.2142,4364.9017,3.8221,8544.2734,7.4818
61,603198,迎驾贡酒,7.47,22.04,61.2983,206.5325,0.2868,936.9738,1.3013
62,600177,雅戈尔,7.47,22.12,28.9408,1388.2694,0.6234,6273.4632,2.8174
63,600566,济川药业,7.45,17.64,84.8422,159.6288,0.2042,904.4647,1.1574
64,300439,美康生物,7.4,22.54,64.9784,33.0852,0.3892,146.7587,1.7265
65,300017,网宿科技,7.39,23.41,43.6917,131.0128,0.4126,559.5763,1.7625
66,002739,万达电影,7.38,20.28,34.6473,338.1023,0.6037,1666.8779,2.9765
67,000049,德赛电池,7.37,3.23,10.0975,59.1147,0.28800000000000003,1824.549,8.8896
68,603229,奥翔药业,7.25,22.03,50.6512,9.9512,,45.1662,
69,603369,今世缘,7.25,31.71,72.6059,277.0932,0.5521,873.6754,1.7409999999999999
70,000869,张裕A,7.19,29.05,66.9956,530.2484,0.7735,1825.2122,2.6627
71,603188,亚邦股份,7.19,29.86,51.9945,210.4729,0.7308,704.6538,2.4467
72,600011,华能国际,7.15,14.68,30.9599,5034.089,0.349,34277.5833,2.377
73,000998,隆平高科,7.14,25.79,37.1229,147.2713,0.1478,570.9784,0.5732
74,600884,杉杉股份,7.14,38.59,23.18,325.28700000000003,0.7917,842.7439,2.0511
75,000712,锦龙股份,7.11,3486.71,94.0127,198.1989,0.2212,5.6844,0.0063
76,002191,劲嘉股份,7.08,33.21,45.5905,264.6915,0.40299999999999997,796.9757,1.2136
77,002090,金智科技,7.06,20.03,28.5688,54.5862,0.2625,272.4113,1.3104
78,601633,长城汽车,7.04,13.12,26.5705,2535.9064,0.8335,19327.0232,6.3525
79,002280,联络互动,7.04,48.7,68.8636,59.7579,0.2126,122.6896,0.4366
80,300005,探路者,7.01,24.55,50.9591,94.3436,0.1837,384.1697,0.7482
81,603568,伟明环保,6.96,43.05,69.3226,70.2122,0.172,163.0692,0.3996
82,000899,赣能股份,6.94,22.84,34.3294,158.7706,0.2455,694.9915,1.0747
83,000096,广聚能源,6.93,54.77,14.0592,138.6319,0.2625,253.0781,0.4793
84,601515,东风股份,6.93,34.21,50.69,231.9526,0.2085,677.9374,0.6096
85,300737,科顺股份,6.88,12.5,38.4999,23.8561,0.1213,190.7289,0.9701
86,600612,老凤祥,6.87,2.41,6.5643,290.6051,0.5555,12042.2458,23.0201
87,000501,鄂武商A,6.86,5.35,20.8002,261.9558,0.5164,4894.2598,9.6486
88,603566,普莱柯,6.85,36.06,77.4594,46.7454,0.3895,129.613,1.0801
89,300414,中光防雷,6.81,22.41,37.3873,23.2338,0.3676,103.6508,1.6401
90,601377,兴业证券,6.8,39.13,56.2705,1073.1899,0.2063,2741.9705,0.5273
91,300479,神思电子,6.75,14.77,35.7426,13.2758,0.2212,89.8416,1.4973
92,002646,青青稞酒,6.72,29.53,65.8759,160.2919,0.3562,542.6793,1.2059
93,000596,古井贡酒,6.71,18.16,69.9983,302.8102,0.6012,1667.2664,3.3106
94,601336,新华保险,6.71,5.46,7.0907,3624.0,1.1617,66256.0,21.2389
95,600729,重庆百货,6.69,3.67,15.6186,327.5325,0.8056,8907.2962,21.9106
96,002701,奥瑞金,6.67,16.09,32.4822,268.1265,0.4371,1665.8424,2.716
97,603970,中农立华,6.64,2.41,11.1392,17.4169,,720.6728,
98,600340,华夏幸福,6.64,21.15,51.5585,697.595,0.5273,3297.0344,2.4923
99,603718,海利生物,6.59,40.72,79.0771,29.009,0.1381,71.2314,0.3391
100,002415,海康威视,6.56,24.36,44.2298,1044.6419,0.2567,4287.9468,1.0537
101,600887,伊利股份,6.53,8.77,37.0824,1302.7679,0.4251,14838.5714,4.8422
102,600995,文山电力,6.52,16.94,27.6663,97.4116,0.2035,574.8684,1.2013
103,600896,*ST海投,6.52,69.62,1.4603,140.3681,0.2414,201.5997,0.3467
104,002489,浙江永强,6.48,14.72,25.5367,232.8581,0.4869,1580.9979,3.3062
105,300497,富祥股份,6.47,14.65,30.3084,19.6195,0.3633,133.9156,2.4799
106,603968,醋化股份,6.47,11.04,19.7186,36.1625,0.4716,327.3158,4.2685
107,600086,东方金钰,6.45,10.48,16.2658,169.4759,0.3766,1616.2867,3.5917
108,600276,恒瑞医药,6.43,24.83,83.5771,547.3705,0.3636,2203.9464,1.4644
109,600620,天宸股份,6.39,337.77,53.6554,57.3731,0.1253,16.9855,0.0371
110,002261,拓维信息,6.38,65.14,58.1309,107.6052,0.243,165.1654,0.373
111,600081,东风科技,6.34,5.68,16.5753,66.9927,0.2136,1179.1054,3.7603
112,603883,老百姓,6.34,6.26,37.9924,65.6235,0.3281,1047.5539,5.2377
113,601318,中国平安,6.34,11.37,19.0702,19964.0,2.1842,175457.0,19.1963
114,603989,艾华集团,6.31,17.25,35.649,48.0526,0.3203,278.5472,1.8569
115,600958,东方证券,6.3,47.07,61.1599,1939.9460000000001,0.3672,4120.9468,0.7802
116,002210,飞马国际,6.29,0.76,0.6119,53.7532,0.1351,7067.2888,17.7659
117,002267,陕天然气,6.29,14.42,21.4592,304.1331,0.2734,2108.8106,1.8962
118,000166,申万宏源,6.23,42.29,61.2711,2566.5505,0.1727,6068.0021,0.4084
119,000661,长春高新,6.17,18.53,77.0728,96.1846,0.7324,518.8992,3.9512
120,600396,金山股份,6.16,11.24,29.73,139.2604,0.1603,1238.392,1.4256
121,300463,迈克生物,6.16,23.58,56.3531,49.1053,0.3306,208.2035,1.402
122,000921,海信科龙,6.14,3.49,20.2761,224.5001,0.1652,6430.7721,4.7337
123,002500,山西证券,6.13,49.17,65.5176,478.7375,0.19,973.5368,0.3865
124,300482,万孚生物,6.04,25.35,61.7893,20.1737,0.3056,79.5506,1.2053
125,300443,金雷风电,6.02,19.19,33.4823,26.9995,0.5999,140.6238,3.1249
126,000902,新洋丰,6.02,6.81,19.6335,175.261,0.2912,2570.8118,4.2719
127,601888,中国国旅,6.01,12.93,31.5802,645.9954,0.6617,4995.321,5.1169
128,600458,时代新材,6.01,6.01,14.1376,173.1201,0.2617,2878.2073,4.3515
129,000776,广发证券,6.01,44.07,60.1708,2517.2926,0.4252,5712.0227,0.9649
130,002504,弘高创意,6.0,7.09,16.9691,43.6986,0.1058,615.6028,1.4915
131,600999,招商证券,5.98,46.6,56.3876,2662.9039,0.4584,5713.5803,0.9837
132,002143,印纪传媒,5.94,16.36,35.2775,67.0796,0.0606,409.8073,0.3704
133,000651,格力电器,5.91,11.32,32.2161,2775.3587,0.9227,24503.9001,8.1466
134,002223,鱼跃医疗,5.85,20.32,41.9005,108.8724,0.2047,535.672,1.0076
135,300384,三联虹普,5.85,32.76,47.9103,43.6101,0.8175,133.0943,2.4952
136,300562,乐心医疗,5.83,10.02,28.0157,11.184000000000001,,111.5449,
137,000887,中鼎股份,5.82,12.36,30.7888,178.6158,0.1601,1444.7468,1.2951
138,000686,东北证券,5.82,45.34,60.1847,548.6825,0.2803,1210.1322,0.6183
139,600649,城投控股,5.81,89.6,35.8949,1077.6932,0.3607,1202.6782,0.4025
140,300273,和佳股份,5.79,29.34,63.8732,74.6115,0.1304,254.2961,0.4445
141,000750,国海证券,5.78,41.08,55.9014,416.0607,0.18,1012.748,0.4383
142,000516,国际医学,5.75,8.85,19.7909,97.5042,0.1366,1101.6882,1.5442
143,002032,苏泊尔,5.73,7.67,29.506999999999998,230.6223,0.3638,3006.7338,4.7435
144,002081,金螳螂,5.73,10.76,16.808,436.5715,0.2477,4056.7714,2.302
145,002450,康得新,5.73,19.53,37.8807,293.0889,0.3077,1500.3543,1.5753
146,002144,宏达高科,5.72,98.83,26.572,111.3136,0.6297,112.6222,0.6371
147,603355,莱克电气,5.71,9.09,22.5875,91.5487,0.2543,1007.0177,2.7972
148,000600,建投能源,5.7,22.07,41.0106,543.6811,0.3034,2463.3495,1.3749
149,601211,国泰君安,5.68,38.16,55.907,2835.3565,0.4648,7428.4744,1.2177
150,600837,海通证券,5.63,51.49,69.2612,4101.6583,0.4279,7965.335999999999,0.831
151,000156,华数传媒,5.63,21.05,45.1567,131.1791,0.1143,622.9156,0.5432
152,600687,刚泰控股,5.62,4.17,6.5942,95.7727,0.1953,2295.2889,4.6819
153,002759,天际股份,5.6,16.12,33.111999999999995,16.1756,0.2246,100.3069,1.3931
154,300457,赢合科技,5.6,25.38,39.8471,15.026,0.2568,59.1864,1.0117
155,000895,双汇发展,5.59,9.27,20.8384,920.7972,0.4184,9931.492,4.5131
156,002440,闰土股份,5.53,25.22,42.1754,334.8718,0.4365,1327.5358,1.7308
157,300483,沃施股份,5.53,10.96,29.4391,12.7743,0.2777,116.5452,2.5335
158,600035,楚天高速,5.49,66.2,72.1537,216.4972,0.1787,327.0275,0.27
159,601788,光大证券,5.49,47.43,61.1354,1512.75,0.4425,3189.1318,0.9329999999999999
160,603042,华脉科技,5.47,9.07,28.9835,19.0282,,209.7268,
161,600369,西南证券,5.47,47.8,63.7501,965.2223,0.3419,2019.1765,0.7153
162,300326,凯利泰,5.47,75.29,71.7669,60.5847,0.344,80.4611,0.4569
163,002262,恩华药业,5.44,8.89,41.873000000000005,60.0428,0.1527,674.8321,1.7166
164,002085,万丰奥威,5.43,8.41,24.5859,112.6403,0.2887,1339.2392,3.4330000000000003
165,300032,金龙机电,5.42,15.67,26.7508,106.0201,0.3136,676.5585,2.0018
166,601166,兴业银行,5.41,43.23,55.9242,14790.0,0.7762,34207.0,1.7954
167,601198,东兴证券,5.41,50.4,62.641999999999996,681.2651,0.272,1351.5378,0.5397
168,300267,尔康制药,5.39,30.65,49.7159,90.1379,0.1983,294.0057,0.6469
169,600867,通化东宝,5.38,30.59,73.2579,121.9729,0.1184,398.6682,0.387
170,600074,*ST保千,5.37,24.54,46.6565,61.1412,0.0271,249.142,0.1104
171,300033,同花顺,5.37,52.5,82.7044,67.6716,0.2517,128.894,0.4795
172,600027,华电国际,5.37,11.22,29.8619,1797.12,0.204,16016.964,1.8186
173,002781,奇信股份,5.36,6.37,17.2735,49.0335,0.2724,769.5654,4.2753
174,002038,双鹭药业,5.35,64.58,75.1125,179.0888,0.392,277.3035,0.607
175,600115,东方航空,5.35,6.98,17.8493,1564.0,0.1233,22393.0,1.7668
176,600666,奥瑞德,5.31,6.99,39.9299,22.2783,0.0767,318.3353,1.0971
177,600236,桂冠电力,5.28,16.25,46.4459,218.5252,0.0958,1344.0654,0.5893
