,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,300246,宝莱特,--,--,--,2714.9716,--,--
1,300250,初灵信息,--,--,--,-3873.6486,--,--
2,300254,仟源医药,--,--,--,1426.8668,--,--
3,002533,金杯电工,--,--,--,--,--,--
4,300259,新天科技,--,--,--,-71514.4142,--,--
5,002549,凯美特气,--,--,--,--,--,--
6,002561,徐家汇,--,--,--,--,--,--
7,002569,步森股份,--,--,--,--,--,--
8,002577,雷柏科技,--,--,--,--,--,--
9,002581,未名医药,--,--,--,--,--,--
10,002585,双星新材,--,--,--,--,--,--
11,002589,瑞康医药,--,--,--,--,--,--
12,002594,比亚迪,--,--,--,--,--,--
13,002598,山东章鼓,--,--,--,--,--,--
14,002602,世纪华通,--,--,--,--,--,--
15,002610,爱康科技,--,--,--,434.4365,--,--
16,300121,阳谷华泰,--,--,--,--,--,--
17,300185,通裕重工,--,--,--,--,--,--
18,601116,三江购物,--,--,--,--,--,--
19,300198,纳川股份,--,--,--,--,--,--
20,300202,聚龙股份,--,--,--,--,--,--
21,300206,理邦仪器,--,--,--,--,--,--
22,300210,森远股份,--,--,--,--,--,--
23,601233,桐昆股份,--,--,--,--,--,--
24,601311,骆驼股份,--,--,--,--,--,--
25,300218,安利股份,--,--,--,--,--,--
26,601336,新华保险,--,--,--,--,--,--
27,300222,科大智能,--,--,--,--,--,--
28,300230,永利股份,--,--,--,--,--,--
29,601599,鹿港文化,--,--,--,--,--,--
30,300234,开尔新材,--,--,--,--,--,--
31,601616,广电电气,--,--,--,--,--,--
32,300238,冠昊生物,--,--,--,--,--,--
33,601636,旗滨集团,--,--,--,--,--,--
34,300242,佳云科技,--,--,--,--,--,--
35,300249,依米康,--,--,--,1613.9412,--,--
36,300253,卫宁健康,--,--,--,-14026.8912,--,--
37,601798,*ST蓝科,--,--,--,--,--,--
38,300257,开山股份,--,--,--,-625433.3014,--,--
39,002556,辉隆股份,--,--,--,--,--,--
40,002564,天沃科技,--,--,--,--,--,--
41,002568,百润股份,--,--,--,--,--,--
42,002572,索菲亚,--,--,--,--,--,--
43,002576,通达动力,--,--,--,--,--,--
44,002580,圣阳股份,--,--,--,--,--,--
45,002584,西陇科学,--,--,--,--,--,--
46,002588,史丹利,--,--,--,--,--,--
47,002593,日上集团,--,--,--,--,--,--
48,002597,金禾实业,--,--,--,--,--,--
49,002601,龙蟒佰利,--,--,--,--,--,--
50,002605,姚记扑克,--,--,--,2766.9595,--,--
51,601010,文峰股份,--,--,--,--,--,--
52,601058,赛轮金宇,--,--,--,--,--,--
53,300189,神农基因,--,--,--,--,--,--
54,601113,华鼎股份,--,--,--,--,--,--
55,300197,铁汉生态,--,--,--,--,--,--
56,300201,海伦哲,--,--,--,--,--,--
57,601208,东材科技,--,--,--,--,--,--
58,300209,天泽信息,--,--,--,--,--,--
59,601222,林洋能源,--,--,--,3867.8222,--,--
60,002568,百润股份,--,--,--,--,--,--
61,002572,索菲亚,--,--,--,--,--,--
62,002576,通达动力,--,--,--,--,--,--
63,002580,圣阳股份,--,--,--,--,--,--
64,002584,西陇科学,--,--,--,--,--,--
65,002588,史丹利,--,--,--,--,--,--
66,002593,日上集团,--,--,--,--,--,--
67,002597,金禾实业,--,--,--,--,--,--
68,002601,龙蟒佰利,--,--,--,--,--,--
69,002604,*ST龙力,--,--,--,384.8741,--,--
70,002608,江苏国信,--,--,--,-1015.3424,--,--
71,300139,晓程科技,--,--,--,--,--,--
72,300159,新研股份,--,--,--,--,--,--
73,300188,美亚柏科,--,--,--,--,--,--
74,300200,高盟新材,--,--,--,--,--,--
75,300204,舒泰神,--,--,--,--,--,--
76,300208,恒顺众昇,--,--,--,--,--,--
77,601218,吉鑫科技,--,--,--,--,--,--
78,000719,中原传媒,--,--,--,--,--,--
79,300212,易华录,--,--,--,--,--,--
80,300220,金运激光,--,--,--,--,--,--
81,300224,正海磁材,--,--,--,--,--,--
82,300228,富瑞特装,--,--,--,--,--,--
83,601567,三星医疗,--,--,--,--,--,--
84,300232,洲明科技,--,--,--,--,--,--
85,300236,上海新阳,--,--,--,--,--,--
86,300240,飞力达,--,--,--,--,--,--
87,300244,迪安诊断,--,--,--,--,--,--
88,300248,新开普,--,--,--,504.2991,--,--
89,300252,金信诺,--,--,--,1836.0445,--,--
90,300256,星星科技,--,--,--,2970.0604,--,--
91,002539,云图控股,--,--,--,--,--,--
92,601886,江河集团,--,--,--,--,--,--
93,002571,德力股份,--,--,--,--,--,--
94,002575,群兴玩具,--,--,--,--,--,--
95,002579,中京电子,--,--,--,--,--,--
96,002587,奥拓电子,--,--,--,--,--,--
97,002591,恒大高新,--,--,--,--,--,--
98,002596,海南瑞泽,--,--,--,--,--,--
99,002600,领益智造,--,--,--,--,--,--
100,002607,亚夏汽车,--,--,--,544.8115,--,--
101,300154,瑞凌股份,--,--,--,--,--,--
102,300178,腾邦国际,--,--,--,--,--,--
103,300187,永清环保,--,--,--,--,--,--
104,300207,欣旺达,--,--,--,--,--,--
105,601216,君正集团,--,--,--,--,--,--
106,300211,亿通科技,--,--,--,--,--,--
107,300215,电科院,--,--,--,--,--,--
108,300219,鸿利智汇,--,--,--,--,--,--
109,300227,光韵达,--,--,--,--,--,--
110,601566,九牧王,--,--,--,--,--,--
