,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,300386,飞天诚信,--,--,--,26181.6125,--,--
1,300390,天华超净,--,--,--,3958.0355,--,--
2,300395,菲利华,--,--,--,1231.5532,--,--
3,300399,京天利,--,--,--,-1062.6887,--,--
4,300403,地尔汉宇,--,--,--,2635.0445,--,--
5,300408,三环集团,--,--,--,--,--,--
6,300413,快乐购,--,--,--,-974.6277,--,--
7,601969,海南矿业,--,--,--,3466.3241,--,--
8,603009,北特科技,--,--,--,382.9435,--,--
9,603018,中设集团,--,--,--,1648.2755,--,--
10,603111,康尼机电,--,--,--,557.2848,--,--
11,603166,福达股份,--,--,--,316.6397,--,--
12,603188,亚邦股份,--,--,--,529.7112,--,--
13,603306,华懋科技,--,--,--,-339261.7135,--,--
14,603456,九洲药业,--,--,--,763.8528,--,--
15,603609,禾丰牧业,--,--,--,423.6724,--,--
16,603686,龙马环卫,--,--,--,3183.4823,--,--
17,601021,春秋航空,--,--,--,1361.3781,--,--
18,601069,西部黄金,--,--,--,603.2636,--,--
19,002726,龙大肉食,--,--,--,4189.6184,--,--
20,002730,电光科技,--,--,--,453.9336,--,--
21,002734,利民股份,--,--,--,--,--,--
22,002738,中矿资源,--,--,--,2013.9914,--,--
23,601226,华电重工,--,--,--,2153.6635,--,--
24,300364,中文在线,--,--,--,--,--,--
25,300368,汇金股份,--,--,--,-3842.965,83.7977,--
26,300382,斯莱克,--,--,--,--,58.8874,--
27,300385,雪浪环境,--,--,--,916.1732,--,--
28,300389,艾比森,--,--,--,4964.5403,--,--
29,300393,中来股份,--,--,--,1926.2735,--,--
30,300398,飞凯材料,--,--,--,1527.7511,--,--
31,300402,宝色股份,--,--,--,390.0069,--,--
32,300407,凯发电气,--,--,--,3130.3995,--,--
33,300412,迦南科技,--,--,--,11174.2534,--,--
34,603017,中衡设计,--,--,--,-8377.8332,--,--
35,603100,川仪股份,--,--,--,549.8275,--,--
36,603169,兰石重装,--,--,--,262.4555,--,--
37,603558,健盛集团,--,--,--,3439.5414,--,--
38,603606,东方电缆,--,--,--,323.331,--,--
39,603678,火炬电子,--,--,--,1527.1359,--,--
40,603699,纽威股份,--,--,--,--,39.9784,--
41,603788,宁波高发,--,--,--,3783.4701,--,--
42,603988,中电电机,--,--,--,-7026.0221,--,--
43,600917,重庆燃气,--,--,--,-369.2494,--,--
44,002729,好利来,--,--,--,6587.2099,--,--
45,002733,雄韬股份,--,--,--,353.2164,--,--
46,002737,葵花药业,--,--,--,--,--,--
47,002797,第一创业,--,--,--,--,40.3997,--
48,601225,陕西煤业,--,--,--,1215.9756,48.1954,--
49,300363,博腾股份,--,--,--,1580.055,--,--
50,300384,三联虹普,--,--,--,-1601.703,--,--
51,300392,腾信股份,--,--,--,9536.4984,--,--
52,300397,天和防务,--,--,--,-3742.4103,--,--
53,300401,花园生物,--,--,--,-3297.7487,--,--
54,300406,九强生物,--,--,--,-13572.4303,--,--
55,300418,昆仑万维,--,--,--,2346.1607,--,--
56,603006,联明股份,--,--,--,5285.1578,--,--
57,603011,合锻智能,--,--,--,407.8297,--,--
58,603099,长白山,--,--,--,-7662.7382,--,--
59,603126,中材节能,--,--,--,1182.0262,--,--
60,300363,博腾股份,--,--,--,1580.055,--,--
61,300385,雪浪环境,--,--,--,916.1732,--,--
62,300389,艾比森,--,--,--,4964.5403,--,--
63,300393,中来股份,--,--,--,1926.2735,--,--
64,300398,飞凯材料,--,--,--,1527.7511,--,--
65,300402,宝色股份,--,--,--,390.0069,--,--
66,300407,凯发电气,--,--,--,3130.3995,--,--
67,300412,迦南科技,--,--,--,11174.2534,--,--
68,603017,中衡设计,--,--,--,-8377.8332,--,--
69,603100,川仪股份,--,--,--,549.8275,--,--
70,603169,兰石重装,--,--,--,262.4555,--,--
71,603558,健盛集团,--,--,--,3439.5414,--,--
72,603606,东方电缆,--,--,--,323.331,--,--
73,603678,火炬电子,--,--,--,1527.1359,--,--
74,603699,纽威股份,--,--,--,--,39.9784,--
75,603788,宁波高发,--,--,--,3783.4701,--,--
76,603988,中电电机,--,--,--,-7026.0221,--,--
77,600023,浙能电力,--,--,--,705.4676,--,--
78,002715,登云股份,--,--,--,--,46.0397,--
79,601016,节能风电,--,--,--,181.1572,--,--
80,002724,海洋王,--,--,--,-2347.781,--,--
81,002728,特一药业,--,--,--,-3434.4402,--,--
82,002732,燕塘乳业,--,--,--,3347.434,--,--
83,002736,国信证券,--,--,--,--,--,--
84,002740,爱迪尔,--,--,--,--,--,--
85,300384,三联虹普,--,--,--,-1601.703,--,--
86,300392,腾信股份,--,--,--,9536.4984,--,--
87,300397,天和防务,--,--,--,-3742.4103,--,--
88,300401,花园生物,--,--,--,-3297.7487,--,--
89,300406,九强生物,--,--,--,-13572.4303,--,--
90,300418,昆仑万维,--,--,--,2346.1607,--,--
91,603006,联明股份,--,--,--,5285.1578,--,--
92,603011,合锻智能,--,--,--,407.8297,--,--
93,603099,长白山,--,--,--,-7662.7382,--,--
94,603126,中材节能,--,--,--,1182.0262,--,--
95,603168,莎普爱思,--,--,--,2307.3454,--,--
96,603328,依顿电子,--,--,--,1557.4046,--,--
97,603369,今世缘,--,--,--,-7837.5262,--,--
98,603601,再升科技,--,--,--,1252.3239,--,--
99,603636,南威软件,--,--,--,--,--,--
100,603698,航天工程,--,--,--,--,--,--
101,603889,新澳股份,--,--,--,847.9016,--,--
102,000035,中国天楹,-1.458,-1.458,-49.5359,-783027.5807,168.3827,-68.3827
103,000831,五矿稀土,-60.9569,-14.7353,-1270.3188,-727.9192,101.1901,-1.1901
104,300348,长亮科技,129.8044,128.7291,9553.8254,-162.4943,99.0736,0.9264
105,000892,欢瑞世纪,81.462,81.462,6295.0221,562.0118,98.7724,1.2276
106,300288,朗玛信息,67.3496,67.3496,5277.9663,-564.8165,98.6529,1.3471
107,002399,海普瑞,155.6016,142.3696,13381.6205,-107.4069,98.6423,1.3577
108,300223,北京君正,124.8054,117.7229,11125.221,-14.0623,98.5239,1.4761
