,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600550,保变电气,207.8,25.2,19.8126,241.0081,0.1755,956.3618,0.6965
1,600876,洛阳玻璃,67.88,55.77,8.1101,70.4894,0.1409,126.3787,0.2527
2,000420,吉林化纤,54.36,38.31,1.1936,132.1815,0.3494,344.9477,0.9119
3,000403,ST生化,25.69,119.45,64.851,103.834,0.3809,86.9264,0.3189
4,600816,安信信托,22.47,59.16,78.8809,250.7153,0.5521,423.7869,0.9332
5,000848,承德露露,19.14,18.6,45.0989,239.3366,0.5961,1286.1238,3.2036
6,600385,山东金泰,19.04,1.3,3.2032,4.1904,0.0282,321.0749,2.1678
7,000957,中通客车,18.95,27.77,13.9006,186.9216,0.7837,672.9457,2.8215
8,600598,北大荒,14.44,43.76,33.4648,822.32,0.4625,1879.0967,1.057
9,000829,天音控股,14.36,4.08,7.9487,366.5423,0.387,8976.530999999999,9.4799
10,600766,园城黄金,13.73,44.1,69.5761,4.0465,0.018000000000000002,9.1742,0.0409
11,600693,东百集团,13.27,31.19,21.840999999999998,163.3014,0.4757,523.4656,1.5251
12,601001,大同煤业,12.46,50.31,33.2891,1038.9289999999999,0.6207,2064.8056,1.2336
13,601163,三角轮胎,12.41,12.79,23.9607,257.4145,,2011.685,
14,000627,天茂集团,12.24,82.04,-4.5874,194.4734,0.1436,237.0277,0.1751
15,000958,东方能源,12.05,36.85,25.0496,97.6393,0.2019,264.9177,0.5479999999999999
16,603369,今世缘,11.6,,,273.1236,0.6069,,
17,300432,富临精工,11.59,21.71,35.7594,34.3221,,158.043,
18,300134,大富科技,11.55,48.35,28.4088,286.6103,0.8956,592.7251,1.8522
19,600748,上实发展,11.4,248.56,58.0813,639.5325,0.5903,257.2908,0.2374
20,600167,联美控股,11.22,36.79,50.9963,109.84100000000001,0.5205,298.5306,1.4148
21,002306,*ST云网,10.74,11.98,56.0117,36.0419,0.045,300.8069,0.376
22,600398,海澜之家,10.51,24.19,38.129,645.0213,0.1435,2665.4402,0.5932
23,300384,三联虹普,10.37,23.88,37.3785,28.7602,0.7190000000000001,120.3999,3.0099
24,002304,洋河股份,10.32,35.29,59.6826,2001.3999,1.8531,5669.7366,5.2497
25,002462,嘉事堂,10.18,11.44,10.437000000000001,124.2172,0.5175,1085.7508,4.5239
26,603288,海天味业,9.93,22.67,41.0215,634.2508,0.8473,2797.2778,3.7371
27,600396,金山股份,9.86,15.4,32.8296,207.1396,0.4769,1345.0013,3.0967
28,600201,生物股份,9.71,41.0,65.8671,137.8472,0.4908,336.1856,1.1971
29,000625,长安汽车,9.51,16.18,15.607000000000001,1972.6559,0.423,12190.745,2.6144
30,600272,开开实业,9.49,16.26,19.8435,39.429,0.1622,242.4152,0.9975
31,000966,长源电力,9.28,10.45,23.0552,170.7159,0.308,1633.0914,2.947
32,600658,电子城,9.28,37.51,70.1508,272.5459,0.4698,726.556,1.2524
33,603168,莎普爱思,9.23,18.12,70.9683,33.0395,0.6742,182.2486,3.7193
34,600726,华电能源,9.02,10.28,22.3322,295.341,0.1501,2870.6207,1.4596
35,600730,中国高科,8.98,27.83,53.6213,120.0285,0.4091,431.1585,1.4698
36,002219,恒康医疗,8.93,42.47,63.8004,74.4603,0.1207,175.3134,0.2843
37,300027,华谊兄弟,8.86,180.56,64.6921,369.3024,0.3053,204.5305,0.16899999999999998
38,000895,双汇发展,8.76,10.52,22.1383,1077.6323,0.4897,10242.4939,4.6544
39,001896,豫能控股,8.75,10.76,26.508000000000003,87.6239,0.1405,814.2258,1.3062
40,000692,惠天热电,8.71,14.81,25.6927,121.3755,0.4555,819.4057,3.0756
41,000712,锦龙股份,8.62,3924.21,67.8711,210.748,0.4704,5.3705,0.0119
42,600340,华夏幸福,8.54,19.64,48.9722,621.0478,0.4694,3161.7340000000004,2.39
43,300146,汤臣倍健,8.5,37.3,65.6545,177.6031,0.5413,476.1359,1.4512
44,000049,德赛电池,8.47,4.15,12.3665,49.6403,0.3627,1194.5104,8.7299
45,600256,广汇能源,8.38,57.09,32.1327,856.6337,0.16399999999999998,1500.42,0.2873
46,000540,中天金融,8.37,11.88,29.0389,311.5725,0.2419,2620.7139,2.0353
47,002845,同兴达,8.31,3.44,11.8229,12.9099,,374.6414,
48,603517,绝味食品,8.28,11.42,31.0935,71.2163,,623.4774,
49,600809,山西汾酒,8.2,21.98,71.4328,342.3444,0.3953,1557.4157,1.7987
50,300389,艾比森,8.19,14.65,34.0722,28.2512,0.4472,192.7668,3.052
51,000998,隆平高科,8.07,26.64,38.4071,138.5755,0.2782,520.1142,1.0443
52,600519,贵州茅台,7.99,49.65,93.1953,3699.3863,3.5633,7449.8258,7.1758
53,601515,东风股份,7.98,36.23,51.1743,206.893,0.3721,571.0333,1.0270000000000001
54,600421,ST仰帆,7.9,2.22,14.3181,0.282,0.0014,12.6735,0.0647
55,000423,东阿阿胶,7.86,45.12,68.0542,427.1682,0.6531,946.5485,1.4472
56,000553,沙隆达A,7.85,16.46,29.7199,131.9693,0.2221,801.6416,1.3497
57,600617,国新能源,7.78,8.68,21.2836,135.9139,0.2291,1564.391,2.6379
58,600081,东风科技,7.65,5.63,21.5391,69.494,0.2216,1233.0471,3.9324
59,000921,海信科龙,7.61,3.54,21.2364,226.6459,0.1673,6397.9394,4.725
60,002294,信立泰,7.51,39.04,77.6071,254.1613,0.3887,650.9169999999999,0.9956
61,002267,陕天然气,7.42,15.46,22.9736,253.5805,0.2493,1640.0524,1.6128
62,600694,大商股份,7.4,4.49,21.8272,425.2143,1.4476,9460.3039,32.2087
63,600389,江山股份,7.36,11.15,21.9968,96.23100000000001,0.486,862.6257,4.3566
64,000963,华东医药,7.26,4.47,24.1614,201.738,0.4647,4503.2746,10.3747
