,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600766,园城黄金,2333.66,110.73,41.716,41.0088,0.2395,37.0331,0.2163
1,000757,浩物股份,53.24,7.5,26.0473,9.0335,0.0246,120.3409,0.3285
2,000576,广东甘化,32.36,74.37,8.8024,60.9547,0.1887,81.9535,0.2538
3,002304,洋河股份,18.27,37.1,61.9556,2212.0482,2.4578,5961.7055,6.6241
4,600111,北方稀土,17.64,33.8,61.1431,1206.9455,0.9966,3570.2195,2.9481
5,600809,山西汾酒,16.51,22.24,76.9676,492.5324,1.1376,2214.0141,5.114
6,600272,开开实业,16.03,26.82,21.9155,58.00899999999999,0.2387,216.2226,0.8898
7,000568,泸州老窖,15.25,40.51,68.4164,1293.2999,0.9276,3191.9893,2.2894
8,600166,福田汽车,14.15,10.49,11.2474,1421.3068,0.6737,13536.2576,6.4162
9,600844,丹化科技,13.59,94.19,-12.6826,154.0636,0.1978,163.5533,0.21
10,000921,海信科龙,13.54,3.06,18.4078,126.581,0.0934,4135.9254,3.0544
11,300316,晶盛机电,13.22,35.46,53.9739,81.7926,0.8179,230.6221,2.3062
12,600031,三一重工,12.48,19.1,38.4245,2804.3142,0.3692,14677.8019,1.9328
13,000848,承德露露,12.22,11.45,37.1328,105.5136,0.2891,921.4782,2.5248
14,002680,ST长生,11.75,20.51,37.5321,28.2235,0.4703,137.5439,2.2923
15,000858,五粮液,11.67,37.05,69.3881,3050.1211,0.8035,8230.6515,2.1682
16,002675,东诚药业,11.44,22.91,35.4384,35.0349,0.4325,152.9059,1.8877
17,600491,龙元建设,11.4,10.94,9.014,327.2591,0.3453,2989.0934,3.1543
18,300326,凯利泰,11.3,46.96,85.0436,11.9752,0.313,25.5005,0.6666
19,300314,戴维医疗,11.04,30.78,57.0153,20.3959,0.3399,66.2554,1.1042
20,000869,张裕A,10.75,31.59,74.738,604.2854,1.146,1912.4437,3.6269
21,600519,贵州茅台,10.61,49.35,91.9871,2969.2158,2.86,6015.9677,5.7947
22,600694,大商股份,10.36,4.6,21.3003,409.2,1.3931,8892.7189,30.2763
23,000049,德赛电池,10.3,4.97,18.6778,36.1226,0.2639,725.9929,5.3058
24,000970,中科三环,10.19,18.39,36.3275,245.5807,0.4838,1334.7435,2.6295
25,300310,宜通世纪,10.11,18.91,37.4651,23.9888,0.3634,126.8128,1.9214
26,600199,金种子酒,9.99,26.36,63.7872,193.3028,0.3478,733.2268,1.3192
27,000537,广宇发展,9.83,17.07,60.7147,96.8693,0.1889,567.4259999999999,1.1067
28,000546,金圆股份,9.83,14.49,30.7081,15.8644,0.0935,109.4812,0.6458
29,600547,山东黄金,9.81,4.78,9.4528,616.6326,0.4333,12899.659,9.0646
30,600779,水井坊,9.77,28.15,80.4723,180.44799999999998,0.3693,640.8779,1.3118
31,603056,德邦股份,9.71,7.19,43.4676,84.3278,,1172.2275,
32,002128,露天煤业,9.71,28.68,46.3007,515.8045,0.3887,1797.9796,1.3552
33,603111,康尼机电,9.58,13.2,39.3699,29.4189,,222.7519,
34,300333,兆日科技,9.51,41.88,80.6201,23.3425,0.2778,55.7323,0.6634
35,600816,安信信托,9.46,1784.85,-5.9553,54.6891,0.1204,3.0641,0.0067
36,600086,东方金钰,9.36,6.48,14.6522,59.4396,0.1687,916.6310000000001,2.6019
37,600682,南京新百,9.26,15.66,21.5829,120.3333,0.3358,768.061,2.1434
38,600729,重庆百货,8.97,2.95,12.7565,268.8157,0.7205,9108.5433,24.4135
39,000423,东阿阿胶,8.87,46.67,75.2981,333.1708,0.5094,713.8331,1.0914
40,603001,奥康国际,8.84,14.28,35.0427,114.26899999999999,0.3571,799.6871,2.4991
41,600252,中恒集团,8.79,86.32,71.2247,211.3652,0.1936,244.8432,0.2242
42,000603,盛达矿业,8.67,37.9,90.2679,55.3166,0.1095,145.9211,0.2889
43,600167,联美控股,8.67,28.79,42.418,62.019,0.2939,215.3612,1.0206
44,002277,友阿股份,8.57,11.46,19.9816,178.9469,0.5124,1560.6459,4.4692
45,002120,韵达股份,8.57,19.76,20.56,37.461999999999996,0.2492,189.5846,1.2615
46,600077,宋都股份,8.49,14.43,52.0792,167.4224,0.3118,1160.017,2.1608
47,000596,古井贡酒,8.48,19.42,74.7443,256.0917,1.0170000000000001,1318.6025,5.2367
48,000703,恒逸石化,8.47,5.52,9.9429,448.6566,0.3889,8119.8312,7.0387
49,000650,仁和药业,8.43,19.19,41.4208,102.9268,0.1633,536.1678,0.8507
50,000028,国药一致,8.3,2.84,9.2247,121.8221,0.4227,4274.691,14.8349
51,600067,冠城大通,8.24,14.99,33.2872,286.6693,0.3897,1911.7733,2.5992
52,000403,ST生化,8.1,14.62,65.5306,17.4238,0.0823,119.1339,0.5627
53,002029,七匹狼,8.09,18.34,43.7555,173.5169,0.6133,946.0551,3.3441
54,000799,酒鬼酒,7.98,22.62,78.0789,119.0664,0.3664,526.1767,1.6193
55,600365,通葡股份,7.9,68.39,47.7766,11.7519,0.0839,17.1836,0.1227
56,600785,新华百货,7.89,6.3,19.2445,105.221,0.5072,1669.5371,8.0486
57,002251,步步高,7.85,4.92,20.781999999999996,137.2546,0.5076,2788.4316,10.3137
58,601579,会稽山,7.75,18.73,48.6437,58.8743,,314.1962,
59,600403,大有能源,7.72,13.95,32.6538,364.7005,0.4374,2613.7142,3.1352
60,600649,城投控股,7.71,164.84,17.6596,1021.6078,0.4445,619.7251,0.2696
61,300336,新文化,7.71,16.98,37.5447,17.8492,0.2479,105.0932,1.4596
62,600668,尖峰集团,7.62,32.3,18.4783,117.2427,0.3407,362.879,1.0546
63,000042,中洲控股,7.57,22.84,58.6821,209.9448,0.8767,918.8524,3.8371
64,000413,东旭光电,7.57,9.16,43.4528,19.0439,0.0497,207.7644,0.5424
65,601828,美凯龙,7.56,25.79,68.9415,361.7701,0.1205,1402.5304,0.4675
66,600251,冠农股份,7.5,26.05,10.2673,79.3181,0.21899999999999997,304.4245,0.8407
67,300317,珈伟股份,7.45,11.6,26.7607,18.0014,0.1714,155.0628,1.4767
