,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600766,园城黄金,1102.58,57.38,32.0184,43.1666,0.1925,75.226,0.3354
1,000757,浩物股份,69.95,6.94,27.8006,18.4679,0.0504,266.1022,0.7263
2,000576,广东甘化,33.88,32.22,9.7239,65.2696,0.2021,202.5245,0.6272
3,600340,华夏幸福,33.15,28.47,56.6084,1260.3735,1.4291,4426.0015,5.0185
4,000921,海信科龙,31.99,3.81,19.9203,379.8706,0.2805,9967.7268,7.3613
5,000603,盛达矿业,30.37,36.95,86.6103,149.2987,0.2956,403.9678,0.7999
6,000568,泸州老窖,27.48,38.68,66.6469,2008.7253,1.4365,5192.5842,3.7135
7,002304,洋河股份,27.09,34.09,61.7,3173.8865,2.9387,9309.7724,8.6201
8,600809,山西汾酒,25.67,20.62,76.1331,786.8407,0.9087,3815.6521,4.4068
9,600519,贵州茅台,25.13,52.74,92.0114,6995.7216,6.7384,13264.4378,12.7766
10,300349,金卡智能,24.23,24.87,43.6555,38.351,0.8522,154.1947,3.4265
11,600715,文投控股,24.09,15.12,7.0733,10.0261,0.0447,66.2781,0.2955
12,603056,德邦股份,23.47,9.23,26.0428,240.4982,,2602.8065,
13,600031,三一重工,23.14,16.24,35.4536,5160.189,0.6795,31760.3065,4.1824
14,600111,北方稀土,23.14,24.92,48.747,1569.5541,0.648,6297.1367,2.5999
15,600547,山东黄金,20.48,5.54,11.1767,1405.6251,0.9877,25355.7643,17.8176
16,000858,五粮液,19.24,33.53,65.1004,5046.2551,1.3293,15049.7094,3.9646
17,600690,青岛海尔,19.02,4.57,24.5883,1852.2898,0.6898,40469.6935,15.0717
18,300347,泰格医药,18.57,26.38,47.2677,32.205,0.8051,122.0454,3.0511
19,603168,莎普爱思,18.04,14.96,68.4043,40.3768,,269.7471,
20,000848,承德露露,18.03,10.98,36.8894,126.5332,0.3466,1151.5062,3.1551
21,000869,张裕A,17.94,30.57,75.8402,921.1435,1.3438,3012.5841,4.3949
22,000979,中弘股份,17.9,23.92,57.8151,420.6633,0.4156,1757.9666,1.7369
23,600816,安信信托,17.71,2155.7,-44.5826,112.5972,0.2479,5.2232,0.0115
24,600694,大商股份,17.59,4.55,20.7798,736.6677,2.508,16166.4776,55.0406
25,002701,奥瑞金,17.17,13.08,26.8456,206.4642,0.8976,1578.4621,6.8628
26,600272,开开实业,17.14,14.61,21.3797,59.8324,0.2462,409.30300000000005,1.6843
27,002692,睿康股份,16.57,6.68,15.9448,73.538,0.5407,1100.1147,8.089
28,000537,广宇发展,16.5,18.88,60.1868,175.6595,0.3426,929.9194,1.8137
29,300346,南大光电,16.47,48.69,65.2471,54.7294,1.4517,112.4008,2.9814
30,000892,欢瑞世纪,16.42,28.37,97.8969,0.9079999999999999,0.0021,3.1999,0.0077
31,603077,和邦生物,16.31,25.69,43.1332,268.6269,0.7675,1045.5008,2.9871
32,002700,新疆浩源,16.17,28.24,51.2588,28.8081,0.5237,101.98299999999999,1.8542
33,000799,酒鬼酒,15.99,28.11,77.7128,261.2145,0.8039,929.0941,2.8593
34,002728,特一药业,15.95,23.03,42.7656,39.2402,0.5232,170.3226,2.2709
35,300336,新文化,15.9,21.81,44.601000000000006,40.3757,0.5607,185.058,2.5702
36,603566,普莱柯,15.78,30.35,69.6919,58.3419,,192.2141,
37,600199,金种子酒,15.78,24.37,63.6488,307.808,0.5538,1262.8515,2.2722
38,600193,*ST创兴,15.77,206.6,11.3485,76.234,0.2329,36.8981,0.1127
39,600805,悦达投资,15.59,50.27,29.5314,540.1574,0.7617,1074.4716,1.5153
40,000028,国药一致,15.5,2.72,9.4885,240.03400000000002,0.833,8803.2523,30.551
41,600552,凯盛科技,15.4,14.42,28.4167,69.5981,0.5948,482.6037,4.1248
42,002128,露天煤业,15.2,21.99,35.6428,732.7655,0.5523,3331.1161,2.5108
43,600403,大有能源,15.06,14.51,34.1006,780.8518,0.9366,5378.8376,6.4521
44,000413,东旭光电,15.04,11.39,46.5124,41.1758,0.1075,361.3557,0.9434
45,600086,东方金钰,15.02,6.07,12.4858,101.71,0.2887,1673.2567,4.7497
46,000403,ST生化,14.98,14.57,65.15100000000001,34.8112,0.1644,238.7728,1.1279
47,600329,中新药业,14.82,12.43,39.6396,320.818,0.4339,2580.2125,3.49
48,300342,天银机电,14.82,22.71,36.574,40.0194,0.5335,176.153,2.3487
49,601515,东风股份,14.72,32.76,51.9189,286.0732,0.5145,873.0429,1.5702
50,300505,川金诺,14.7,13.15,35.3994,34.5413,0.4933,262.616,3.7511
51,000049,德赛电池,14.61,3.89,17.6791,47.9697,0.3505,1232.6986,9.009
52,000982,*ST中绒,14.49,11.22,22.8274,135.7518,0.2441,1209.6681,2.1756
53,000157,中联重科,14.39,19.3,34.0365,5621.7637,0.7295,29119.5039,3.7788
54,601163,三角轮胎,14.37,6.79,13.6684,350.8063,,5165.6352,
55,000970,中科三环,14.36,16.19,34.9596,460.91900000000004,0.8654,2845.4357,5.3425
56,000963,华东医药,14.23,3.6,20.0334,253.7339,0.5845,7046.071,16.2329
57,600315,上海家化,14.16,15.4,54.3591,360.3996,0.8038,2339.0907,5.2169
58,000650,仁和药业,14.16,14.1,37.4411,163.2941,0.1727,1157.3765,1.2242
59,600309,万华化学,14.15,13.73,32.7673,983.7991,0.4549,7160.1699,3.3113
60,300355,蒙草生态,14.13,16.65,31.1785,51.8699,0.5054,311.4748,3.0353
61,002815,崇达技术,14.06,12.39,34.4836,65.8921,,531.5153,
62,002697,红旗连锁,13.98,5.26,25.843000000000004,101.4594,0.6763,1927.7125,12.8514
63,600729,重庆百货,13.95,2.69,13.7153,414.8256,1.1118,15414.9559,41.3166
64,002688,金河生物,13.86,14.62,35.1497,51.1895,0.6266,349.995,4.2844
65,600395,盘江股份,13.83,23.29,46.9151,1011.0669,0.9163,4339.7522,3.9331
66,600977,中国电影,13.8,16.45,42.8588,378.38,,2299.53,
67,002690,美亚光电,13.73,26.71,51.373999999999995,63.4867,0.4232,237.6096,1.584
