,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000030,富奥股份,71320.38,1335765.19,100.0,1456.0642,5.0484,0.109,0.0003
1,000757,浩物股份,5157.51,63.39,24.0895,409.0886,1.1167,645.3243,1.7615
2,002932,明德生物,1180.65,20.79,62.0013,0.2532,0.0422,1.2181,0.203
3,600681,百川能源,143.72,144.16,45.7159,25.0117,0.0994,17.3496,0.0689
4,000048,*ST康达,134.58,36.32,12.1759,483.0481,1.2361,1329.7888,3.403
5,300533,冰川网络,122.8,52.67,91.9364,115.0451,,218.41299999999998,
6,603258,电魂网络,95.35,63.18,97.4506,95.3674,,150.936,
7,603868,飞科电器,85.7,9.68,32.7375,144.0478,,1488.0781,
8,300500,启迪设计,75.66,43.37,46.6505,97.9365,,225.7844,
9,300494,盛天网络,74.11,52.45,93.4752,54.1886,,103.3124,
10,002749,国光股份,69.21,23.8,48.5295,101.0999,,424.7526,
11,300433,蓝思科技,69.12,20.49,32.8051,1235.8495,,6029.5045,
12,603816,顾家家居,66.04,18.2,37.3251,375.5677,,2062.6429,
13,600734,实达集团,65.76,12.3,35.4419,139.6939,0.3973,1135.6632,3.2303
14,300581,晨曦航空,64.15,25.29,51.9555,24.5098,,96.904,
15,300346,南大光电,64.03,55.05,79.1383,177.7425,4.7146,322.8735,8.5642
16,000587,金洲慈航,62.93,21.69,11.079,546.4182,0.9807,2518.5481,4.5205
17,600111,北方稀土,61.74,30.17,72.7869,3478.4235,2.8723,11528.2621,9.5194
18,300686,智动力,60.84,19.56,36.9484,31.820999999999998,,162.6089,
19,300316,晶盛机电,60.83,39.64,52.3958,326.5072,3.265,823.5035,8.235
20,000603,盛达矿业,60.42,37.29,87.5018,351.2161,0.6954,941.8295,1.865
21,603888,新华网,59.99,47.28,55.8807,131.4463,,277.9616,
22,603377,东方时尚,58.43,29.58,65.1828,146.986,,496.7749,
23,300506,名家汇,57.86,25.48,48.9658,29.8187,,116.9995,
24,300340,科恒股份,56.89,17.23,27.160999999999998,187.6423,5.0037,1088.4302,29.0248
25,603959,百利科技,56.87,32.19,57.1729,93.2361,,289.5865,
26,300508,维宏股份,56.38,47.58,78.1888,28.0587,,58.9716,
27,600083,博信股份,56.26,,,16.5396,0.0719,0.0,0.0
28,603908,牧高笛,55.91,9.11,21.4819,29.4945,,323.4443,
29,300561,汇金科技,55.4,39.02,74.2119,22.2365,,56.9844,
30,603886,元祖股份,55.06,17.39,61.2719,178.1056,,1024.1555,
31,300516,久之洋,54.13,30.67,48.8698,42.8573,,139.6983,
32,603919,金徽酒,53.84,12.43,56.8333,85.3498,,686.1826,
