,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
77,603920,世运电路,15.15,15.32,27.9568,114.8678,,749.5089999999999,
78,300529,健帆生物,15.12,38.67,84.34,100.509,0.2716,259.9027,0.7024
79,600167,联美控股,15.0,31.86,49.5074,315.7607,0.4642,990.9779,1.4569999999999999
80,002234,民和股份,14.98,23.89,35.6225,154.5349,0.5116,646.6693,2.1409
81,000625,长安汽车,14.92,15.33,16.5758,5490.9886,1.1775,35801.7629,7.678
82,002294,信立泰,14.91,36.7,74.5021,694.3462,0.6638,1891.7752,1.8085
83,002837,英维克,14.87,15.84,36.1518,37.6614,0.6276,237.6604,3.9610000000000003
84,603569,长久物流,14.85,8.82,14.4783,156.342,13.0285,1771.1624,147.5968
85,300072,三聚环保,14.82,13.85,24.7026,804.2203,0.6743,5806.6091,4.8688
86,603626,科森科技,14.79,12.38,27.2524,72.471,0.4586,585.3276,3.7046
87,600236,桂冠电力,14.68,36.68,62.7123,1823.1624,0.3006,4969.4733,0.8195
88,300569,天能重工,14.66,19.45,35.3841,109.5581,1.7529,563.205,9.0112
89,600933,爱柯迪,14.65,28.2,42.7341,234.1471,0.331,830.1235,1.1738
90,002143,印纪传媒,14.55,26.79,40.1434,260.099,0.2351,970.8103,0.8776
91,300595,欧普康视,14.53,44.54,75.5657,42.9311,0.8417,96.3718,1.8896
92,603356,华菱精工,14.51,13.5,29.0416,37.6733,,278.8957,
93,002304,洋河股份,14.47,33.58,60.6657,3423.8051,2.2719,10193.5993,6.7642
94,000895,双汇发展,14.45,8.42,17.9984,2151.4635,0.6517,25527.2277,7.7334
95,300731,科创新源,14.41,28.96,50.6368,27.5305,,95.0567,
96,000651,格力电器,14.25,13.01,35.6938,6402.47,1.0642,49182.8201,8.1757
97,002709,天赐材料,14.24,24.04,42.3194,192.6048,0.5919,800.9251,2.4616
98,300562,乐心医疗,14.13,9.8,32.4089,35.6251,0.8059,363.1667,8.2164
99,600688,上海石化,14.13,8.37,31.9398,3096.675,0.2867,36993.191,3.4252
100,603722,阿科力,14.07,25.64,43.7785,34.6494,0.5329999999999999,135.1158,2.0787
101,600644,乐山电力,14.05,18.0,27.2752,165.2138,0.3068,917.5141,1.7041
102,600075,新疆天业,14.0,9.36,25.5775,268.7339,0.4988,2870.4742,5.3287
103,603528,多伦科技,13.97,40.5,64.3532,171.4678,0.8296,423.2758,2.0479
104,603208,江山欧派,13.96,16.7,31.3908,54.3182,0.8962,325.1929,5.3656
105,600566,济川药业,13.92,18.71,85.2557,440.4311,0.5439,2353.8077,2.9072
106,603032,德新交运,13.92,28.18,36.6163,34.0315,0.3403,120.7591,1.2075
107,300725,药石科技,13.89,26.37,66.3332,23.995,0.4799,90.9906,1.8198
108,300711,广哈通信,13.82,25.35,57.7612,33.0948,,130.5459,
109,603676,卫信康,13.77,30.33,61.3632,64.6157,,213.0405,
110,002415,海康威视,13.64,20.77,40.0999,2606.8465,0.4271,12548.1987,2.056
111,603811,诚意药业,13.6,21.95,54.463,33.3973,,152.1498,
112,601595,上海电影,13.58,24.7,33.6729,122.8076,0.4385,497.17900000000003,1.7756
113,600519,贵州茅台,13.54,48.43,91.8814,8802.6371,7.0073,18173.2347,14.4668
114,603986,兆易创新,13.53,13.72,27.3975,89.9058,1.1987,655.1043,8.7347
115,600177,雅戈尔,13.52,35.42,44.3739,3070.5909,1.2003,8666.9807,3.3879
116,603260,合盛硅业,13.5,14.34,29.3991,336.5957,0.5609,2347.0711,3.9117
117,002701,奥瑞金,13.48,17.77,35.9372,612.4406,0.26,3445.5703,1.4629
118,603596,伯特利,13.39,11.26,25.3642,87.54700000000001,0.5476,777.0179,4.8603
119,601012,隆基股份,13.39,13.4,25.8866,860.828,0.4851,6423.7857,3.6203
120,002460,赣锋锂业,13.38,20.7,34.8354,278.155,0.3695,1343.2145,1.7845
121,300736,百华悦邦,13.36,7.0,40.163000000000004,22.8348,0.5606,326.122,8.0066
122,000018,神州长城,13.35,10.35,25.228,202.2994,0.1191,1953.5748,1.1503
123,300118,东方日升,13.32,15.02,20.8241,479.9922,0.7115,3194.4902,4.7354
124,603665,康隆达,13.27,13.76,34.6137,44.5995,,323.9468,
125,603138,海量数据,13.26,8.65,20.7595,18.6874,,215.9297,
126,300738,奥飞数据,13.26,18.87,32.8821,24.0887,0.4921,127.6539,2.608
127,300497,富祥股份,13.25,23.76,41.9017,86.4185,1.2002,363.5623,5.0494
128,600724,宁波富达,13.17,12.67,39.5502,373.1604,0.2581,2945.0057,2.0377
129,002108,沧州明珠,13.16,21.11,35.339,256.7623,0.4151,1215.9489,1.966
130,600201,生物股份,13.14,45.75,75.5738,283.8047,0.4954,620.2219,1.0827
131,603089,正裕工业,13.08,15.18,31.6855,47.784,0.5973,314.6385,3.9329
132,002860,星帅尔,13.07,25.54,41.6888,39.4888,,154.5815,
133,600690,青岛海尔,12.99,6.79,28.9237,3315.1732,0.5429999999999999,48786.6069,7.9911
134,002850,科达利,12.98,14.69,30.4887,94.3559,,642.0985,
135,000536,华映科技,12.97,20.46,12.769,397.6705,0.5104,1943.4005,2.4944
136,300484,蓝海华腾,12.95,26.28,46.4156,67.6354,0.6503,257.3346,2.4743
137,603278,大业股份,12.95,10.64,23.664,65.7344,,617.7846,
138,603556,海兴电力,12.9,24.5,47.4262,227.9862,0.8142,930.5011,3.3232
139,300715,凯伦股份,12.88,14.57,43.6581,16.6526,0.3083,114.2234,2.1152
140,600053,九鼎投资,12.83,25.22,72.0469,165.9496,0.3827,657.9732,1.5176
141,000957,中通客车,12.76,7.37,21.3005,291.8311,0.9844,3957.7986,13.3505
142,000921,海信科龙,12.71,4.26,23.4604,559.2795,0.4104,13122.9515,9.6299
143,300450,先导智能,12.7,24.3,40.9926,95.1099,0.2331,391.384,0.9592
144,002508,老板电器,12.7,16.74,59.0498,422.8387,0.5791,2525.2754,3.4589999999999996
145,603900,莱绅通灵,12.66,17.09,54.8116,144.2099,0.7906,843.579,4.6249
146,002827,高争民爆,12.54,28.0,53.6534,41.4123,0.3,147.884,1.0716
147,000540,中天金融,12.53,16.13,33.9124,1682.2916,0.3587,10428.8369,2.2238
148,002579,中京电子,12.52,26.45,15.4931,91.6045,0.2613,346.2432,0.9879
149,300620,光库科技,12.47,25.96,47.236000000000004,20.9904,,80.8406,
150,603060,国检集团,12.45,15.3,47.2625,43.3558,0.2627,283.2573,1.7167
151,601163,三角轮胎,12.42,11.66,27.1622,387.7736,0.6462,3324.6238,5.541
152,603393,新天然气,12.42,19.99,30.0229,79.7812,0.6648,399.0594,3.3254
153,600867,通化东宝,12.41,35.39,77.1735,315.1736,0.2312,890.4597,0.6533
154,002504,弘高创意,12.39,6.78,19.1697,120.4448,0.2961,1776.3995,4.3678
155,000963,华东医药,12.36,6.72,26.4147,823.0887,1.6933,12243.6248,25.1896
156,002875,安奈儿,12.35,9.27,60.8141,40.2149,,433.3529,
157,002555,三七互娱,12.34,20.01,59.1254,485.9998,0.2331,2428.6107,1.1649
158,300543,朗科智能,12.31,8.79,17.9145,35.3781,0.7861,402.1502,8.9366
159,300156,神雾环保,12.3,22.61,33.0652,254.5307,0.252,1125.5957,1.1144
160,600131,岷江水电,12.29,22.67,23.1974,123.6569,0.2452,545.4144,1.0819
161,300043,星辉娱乐,12.26,29.8,38.3519,269.1755,0.2163,903.0461,0.7258
162,300252,金信诺,12.23,11.35,28.9598,111.8535,0.2737,985.4887,2.4122
163,603369,今世缘,12.18,34.51,69.7602,530.9784,0.4232,1538.4804,1.2263
164,000810,创维数字,12.12,8.76,21.9646,269.4544,0.2698,3073.9604,3.0785
165,603037,凯众股份,12.1,30.99,46.218999999999994,44.8328,0.7472,144.654,2.4108
166,600485,信威集团,12.06,58.24,87.2042,1410.2614,0.4823,2421.4617,0.8282
167,002749,国光股份,12.04,27.74,52.0905,103.6286,1.3817,373.5226,4.9803
168,002032,苏泊尔,11.98,8.18,30.2355,470.5362,0.7447,5751.9208,9.1045
169,600975,新五丰,11.92,17.75,22.3904,142.6392,0.2185,803.2662,1.2307
170,600276,恒瑞医药,11.87,24.89,86.6532,1314.3220000000001,0.5598,5279.1114,2.2485
171,300432,富临精工,11.87,20.33,34.6547,111.8215,0.3106,550.0012,1.5277
172,603313,梦百合,11.86,10.4,33.9284,80.6675,0.4481,775.0139999999999,4.3056
173,300221,银禧科技,11.85,16.37,19.2575,100.148,0.2489,611.7264,1.5206
174,603868,飞科电器,11.84,17.01,38.0074,246.2152,0.5652,1447.0893,3.322
175,300446,乐凯新材,11.84,39.9,62.606,52.2918,0.4258,131.0364,1.067
176,601633,长城汽车,11.84,11.84,25.7286,4925.6015,0.5396,41600.9212,4.5578
177,000559,万向钱潮,11.82,9.1,22.5513,484.6318,0.2112,5323.0324,2.3201
178,600211,西藏药业,11.79,24.46,87.2193,61.7073,0.4238,252.2531,1.7326
179,603416,信捷电气,11.76,26.76,45.3605,42.3771,0.5627,158.3051,2.1023
180,600477,杭萧钢构,11.75,13.02,33.7654,221.2656,0.2103,1698.5648,1.6147
181,002242,九阳股份,11.73,10.98,32.6778,363.7439,0.4738,3310.0044,4.3122
182,300585,奥联电子,11.71,17.86,41.8146,25.5618,0.426,143.09799999999998,2.3849
183,300625,三雄极光,11.69,8.88,35.6081,65.8512,,741.1122,
184,603823,百合花,11.64,11.44,26.6729,78.0502,0.4336,681.8813,3.7882
185,002653,海思科,11.63,35.61,71.1619,237.6457,0.2199,667.1965,0.6176
186,300113,顺网科技,11.59,36.56,82.5186,250.8159,0.3658,685.9626,1.0005
187,603096,新经典,11.56,16.8,36.5835,67.0252,,398.7787,
188,600507,方大特钢,11.54,6.82,19.2294,258.8539,0.1952,3792.5378,2.8599
189,002595,豪迈科技,11.54,29.65,44.3166,366.2083,0.4577,1235.0354,1.5437
190,600066,宇通客车,11.46,9.31,24.8483,1235.3012,0.5579,13268.1214,5.9929
191,603298,杭叉集团,11.46,8.6,24.7512,228.5554,0.4294,2656.978,4.9924
192,002019,亿帆医药,11.45,21.03,48.2326,364.2664,0.3309,1731.6748,1.5731
193,603899,晨光文具,11.45,11.49,27.4458,250.5943,0.2723,2179.5511,2.369
194,603358,华达科技,11.43,10.07,23.2972,125.0945,1.0424,1241.2919,10.344000000000001
195,002180,纳思达,11.41,16.27,42.4268,232.5832,0.2335,1429.5113,1.4352
196,603186,华正新材,11.39,8.14,21.805,41.7974,0.4309,513.3888,5.2926
197,002774,快意电梯,11.39,13.2,37.9347,46.2801,,350.4921,
198,300267,尔康制药,11.39,40.44,51.5483,527.0637,0.2558,1303.1683,0.6325
199,600838,上海九百,11.34,363.72,54.7599,142.3269,0.355,39.13,0.0976
200,600977,中国电影,11.34,13.51,22.4708,605.2274,0.4323,4476.9066,3.1977
201,300547,川环科技,11.33,15.23,34.7053,36.1795,0.807,237.5225,5.2983
202,000423,东阿阿胶,11.32,30.99,68.9958,828.9595,1.2674,2674.3503,4.0889999999999995
203,300208,恒顺众昇,11.31,25.72,45.2679,152.842,0.1993,594.0922,0.775
204,002831,裕同科技,11.28,12.55,31.1258,253.6656,1.6911,2020.9622,13.472999999999999
205,603768,常青股份,11.27,11.58,29.451999999999998,75.9424,,655.7932,
206,002323,*ST百特,11.27,15.91,29.8444,74.0611,0.0993,465.3372,0.624
207,603007,花王股份,11.24,16.54,31.0511,51.4709,0.5147,311.0372,3.1103
208,002818,富森美,11.23,46.4,71.4416,289.0308,0.7298,622.9026,1.5729
209,600629,华建集团,11.22,5.39,27.7111,94.3639,0.2628,1748.4041,4.8693
210,601318,中国平安,11.2,10.82,14.8108,40776.0,2.2306,376657.0,20.6045
211,600856,中天能源,11.2,23.23,24.7374,234.5551,0.4135,1009.5981,1.78
212,002823,凯中精密,11.19,10.74,27.3962,52.7189,0.4881,490.8323,4.5447
213,300408,三环集团,11.19,34.59,47.0621,503.564,0.2914,1455.6771,0.8425
214,002820,桂发祥,11.09,20.82,50.7388,50.1457,0.5223,240.7838,2.5081
215,603168,莎普爱思,11.07,22.2,77.6474,104.3383,0.6386,469.9147,2.8762
216,300231,银信科技,11.06,14.99,32.116,57.4172,0.1676,382.8048,1.1176
217,002597,金禾实业,11.03,14.17,21.7895,236.3865,0.4186,1667.0738,2.9526
218,603303,得邦照明,11.01,8.07,20.422,108.35799999999999,,1341.1112,
219,603337,杰克股份,11.01,10.08,30.5349,97.6019,0.6296,967.568,6.2423
220,300559,佳发教育,10.99,36.62,54.3628,29.6523,0.5511,80.9726,1.505
221,601877,正泰电器,10.97,14.24,34.1685,802.2549,0.608,5630.5538,4.2673
222,300360,炬华科技,10.96,22.62,36.3713,127.2866,0.3509,562.6338,1.5513
223,603345,安井食品,10.94,7.05,27.4068,101.6197,0.6271,1439.4222,8.8836
224,300121,阳谷华泰,10.94,11.35,27.5597,59.9727,0.2073,528.3826,1.8269
225,000626,远大控股,10.93,1.02,1.7094,314.3644,1.0502,30706.5241,102.5885
226,600309,万华化学,10.93,10.96,29.0468,1367.9751,0.6326,12475.77,5.7695
227,603578,三星新材,10.91,16.75,28.6058,25.2837,0.38299999999999995,150.8667,2.2858
228,000568,泸州老窖,10.89,26.05,59.2352,1112.4159,0.7933,4269.5188,3.0447
229,600273,嘉化能源,10.84,19.49,33.469,393.2585,0.301,2016.9157,1.544
230,300735,光弘科技,10.83,9.1,26.4854,56.1652,,616.8829,
231,300376,易事特,10.83,6.71,14.6399,153.8637,0.3071,2290.7332,4.573
232,000933,神火股份,10.82,8.28,16.9176,645.9817,0.3399,7796.0513,4.1021
233,300262,巴安水务,10.82,15.32,31.2109,81.8065,0.21899999999999997,533.9047,1.4293
234,000418,小天鹅A,10.81,7.27,27.2042,580.8266,0.9183,7984.7872,12.6244
235,300136,信维通信,10.76,21.26,34.2291,164.1508,0.1714,771.7894,0.8061
236,603360,百傲化学,10.76,23.23,47.8733,43.5124,0.4351,187.2872,1.8728
237,300567,精测电子,10.74,13.39,50.3144,29.5392,0.4923,220.5884,3.6764
238,002407,多氟多,10.73,19.66,43.0199,250.3914,0.3986,1273.1996,2.0269999999999997
239,002372,伟星新材,10.71,18.63,45.6796,246.5207,0.3178,1322.9412,1.7054
240,300617,安靠智电,10.7,26.04,52.0872,38.3507,,147.2483,
241,002007,华兰生物,10.67,47.9,63.7082,410.3172,0.4411,856.5556,0.9209
242,300549,优德精密,10.64,12.08,35.4472,19.8526,0.397,164.2192,3.2843
243,603188,亚邦股份,10.62,26.6,49.1883,333.7502,0.5794,1254.5319,2.178
244,603161,科华控股,10.61,16.02,36.1875,55.1825,0.5518,344.3322,3.4433
245,000600,建投能源,10.56,25.42,44.4925,1154.6480000000001,0.6444,4541.4683,2.5348
246,002179,中航光电,10.54,13.2,33.8851,396.5754,0.6582,3003.0372,4.9841
247,300596,利安隆,10.53,12.83,27.3965,48.8301,0.5425,380.3747,4.2263
248,603928,兴业股份,10.49,15.25,31.8192,59.1254,0.391,387.6576,2.5638
249,603589,口子窖,10.48,27.31,71.5062,404.9219,0.6748,1482.5671,2.4709
250,300600,瑞特股份,10.46,26.81,52.9109,48.5241,0.6469,180.9301,2.4124
251,603866,桃李面包,10.45,12.96,35.6333,189.2626,0.4204,1459.6989,3.2428
252,300373,扬杰科技,10.42,17.93,35.1981,97.9267,0.23199999999999998,546.1388,1.2939
253,603180,金牌厨柜,10.41,4.77,35.9286,22.2455,,465.4598,
254,600885,宏发股份,10.41,13.24,42.4752,326.5411,0.6138,2464.8968,4.6335
255,600612,老凤祥,10.4,2.58,7.7845,522.8955,0.9995,20224.2256,38.6609
256,601021,春秋航空,10.4,18.72,18.5948,740.1475,0.9251,3953.4219,4.9417
257,300578,会畅通讯,10.4,12.96,47.5932,16.1743,0.2995,124.7581,2.3103
258,600452,涪陵电力,10.39,11.17,11.4968,73.84100000000001,0.4615,661.0139,4.1313
259,600598,北大荒,10.39,35.24,71.1585,592.4741,0.3332,1681.1724,0.9457
260,603607,京华激光,10.38,13.43,33.1949,26.1535,,194.71099999999998,
261,300602,飞荣达,10.37,13.89,33.1883,50.7376,0.6765,365.0736,4.8676
262,603306,华懋科技,10.36,30.72,46.3792,117.4293,0.5489,382.2341,1.7869
263,002085,万丰奥威,10.36,10.52,25.2828,479.8528,0.2633,4558.7852,2.5015
264,601872,招商轮船,10.34,49.7,44.8575,1572.1712,0.2966,3163.1768,0.5968
265,603218,日月股份,10.32,20.6,38.3925,156.4685,0.4346,759.2292,2.1089
266,603677,奇精机械,10.31,7.79,21.2714,42.4106,0.7068,543.8856,9.0647
267,300482,万孚生物,10.28,32.31,69.8945,80.3499,0.4565,248.6211,1.4126
268,002873,新天药业,10.28,8.47,82.3004,24.8324,0.4806,292.8533,5.6688
269,002812,创新股份,10.27,14.77,29.0753,75.4858,0.7518,510.9724,5.0893
270,300729,乐歌股份,10.24,15.18,51.1372,30.7136,,202.3166,
271,300457,赢合科技,10.24,17.68,41.9705,57.6711,0.4929,326.0619,2.7868
272,603788,宁波高发,10.23,18.55,32.204,74.848,0.5309,403.4395,2.8618
273,603527,众源新材,10.19,3.5,9.6775,34.4052,0.3687,982.8791,10.5346
274,603887,城地股份,10.19,12.25,21.5523,39.9044,0.5429,325.7449,4.4319
275,603881,数据港,10.17,20.01,41.8223,38.1911,0.2418,190.80900000000003,1.2081
276,603600,永艺股份,10.14,9.29,20.7737,56.7123,0.5671,610.039,6.1003
277,000034,神州数码,10.13,2.15,5.608,251.8367,0.385,11710.2535,17.9036
278,603839,安正时尚,10.1,22.19,75.4131,117.4395,0.5493,529.1353,2.4751
279,300015,爱尔眼科,10.06,14.2,46.6373,272.7525,0.2708,1919.6606,1.9059
280,002769,普路通,10.05,7.45,7.3115,113.70700000000001,0.7544,1524.7261,10.1163
281,002317,众生药业,10.04,27.33,68.5067,222.9672,0.3021,815.7499,1.1053
282,002035,华帝股份,10.04,7.43,41.6961,154.4925,0.4305,2077.0277,5.7878
283,002287,奇正藏药,10.04,36.65,85.6562,161.2562,0.3971,439.87,1.0834
284,601997,贵阳银行,10.04,35.3,40.4456,1543.115,0.8579,4370.585,2.43
285,000997,新大陆,10.01,14.88,39.7802,235.6384,0.251,1582.9546,1.6864
286,300548,博创科技,10.01,21.25,37.7197,32.0019,0.5161,150.5945,2.4289
287,300636,同和药业,10.0,22.64,41.2298,27.4199,,121.0738,
288,002071,长城影视,10.0,10.75,32.4044,64.2138,0.1222,597.2492,1.1366
289,000952,广济药业,9.99,17.94,47.095,56.8825,0.2259,316.9113,1.2590000000000001
290,603111,康尼机电,9.98,12.65,38.0457,120.9183,0.1637,955.8399,1.2945
291,002236,大华股份,9.97,14.33,38.4456,709.7410000000001,0.2447,4949.7469,1.7069
292,000609,中迪投资,9.96,3442.64,31.7415,138.7937,0.4656,4.0316,0.0135
293,002275,桂林三金,9.96,34.09,71.6381,226.5589,0.3838,664.4167,1.1257
294,603806,福斯特,9.96,22.83,34.0013,441.8601,1.0991,1935.2595,4.814
295,000005,世纪星源,9.95,66.84,31.2029,126.978,0.1199,189.9526,0.1794
296,002174,游族网络,9.92,23.07,51.0798,234.4634,0.2722,1015.9252,1.1795
297,300583,赛托生物,9.91,19.99,38.6585,52.662,0.6582,263.36,3.2919
298,300619,金银河,9.9,13.66,36.1343,18.3522,,134.2648,
299,300519,新光药业,9.88,36.56,65.8247,57.0462,0.713,156.0286,1.9503
300,603041,美思德,9.88,26.19,42.4682,37.0873,,141.6011,
301,300406,九强生物,9.87,41.07,70.9423,121.1331,0.2424,294.9022,0.5901
302,603266,天龙股份,9.86,10.35,29.8064,38.3256,0.511,370.00199999999995,4.9333
303,002824,和胜股份,9.81,10.33,25.9873,38.1621,0.424,369.2658,4.1029
304,600113,浙江东日,9.8,31.41,56.0955,51.5247,0.1617,164.0148,0.5147
305,002825,纳尔股份,9.8,12.29,24.818,31.6378,0.4218,257.4197,3.4322
306,000538,云南白药,9.77,13.28,30.105999999999998,1388.0922,1.3329,10452.4145,10.0368
307,002400,省广集团,9.76,5.83,17.5082,258.6601,0.2199,4432.7826,3.7689
308,002838,道恩股份,9.75,11.87,26.3278,42.3202,0.6717,356.2441,5.6546
309,002626,金达威,9.74,16.08,39.3487,129.5806,0.2249,805.7473,1.3988
310,600299,安迪苏,9.69,20.26,51.3888,1101.5397,0.4107,5434.9561,2.0265
311,002588,史丹利,9.69,12.5,27.2413,377.6308,0.3238,3019.4125,2.5894
312,002081,金螳螂,9.68,9.75,15.8613,888.1338,0.3359,9101.5995,3.4432
313,002491,通鼎互联,9.65,12.53,29.5402,259.5263,0.2164,2070.2735,1.7264
314,002477,雏鹰农牧,9.62,16.05,26.2348,454.23199999999997,0.1448,2829.1073,0.9023
315,603885,吉祥航空,9.58,14.94,25.1576,710.2072,0.5533,4751.2429,3.7015
316,600226,瀚叶股份,9.57,32.2,15.7079,149.0795,0.1361,462.9081,0.4227
317,002437,誉衡药业,9.53,25.56,58.3556,341.7909,0.1554,1337.0678,0.6082
318,002110,三钢闽光,9.52,5.86,11.7386,360.3351,0.3926,6140.5221,6.6912
