,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600338,西藏珠峰,2285.36,5.46,3.3582,73.1597,0.462,1337.524,8.4475
1,600771,广誉远,1676.45,136.41,49.953,355.5715,1.4584,260.6538,1.069
2,600817,ST宏盛,1498.39,4237.85,67.2564,1762.1646,10.9512,41.5815,0.2584
3,600678,四川金顶,851.99,3740.82,-3.3302,453.9804,1.3008,12.1358,0.0347
4,600892,大晟文化,636.08,1.92,4.584,13.1332,0.20800000000000002,683.5773,10.8289
5,600608,ST沪科,507.9,12.04,15.7214,26.2451,0.0798,217.8602,0.6624
6,000820,神雾节能,394.19,320.88,25.4001,604.8055,2.1012,188.4783,0.6548
7,000557,西部创业,269.05,9705.42,46.1257,365.4037,0.5325,3.7649,0.0054
8,600793,宜宾纸业,219.13,301.28,9.6933,56.0597,0.5323,18.6068,0.1767
9,600766,园城黄金,196.7,51.42,29.5014,62.2648,0.2776,121.0713,0.5399
10,600462,九有股份,193.98,198.86,2.8476,603.4906,1.1305,303.4604,0.5685
11,600751,海航科技,187.66,253.8,0.3494,321.7496,0.6531,126.7702,0.2573
12,300620,光库科技,143.14,23.15,51.4528,17.4982,,75.5624,
13,000677,恒天海龙,141.79,104.67,-14.2509,1109.6416,1.2843,1060.059,1.2269
14,603258,电魂网络,108.76,60.41,97.4879,165.4003,,273.7919,
15,002932,明德生物,98.49,19.75,58.7984,1.4019,0.2336,7.096,1.1826
16,300458,全志科技,87.89,42.64,56.6022,571.1715,4.7597,1339.4178,11.1618
17,603444,吉比特,82.77,65.66,97.3229,160.3989,,244.283,
18,603378,亚士创能,76.69,15.75,43.1784,66.4926,,422.1009,
19,300590,移为通信,75.29,25.93,56.2377,21.5586,,83.1215,
20,300676,华大基因,72.17,10.28,47.7431,81.7342,,794.8393,
21,603160,汇顶科技,72.16,40.35,66.4334,224.6121,,556.6526,
22,300533,冰川网络,70.84,51.42,91.9398,129.7982,,252.4243,
23,300494,盛天网络,68.7,53.6,92.8715,91.3512,1.015,170.4251,1.8936
24,603587,地素时尚,68.37,19.36,69.3,175.0279,,903.9514,
25,300559,佳发教育,64.5,35.19,58.7256,68.0962,,193.4934,
26,600988,赤峰黄金,64.49,41.44,68.7197,237.9014,0.8397,573.979,2.026
27,000757,浩物股份,64.21,7.69,28.4955,36.885,0.1006,479.5891,1.3091
28,603421,鼎信通讯,63.17,36.07,60.1045,195.9493,,543.1206,
29,002837,英维克,62.42,18.6,37.1318,26.7383,,143.6854,
30,300558,贝达药业,61.15,33.58,93.0896,104.8988,,312.3847,
31,300628,亿联网络,58.95,29.6,52.2389,85.9071,,290.2138,
32,300686,智动力,58.3,18.97,37.0219,63.2517,,333.39099999999996,
33,300607,拓斯达,57.81,27.16,51.4859,25.1067,0.4619,92.4135,1.7004
34,002841,视源股份,57.38,5.76,20.3993,104.1449,,1806.246,
35,603963,大理药业,57.17,33.15,55.2764,94.5941,,285.268,
36,002893,华通热力,55.62,4.39,17.1018,23.9257,,544.2092,
37,603387,基蛋生物,55.47,29.82,86.0243,21.9603,,73.6403,
38,002845,同兴达,54.02,4.98,13.7382,39.2468,,787.5982,
39,603377,东方时尚,53.48,27.55,62.2235,191.4399,0.5174,694.6994,1.8775
40,300433,蓝思科技,53.27,17.9,30.9485,1999.2456,3.299,11163.1087,18.4209
41,002880,卫光生物,52.92,23.8,48.3458,71.4453,,300.0664,
42,300648,星云股份,52.02,38.18,66.3724,18.0751,,47.3349,
43,300550,和仁科技,51.1,26.46,70.7726,21.5651,,81.4827,
44,000603,盛达矿业,50.55,37.3,87.2278,344.2336,0.6816,922.8465,1.8274
45,300615,欣天科技,49.74,30.08,50.72,40.2023,,133.6172,
46,603868,飞科电器,49.59,11.51,33.2336,194.8815,,1691.8355,
47,002861,瀛通通讯,47.55,18.6,38.5663,99.0748,,532.4731,
48,000921,海信科龙,47.46,3.78,20.701999999999998,717.7647,0.53,18958.9153,14.0015
49,601020,华钰矿业,46.5,44.79,61.998999999999995,331.9663,,741.0255,
50,300685,艾德生物,46.21,20.89,91.0562,7.9725,,38.1468,
51,002855,捷荣技术,45.78,12.13,25.1817,203.5196,,1677.6222,
52,603157,拉夏贝尔,45.72,8.92,64.5332,259.905,,2913.363,
53,603233,大参林,45.44,4.58,36.5603,149.1832,,3252.4602,
54,300439,美康生物,45.28,27.98,59.0809,91.7347,1.0792,327.7424,3.8557
55,000568,泸州老窖,45.24,37.98,65.6506,4390.2572,3.1397,11556.3539,8.2647
56,603789,星光农机,45.17,23.19,32.5046,176.208,1.1747,759.8153,5.0654
57,300566,激智科技,44.47,20.06,36.2296,44.8288,,223.4432,
58,002750,龙津药业,44.15,55.01,72.1742,100.2004,2.004,182.1332,3.6426
59,002749,国光股份,44.1,21.7,48.7062,115.2524,1.9208,531.0967,8.8516
60,603196,日播时尚,44.05,16.2,57.1569,126.0561,,778.0203,
61,300484,蓝海华腾,43.94,24.83,48.5917,39.8357,1.0214,160.4158,4.1132
62,600076,康欣新材,43.91,295.26,37.793,37.7698,0.1033,12.7917,0.0349
63,300516,久之洋,42.79,30.63,47.7541,59.2195,,193.2874,
64,603098,森特股份,42.35,17.17,31.4569,160.8977,,937.0506,
65,300561,汇金科技,42.35,38.3,74.0876,29.4879,,76.9745,
66,603886,元祖股份,42.18,15.16,61.0394,194.9301,,1285.1266,
67,603816,顾家家居,41.89,14.02,39.5984,297.0211,,2118.0235,
68,002304,洋河股份,41.88,35.63,63.5552,6154.3029,5.6984,17270.4813,15.9911
69,300613,富瀚微,41.49,24.63,53.1929,13.0946,,53.1619,
70,300393,中来股份,41.34,31.19,50.4929,76.6189,0.7981,245.6089,2.5584
71,600340,华夏幸福,41.32,14.76,39.6535,1783.6243,2.0224,12076.941,13.6939
72,002870,香山股份,41.19,9.43,29.0919,70.9199,,751.67,
73,002835,同为股份,41.15,15.96,32.7114,56.4958,,353.8941,
74,603658,安图生物,41.1,30.21,71.1351,96.1225,,318.1463,
75,603203,快克股份,41.0,29.55,56.72,54.3447,,183.9061,
76,603555,贵人鸟,40.98,18.49,40.7015,527.9734,1.0056,2855.4251,5.4389
77,002832,比音勒芬,40.94,18.01,60.2408,82.111,,455.8761,
78,300549,优德精密,40.8,20.92,40.7992,42.4685,,202.9558,
79,300508,维宏股份,40.69,43.71,75.2692,34.1504,,78.1133,
80,300382,斯莱克,40.47,35.37,50.4674,88.7063,1.9283,250.752,5.4511
81,603669,灵康药业,40.28,20.32,61.3261,95.1735,0.488,468.2798,2.4014
82,300519,新光药业,40.13,22.74,46.1407,56.8377,,249.8545,
83,002862,实丰文化,39.94,11.96,27.9662,31.802,,265.6929,
84,603266,天龙股份,39.77,10.78,31.8143,64.8224,,601.2223,
85,300436,广生堂,39.74,34.3,85.8086,43.1569,0.7706,125.7891,2.2462
86,603043,广州酒家,39.54,15.26,51.2702,201.9892,,1323.0104,
87,600519,贵州茅台,38.96,50.3,92.2726,13308.0796,12.8186,26455.3352,25.4824
88,000049,德赛电池,38.91,4.49,16.6411,143.6365,1.0497,3195.2309,23.3519
89,300633,开立医疗,38.91,26.83,56.8105,129.9414,,484.2475,
90,603711,香飘飘,38.85,8.84,40.7948,170.1809,,1924.4805,
91,300408,三环集团,38.65,26.23,44.2825,551.8938,1.4417,2103.3041,5.4945
92,002833,弘亚数控,38.51,23.85,36.3595,51.6949,,216.6829,
93,603708,家家悦,38.41,3.14,20.994,245.4249,,7811.7545,
94,300474,景嘉微,38.38,44.7,85.0476,60.4139,,135.1436,
95,300389,艾比森,38.35,16.22,36.431999999999995,101.1807,1.6019,623.7311,9.8754
96,603228,景旺电子,38.31,12.52,27.2151,175.4824,,1400.8719,
97,000979,中弘股份,38.14,28.52,60.3728,1071.4386,1.0586,3755.7461,3.7108
98,603032,德新交运,38.13,10.44,27.1972,48.3927,,463.2197,
99,300384,三联虹普,38.11,23.7,38.0519,67.2488,1.6812,283.70599999999996,7.0926
