,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000815,美利云,424.76,26.59,5.4245,148.0793,0.4674,556.7114,1.7572
1,002306,*ST云网,338.65,17.41,56.4558,65.574,0.0819,376.6359,0.4707
2,600608,ST沪科,328.63,18.39,7.5907,34.9916,0.1064,190.1716,0.5782
3,002517,恺英网络,85.23,27.99,61.185,654.7989,0.9674,2339.3045,3.4564
4,603709,中源家居,80.34,13.88,30.9563,59.1177,0.9852,425.8667,7.0977
5,603506,南都物业,78.02,11.53,29.7747,54.2872,,470.7624,
6,300750,宁德时代,74.23,16.31,38.6415,930.6464,0.4759,5702.8849,2.9167
7,002027,分众传媒,73.69,39.28,70.5617,3389.1420000000003,0.8234,8627.4116,2.0961
8,600870,*ST厦华,71.82,6.45,6.0729999999999995,13.9903,0.0267,216.7728,0.4143
9,600155,华创阳安,63.78,64.76,2.3226,225.7168,0.4735,348.5158,0.7312
10,603587,地素时尚,63.74,27.17,74.5448,503.2295,1.48,1851.8747,5.4466
11,603890,春秋电子,58.49,6.83,19.3847,87.0937,0.8476,1275.147,12.4101
12,002917,金奥博,57.33,18.17,34.6016,72.5265,0.8553,398.957,4.7052
13,600734,实达集团,56.92,49.88,24.3921,154.8191,0.4403,310.33799999999997,0.8827
14,300590,移为通信,56.72,34.83,55.123000000000005,101.5217,1.692,291.4489,4.8574
15,300628,亿联网络,56.0,37.4,58.6328,247.6205,4.4217,661.9126,11.8198
16,002928,华夏航空,53.78,13.49,27.7469,241.7375,0.6714,1791.8618,4.9773
17,603258,电魂网络,52.23,46.42,95.0561,217.4987,1.2083,468.4699,2.6026
18,600876,洛阳玻璃,51.9,21.82,4.3046,144.483,0.2805,662.1566,1.2856
19,603103,横店影视,51.0,16.29,28.7352,344.3716,0.8609,2113.1257,5.2828
20,603283,赛腾股份,50.32,25.98,54.2386,127.0465,1.0587,488.9477,4.0745
21,002568,百润股份,50.2,21.27,76.336,500.1977,0.5582,2351.1977,2.6241
22,603858,步长制药,49.45,30.34,82.7929,3536.7644,5.779,11655.6274,19.0451
23,603661,恒林股份,49.43,12.4,28.6231,189.7454,2.5299,1530.1670000000001,20.4022
24,603816,顾家家居,48.42,13.52,41.1293,498.3119,1.51,3684.8459999999995,11.1662
25,603528,多伦科技,47.98,41.6,65.2578,304.9599,1.9674,733.0401,4.7292
26,000520,长航凤凰,47.86,15.92,14.0048,122.5947,0.1211,769.9897,0.7607
27,603626,科森科技,47.49,18.63,38.0577,198.2373,1.2546,1064.0147,6.7342
28,300745,欣锐科技,46.69,26.59,44.288999999999994,91.9038,1.0701,345.5989,4.024
29,603156,养元饮品,46.46,28.73,46.2992,2619.9646,5.2928,9117.2535,18.4186
30,300709,精研科技,46.18,26.35,52.3739,119.7029,1.8136,454.1813,6.8815
31,603579,荣泰健康,46.09,13.93,32.4045,142.7024,2.7181,1023.9781,19.5043
32,300681,英搏尔,45.78,21.65,35.7849,92.2841,1.6275,426.1115,7.5151
33,603868,飞科电器,45.42,18.03,36.5932,501.7114,1.2798,2782.6268,7.0985
34,300033,同花顺,44.99,66.38,88.26,957.2228,1.7805,1441.9449,2.6821
35,002841,视源股份,43.79,5.91,19.3021,354.4635,0.9764,5996.0575,16.518
36,603377,东方时尚,43.67,24.8,57.2893,329.08,0.8894,1326.8751,3.5861
37,002323,*ST百特,43.63,28.75,43.2438,266.1905,1.0708,925.6355,3.7237
38,002901,大博医疗,42.93,48.11,81.0328,188.5072,0.5236,391.8252,1.0884
39,603277,银都股份,42.13,17.85,40.5823,167.968,2.2395,940.6757,12.5423
40,300713,英可瑞,42.08,23.68,46.5164,60.5815,1.4254,255.8253,6.0194
41,002920,德赛西威,41.22,9.78,26.9619,358.8745,0.7974,3668.2484,8.1516
42,002869,金溢科技,40.0,18.57,49.3043,139.6981,1.5824,752.0645,8.519
43,603387,基蛋生物,39.42,38.0,82.8139,105.0668,1.0612,276.4203,2.7921
44,603380,易德龙,39.32,10.83,25.1656,65.2677,0.5438,602.467,5.0205
45,300583,赛托生物,39.08,27.99,44.2462,187.0446,2.338,668.1668,8.352
46,300558,贝达药业,38.87,37.75,96.945,345.2981,0.9591,914.6639,2.5407
47,603233,大参林,38.72,7.5,41.0284,395.4341,1.0984,5265.4819,14.6263
48,002925,盈趣科技,38.7,16.8,33.2911,164.7877,0.4334,980.4484,2.5789999999999997
49,603658,安图生物,38.69,38.8,72.7674,278.0268,0.7355,716.4886,1.8954
50,600315,上海家化,38.57,37.8,59.1796,2209.9610000000002,3.2787,5845.8653,8.6729
51,300519,新光药业,38.39,38.13,65.8219,118.7842,1.9797,311.4782,5.1913
52,002852,道道全,38.27,8.36,16.8804,182.9483,2.4393,2186.1739,29.1489
53,603680,今创集团,38.01,27.19,39.5921,672.6032,1.7793,2473.4822,6.5436
54,300612,宣亚国际,37.96,13.7,47.498999999999995,53.5501,0.9916,390.5962,7.2332
55,300656,民德电子,37.9,36.25,50.1015,45.5292,1.0117,125.57700000000001,2.7906
56,300668,杰恩设计,37.01,22.29,49.4377,33.0948,1.0479,148.4585,4.7010000000000005
57,000963,华东医药,36.91,5.04,23.9771,1096.9124,2.5269999999999997,21727.3835,50.0561
58,002905,金逸影视,36.84,10.59,26.3545,246.2671,1.9545,2325.275,18.4545
59,300658,延江股份,36.42,13.76,37.2569,63.9733,0.8529,464.6938,6.1959
60,603895,天永智能,36.29,20.51,40.3191,60.4743,1.0444,294.8391,5.0922
61,300533,冰川网络,36.27,46.37,92.552,171.5492,2.2873,369.8822,4.9317
62,603444,吉比特,36.24,58.31,96.4357,174.9777,3.2785,300.0454,5.6219
63,002143,印纪传媒,35.98,30.52,47.2397,574.3366,0.5192,1881.5242,1.7009
64,300743,天地数码,35.66,11.16,33.9286,34.8556,0.7122,312.0733,6.3769
65,603303,得邦照明,35.65,10.56,20.0453,341.1918,1.8955,3230.1267,17.9451
66,002931,锋龙股份,35.64,14.91,36.8767,37.7847,0.5668,253.36900000000003,3.8009
67,600398,海澜之家,35.62,18.65,40.2716,2953.1317,0.6573,15830.1096,3.5234
68,300529,健帆生物,35.53,39.38,84.5503,200.44099999999997,0.5417,508.9052,1.3754
69,600340,华夏幸福,35.49,12.52,34.5153,4800.773,1.8145,38334.6897,14.4891
70,603605,珀莱雅,35.32,8.73,63.8602,143.7496,0.9583,1645.2104,10.968
71,603596,伯特利,35.23,11.28,23.3736,165.9246,1.1061,1470.9223,9.8061
72,300595,欧普康视,35.14,50.33,76.9629,88.7048,1.7393,176.2367,3.4556
73,600185,格力地产,35.1,53.86,41.1502,1370.765,2.3728,2544.9238,4.4054
74,603871,嘉友国际,34.53,16.34,27.4262,102.4569,1.7076,626.6678,10.4444
75,300642,透景生命,34.2,38.83,81.4281,65.7786,1.4617,169.382,3.764
76,603569,长久物流,34.19,9.01,16.0892,306.0634,25.5052,3394.8699,282.9058
77,603980,吉华集团,34.12,22.91,41.5364,668.3658,1.6709,2916.4947,7.2912
78,300659,中孚信息,33.79,23.61,65.5717,49.0283,0.8011,207.5811,3.3918
79,300641,正丹股份,33.79,12.53,24.7802,138.0068,0.6389,1101.2145,5.0982
80,002130,沃尔核材,33.68,35.14,30.5768,569.8733,1.0008,1621.4221,2.8476
81,600894,广日股份,33.38,44.44,22.0754,2144.723,2.494,4825.9514,5.6119
82,300017,网宿科技,33.21,28.35,44.7623,831.3481,1.1742,2931.6615,4.1408
83,603516,淳中科技,33.09,28.45,67.3289,48.1802,1.4455,169.2913,5.0792
84,002015,霞客环保,33.05,27.69,8.0653,108.882,0.2717,393.1816,0.9812
85,600889,南京化纤,32.75,30.12,13.5467,457.5064,1.4899,1518.4734,4.945
86,002868,绿康生化,32.68,20.25,36.9784,78.1046,0.8678,385.6133,4.2845
87,603229,奥翔药业,32.36,23.17,51.6138,60.8651,0.5072,262.666,2.1888
88,300640,德艺文创,32.32,9.46,24.2109,31.8767,0.5312,336.8898,5.6148
89,603160,汇顶科技,32.28,33.79,57.8552,378.3531,0.9458,1119.6013,2.799
90,300577,开润股份,32.19,13.4,30.3622,66.2433,1.3248,494.1295,9.8825
91,000626,远大控股,32.03,0.55,0.8718,308.0815,1.5213,55366.238,273.4135
92,002892,科力尔,31.98,13.14,27.4033,59.6939,0.9044,454.1739,6.8814
93,300661,圣邦股份,31.96,17.83,40.6508,70.3584,1.5635,394.45300000000003,8.7656
94,002880,卫光生物,31.71,24.92,46.4993,124.8551,1.5414,500.9443,6.1844
95,603203,快克股份,31.71,35.48,57.0824,81.624,1.1829,230.0375,3.3338
96,603908,牧高笛,31.65,11.92,33.0925,54.243,1.0848,454.9723,9.0994
97,300679,电连技术,31.54,24.86,46.1416,225.9399,2.5104,908.7251,10.0969
98,300567,精测电子,31.52,18.38,57.5553,76.7504,1.2791,417.5429,6.959
99,300690,双一科技,31.47,21.31,45.6958,102.3356,1.9679,480.0942,9.2325
100,002837,英维克,31.46,16.09,36.5814,67.8039,1.13,421.3031,7.0217
101,603429,集友股份,31.25,26.77,52.5166,46.8712,0.919,175.0716,3.4327
