,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,603577,汇金通,--,--,--,490.0508,--,--
1,300573,兴齐眼药,--,--,--,547.0925,--,--
2,603586,金麒麟,--,--,--,747.2081,--,--
3,300578,会畅通讯,--,--,--,-4312.0434,--,--
4,300582,英飞特,--,--,--,4286.994,--,--
5,300586,美联新材,--,--,--,3438.4838,--,--
6,300590,移为通信,--,--,--,2789.7657,--,--
7,300595,欧普康视,--,--,--,115560.9613,--,--
8,603633,徕木股份,--,--,--,281.2923,--,--
9,300599,雄塑科技,--,--,--,1962.8474,--,--
10,603639,海利尔,--,--,--,17730.0977,--,--
11,300603,立昂技术,--,--,--,3169.1068,--,--
12,300607,拓斯达,--,--,--,--,--,--
13,300611,美力科技,--,--,--,5774.064,--,--
14,300616,尚品宅配,--,--,--,-17376.5256,--,--
15,300620,光库科技,--,--,--,-25470.0071,--,--
16,300625,三雄极光,--,--,--,4935.9935,--,--
17,002811,亚泰国际,--,--,--,771.9497,--,--
18,300629,新劲刚,--,--,--,422.3147,--,--
19,601212,白银有色,--,--,--,148.6423,--,--
20,002816,和科达,--,--,--,4835.6672,--,--
21,300633,开立医疗,--,--,--,2273.6363,--,--
22,002820,桂发祥,--,--,--,101501.8459,--,--
23,603758,秦安股份,--,--,--,2942.4471,--,--
24,300638,广和通,--,--,--,2414.7961,--,--
25,002824,和胜股份,--,--,--,1261.8911,--,--
26,603777,来伊份,--,--,--,-25769.4191,--,--
27,300642,透景生命,--,--,--,17938.3464,--,--
28,002828,贝肯能源,--,--,--,-1086.4287,--,--
29,300648,星云股份,--,--,--,9107.868,--,--
30,002832,比音勒芬,--,--,--,-23728.7327,--,--
31,300652,雷迪克,--,--,--,1745.6007,--,--
32,601366,利群股份,--,--,--,536.8837,--,--
33,002837,英维克,--,--,--,4065.2256,--,--
34,300658,延江股份,--,--,--,845.5204,--,--
35,002841,视源股份,--,--,--,1567.3166,--,--
36,603817,海峡环保,--,--,--,457.9728,--,--
37,300663,科蓝软件,--,--,--,-1748.3595,--,--
38,601500,通用股份,--,--,--,327.851,--,--
39,002846,英联股份,--,--,--,28439.6594,--,--
40,603823,百合花,--,--,--,1603.6361,--,--
41,300668,杰恩设计,--,--,--,65030.5682,--,--
42,002850,科达利,--,--,--,1028.7505,--,--
43,300672,国科微,--,--,--,2280.6235,--,--
44,002855,捷荣技术,--,--,--,-217226.2274,--,--
45,603855,华荣股份,--,--,--,278.9282,--,--
46,300678,中科信息,--,--,--,647.7728,--,--
47,002859,洁美科技,--,--,--,542.9657,--,--
48,300686,智动力,--,--,--,1024.2328,--,--
49,601611,中国核建,--,--,--,242.538,--,--
50,002863,今飞凯达,--,--,--,157.621,--,--
51,603877,太平鸟,--,--,--,1298.5391,--,--
52,002868,绿康生化,--,--,--,2462.1325,--,--
53,002873,新天药业,--,--,--,--,--,--
54,603888,新华网,--,--,--,-242.3073,--,--
55,002885,京泉华,--,--,--,1342.4401,--,--
56,603903,中持股份,--,--,--,131.4082,--,--
57,603926,铁流股份,--,--,--,-3744.5866,--,--
58,603987,康德莱,--,--,--,744.3509,--,--
59,603991,至正股份,--,--,--,338.1918,--,--
60,601966,玲珑轮胎,--,--,--,407.9648,--,--
61,603032,德新交运,--,--,--,--,--,--
62,603037,凯众股份,--,--,--,-34825.497,--,--
63,603041,美思德,--,--,--,25965.4114,--,--
64,603078,江化微,--,--,--,2351.389,--,--
65,603098,森特股份,--,--,--,944.6279,--,--
66,603138,海量数据,--,--,--,-8683.9306,--,--
67,603179,新泉股份,--,--,--,917.5215,--,--
68,603189,网达软件,--,--,--,-305.9262,--,--
69,603200,上海洗霸,--,--,--,--,--,--
70,603233,大参林,--,--,--,2041.7862,--,--
71,603266,天龙股份,--,--,--,2330.875,--,--
72,603303,得邦照明,--,--,--,1234.9775,--,--
73,300514,友讯达,--,--,--,485.4769,--,--
74,603323,吴江银行,--,--,--,--,--,--
75,603331,百达精工,--,--,--,531.8001,--,--
76,603337,杰克股份,--,--,--,5045.4439,--,--
77,600926,杭州银行,--,--,--,--,--,--
78,603360,百傲化学,--,--,--,1165.4887,--,--
79,300539,横河模具,--,--,--,622.4131,--,--
80,603389,亚振家居,--,--,--,-1044.9158,--,--
81,300543,朗科智能,--,--,--,-13898.6834,--,--
82,603416,信捷电气,--,--,--,-3648.3004,--,--
83,300548,博创科技,--,--,--,24795.1941,--,--
84,300552,万集科技,--,--,--,5050.4096,--,--
85,300556,丝路视觉,--,--,--,-6350.053,--,--
86,300560,中富通,--,--,--,851.3312,--,--
87,300565,科信技术,--,--,--,3351.2794,--,--
88,300569,天能重工,--,--,--,-4339.3302,--,--
89,300577,开润股份,--,--,--,35683.5083,--,--
