,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,002741,光华科技,--,--,--,1098.1172,--,--
1,002746,仙坛股份,--,--,--,444.5538,--,--
2,002755,东方新星,--,--,--,-4799.306,--,--
3,002759,天际股份,--,--,--,3577.9492,--,--
4,002763,汇洁股份,--,--,--,705.1727,--,--
5,002772,众兴菌业,--,--,--,1656.8835,--,--
6,002777,久远银海,--,--,--,-10232.1162,--,--
7,002786,银宝山新,--,--,--,351.5188,--,--
8,603023,威帝股份,--,--,--,-29666.9593,--,--
9,603198,迎驾贡酒,--,--,--,-3983.3095,--,--
10,603309,维力医疗,--,--,--,2794.0555,--,--
11,603566,普莱柯,--,--,--,-15571.0361,--,--
12,300427,红相股份,--,--,--,3840.388,--,--
13,603703,盛洋科技,--,--,--,431.9599,--,--
14,300443,金雷风电,--,--,--,7681.3991,--,--
15,300451,创业软件,--,--,--,-4162.7068,--,--
16,300456,耐威科技,--,--,--,1335.2085,--,--
17,300460,惠伦晶体,--,--,--,634.5761,--,--
18,300468,四方精创,--,--,--,-3861.781,--,--
19,603979,金诚信,--,--,--,760.5584,--,--
20,300472,新元科技,--,--,--,4461.6505,--,--
21,300477,合纵科技,--,--,--,--,--,--
22,300481,濮阳惠成,--,--,--,3643.207,--,--
23,300486,东杰智能,--,--,--,-14478.0674,--,--
24,300490,华自科技,--,--,--,-11964.0483,--,--
25,300494,盛天网络,--,--,--,-4844.2634,--,--
26,000166,申万宏源,--,--,--,--,--,--
27,001979,招商蛇口,--,--,--,995.4869,--,--
28,002758,华通医药,--,--,--,730.4957,--,--
29,002762,金发拉比,--,--,--,-2932.9999,--,--
30,002767,先锋电子,--,--,--,-4249.8541,--,--
31,002771,真视通,--,--,--,4471.6746,--,--
32,002776,柏堡龙,--,--,--,1124.635,--,--
33,002785,万里石,--,--,--,194.2025,--,--
34,603022,新通联,--,--,--,1980.2397,--,--
35,603030,全筑股份,--,--,--,406.2132,--,--
36,603066,音飞储存,--,--,--,6824.0699,--,--
37,603116,红蜻蜓,--,--,--,4312.8851,--,--
38,603223,恒通股份,--,--,--,459.9094,--,--
39,300394,天孚通信,--,--,--,-7832.5762,--,--
40,603318,派思股份,--,--,--,373.0995,--,--
41,300422,博世科,--,--,--,132.1276,--,--
42,603599,广信股份,--,--,--,-4539.9404,--,--
43,300426,唐德影视,--,--,--,198.9675,--,--
44,300430,诚益通,--,--,--,5566.6419,--,--
45,300434,金石东方,--,--,--,-4011.0298,--,--
46,300438,鹏辉能源,--,--,--,-7979.891,--,--
47,300446,乐凯新材,--,--,--,2846.2699,--,--
48,603789,星光农机,--,--,--,-7963.6319,--,--
49,300450,先导智能,--,--,--,-90631.7557,--,--
50,603818,曲美家居,--,--,--,1227.0919,--,--
51,603866,桃李面包,--,--,--,-19004.4158,--,--
52,300459,金科文化,--,--,--,409.311,--,--
53,300463,迈克生物,--,--,--,3231.4467,--,--
54,603918,金桥信息,--,--,--,-9.9632,--,--
55,300467,迅游科技,--,--,--,-3535.8106,--,--
56,300471,厚普股份,--,--,--,13453.7926,--,--
57,300476,胜宏科技,--,--,--,-4192.3359,--,--
58,300480,光力科技,--,--,--,2539.8371,--,--
59,300485,赛升药业,--,--,--,-1613.4721,--,--
