,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,001979,招商蛇口,--,--,--,697.7483,--,--
1,601900,南方传媒,--,--,--,31548445.3845,--,--
2,603022,新通联,--,--,--,1378.2914,--,--
3,002768,国恩股份,--,--,--,1103.9491,--,--
4,603027,千禾味业,--,--,--,1232.1849,--,--
5,002772,众兴菌业,--,--,--,1089.9516,--,--
6,002777,久远银海,--,--,--,-1072.3351,--,--
7,002786,银宝山新,--,--,--,230.225,--,--
8,002790,瑞尔特,--,--,--,4348.9561,--,--
9,002795,永和智控,--,--,--,1934.0066,--,--
10,002800,天顺股份,--,--,--,164.889,--,--
11,002805,丰元股份,--,--,--,9098.3582,--,--
12,603223,恒通股份,--,--,--,428.0358,--,--
13,603508,思维列控,--,--,--,55032.4192,--,--
14,603528,多伦科技,--,--,--,-4422.9003,--,--
15,603789,星光农机,--,--,--,-1861.7429,--,--
16,603866,桃李面包,--,--,--,12818.7279,--,--
17,603885,吉祥航空,--,--,--,706.3379,--,--
18,600936,广西广电,--,--,--,2098.3815,--,--
19,603989,艾华集团,--,--,--,8081.4429,--,--
20,300447,全信股份,--,--,--,-36499.6856,--,--
21,300456,耐威科技,--,--,--,1257.0464,--,--
22,300468,四方精创,--,--,--,-3234.3226,--,--
23,300476,胜宏科技,--,--,--,-1893.5199,--,--
24,300480,光力科技,--,--,--,1613.6095,--,--
25,300484,蓝海华腾,--,--,--,-18705.8334,--,--
26,300488,恒锋工具,--,--,--,1505.5162,--,--
27,300500,启迪设计,--,--,--,-977.802,--,--
28,300505,川金诺,--,--,--,372.4649,--,--
29,300509,新美星,--,--,--,-1023.4599,--,--
30,300515,三德科技,--,--,--,-255.9149,--,--
31,300519,新光药业,--,--,--,-121628.9525,--,--
32,300526,中潜股份,--,--,--,--,--,--
33,300535,达威股份,--,--,--,800.3899,--,--
34,601997,贵阳银行,--,--,--,--,--,--
35,002753,永东股份,--,--,--,583.376,--,--
36,002762,金发拉比,--,--,--,-1329.9151,--,--
37,002767,先锋电子,--,--,--,-9907.482,--,--
38,002771,真视通,--,--,--,11741.0421,--,--
39,603066,音飞储存,--,--,--,-2722.2364,--,--
40,002780,三夫户外,--,--,--,402.4662,--,--
41,002789,建艺集团,--,--,--,508.9953,--,--
42,002793,东音股份,--,--,--,-1189.3187,--,--
43,002798,帝欧家居,--,--,--,-6173.4536,--,--
44,002803,吉宏股份,--,--,--,253.555,--,--
45,002808,苏州恒久,--,--,--,-5038.1751,--,--
46,603377,东方时尚,--,--,--,3482.4906,--,--
47,603520,司太立,--,--,--,519.2732,--,--
