,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,002575,群兴玩具,65.5133,65.5133,5553.4488,-370.0231,99.0635,0.9365
1,300333,兆日科技,33.759,30.9197,1389.0539,-261.7919,98.1113,1.8887
2,600868,梅雁吉祥,3.8427,3.8427,209.5408,-292.1401,97.0657,2.9343
3,000503,国新健康,20.7125,20.7101,1489.7706,-779.6206,96.9286,3.0714
4,600527,江南高纤,27.2512,21.0109,1750.3039,-544.1133,96.7908,3.2092
5,300223,北京君正,44.4419,38.6182,178.8566,7075.1827,96.7508,3.2492
6,300672,国科微,22.5697,19.5431,1229.1202,-697.08,96.6363,3.3637
7,000831,五矿稀土,23.2626,12.4967,733.5486,-2759.5582,96.51899999999999,3.4810000000000003
8,603336,宏辉果蔬,26.4197,15.2412,438.8215,392.855,96.49799999999999,3.502
9,300042,朗科科技,21.6549,20.173,418.0816,623.808,96.4839,3.5161
10,300628,亿联网络,26.1421,24.9686,103.1697,2200.4697,96.3633,3.6367
11,600212,江泉实业,8.323,8.2119,323.4438,-3258.8711,96.3048,3.6952
12,000416,民生控股,22.3531,22.3522,1330.0374,3753.2128,96.2344,3.7656
13,300127,银河磁体,22.5491,20.2202,350.1359,1394.6579,96.1313,3.8687
14,002932,明德生物,19.5799,17.8856,851.6851,-9771.4407,96.1163,3.8837
15,300656,民德电子,25.9385,23.52,93.0427,2463.3698,96.0625,3.9375
16,300642,透景生命,25.0579,22.3409,1594.236,-546.4378,96.0014,3.9986
17,603696,安记食品,16.0961,15.017000000000001,817.4575,-1873.8232,95.7239,4.2761
18,002820,桂发祥,8.0709,7.1474,537.7846,108555.3542,95.6818,4.3182
19,603516,淳中科技,21.4642,20.0538,482.2226,6402.1169,95.6358,4.3642
20,300701,森霸传感,20.842,19.7098,218.0689,8163.5319,95.6169,4.3831
21,600867,通化东宝,13.5397,8.7969,252.71599999999998,-64529.6605,95.4653,4.5347
22,000576,广东甘化,14.9393,14.6753,153.8984,183.0105,95.4452,4.5548
23,300741,华宝股份,17.8362,16.9608,1487.0023,-1060.3961,95.3851,4.6149
24,300443,金雷风电,13.8304,11.2392,342.8843,1031.3065,95.2517,4.7483
25,002015,霞客环保,13.992,7.1064,299.2166,4813.018,95.0538,4.9462
26,000038,深大通,12.0612,12.0609,721.7339,-165.0073,95.0155,4.9845
27,603758,秦安股份,9.8173,7.4063,464.2583,-31.3233,94.8432,5.1568
28,300191,潜能恒信,18.4779,18.4779,884.0494,237.9929,94.8097,5.1903
29,603615,茶花股份,14.3418,12.3135,873.4778,-742.7041,94.7746,5.2254
30,600506,香梨股份,29.6498,26.7267,674.9291,1664.3764,94.7517,5.2483
31,600381,青海春天,30.2271,23.9707,451.6958,2445.685,94.6683,5.3317
32,300726,宏达电子,20.2019,17.2705,669.2066,-1241.7486,94.641,5.359
33,300267,尔康制药,11.2402,8.1128,385.7973,1041.99,94.5533,5.4467
34,000096,广聚能源,12.4985,12.1079,1084.8243,-156.1665,94.5026,5.4974
35,002515,金字火腿,11.6416,9.8697,389.5989,-1827.5136,94.49799999999999,5.502000000000001
36,300494,盛天网络,15.8967,15.8774,893.9204,-1420.7633,94.4824,5.5176
37,300357,我武生物,15.6393,15.2426,597.25,-4613.1507,94.4562,5.5438
38,300235,方直科技,14.1697,13.8876,540.275,-680.6649,94.3908,5.6092
39,002729,好利来,8.0723,6.4018,210.3357,1016.0199,94.2846,5.7154
40,603688,石英股份,11.3726,9.5903,269.5978,1606.7875,94.1601,5.8399
41,603655,朗博科技,11.902000000000001,11.1716,672.2205,11511.803999999998,94.1309,5.8691
42,300685,艾德生物,14.6528,14.3207,470.8631,958.7769999999999,94.1212,5.8788
43,002038,双鹭药业,13.1269,11.8899,585.5946,-5203.0503,94.0713,5.9287
44,603189,网达软件,21.1901,20.4944,1244.1047,278.356,94.0607,5.9393
45,300282,三盛教育,5.8669,5.5167,304.2802,-4033.8068,94.0584,5.9416
46,002862,实丰文化,11.7292,10.6454,218.8813,272.495,94.0165,5.9835
47,300379,东方通,10.5453,10.0679,643.8921,-255.5143,93.9774,6.0226
48,300016,北陆药业,9.9666,7.9276,495.1813,-11683.2312,93.8544,6.1456
49,002827,高争民爆,9.5373,9.0826,809.6457,-2853.9875,93.7988,6.2012
50,300485,赛升药业,11.2069,10.2062,136.3282,-79837.5941,93.7822,6.2178
51,603023,威帝股份,13.0904,11.1109,428.8458,-53313.3237,93.7789,6.2211
52,002868,绿康生化,12.3182,11.4656,156.0798,1992.8771,93.7418,6.2582
53,603508,思维列控,13.248,11.9666,65.9308,-3491.941,93.7153,6.2847
54,300508,维宏股份,15.6333,14.5997,119.7312,8432.2973,93.6865,6.3135
55,300054,鼎龙股份,9.8081,8.5521,322.9783,370.5522,93.6694,6.3306
56,002007,华兰生物,11.1897,7.4864,59.8828,-8972.8883,93.6659,6.3341
57,600009,上海机场,5.3215,5.3095,440.5376,-2857.4311,93.5951,6.4049
58,600883,博闻科技,17.8492,17.5181,1474.6698,-91.9576,93.4785,6.5215
59,600890,中房股份,10.7855,10.7519,279.5804,1864.3452,93.3049,6.6951
60,300530,达志科技,29.3542,27.6129,229.8458,29974.5325,93.2931,6.7069
61,000971,高升控股,3.8025,3.8025,219.3374,-910.0081,93.2606,6.7394
62,000722,湖南发展,12.9921,11.9454,719.4545,-1085.4669,93.2557,6.7443
63,300377,赢时胜,7.8266,7.8145,348.9921,-1032.0047,93.2143,6.7857
64,300553,集智股份,10.5633,8.7341,505.6505,-1497.6437,93.1544,6.8456
65,300417,南华仪器,9.728,7.7139,309.3434,-6866.8844,93.1084,6.8916
66,603500,祥和实业,11.9408,10.9192,108.4263,-6672.439,92.9386,7.0614
67,002884,凌霄泵业,14.3101,11.5704,129.7109,2027.1804,92.8118,7.1882
68,300099,精准信息,7.2976,6.5023,170.8503,83.5473,92.76299999999999,7.237
69,300679,电连技术,12.2643,11.640999999999998,298.2178,-1848.3403,92.75299999999999,7.247000000000001
70,002802,洪汇新材,12.0092,11.3011,173.9572,2086.4554,92.6507,7.3493
71,300718,长盛轴承,9.9604,9.1559,167.7959,2248.1745,92.6183,7.3817
72,603036,如通股份,16.9646,14.2013,407.8398,243.4122,92.6099,7.3901
73,300519,新光药业,13.3371,12.5301,802.0388,-901.5427,92.589,7.4110000000000005
74,603826,坤彩科技,9.4973,6.0433,182.7685,4045.2666,92.5856,7.4144
75,600714,金瑞矿业,13.7476,12.6009,134.3519,-4225.3702,92.5533,7.4467
76,000688,建新矿业,7.2657,6.9473,560.4318,-2950.6199,92.5456,7.4544
77,002540,亚太科技,9.7949,8.7869,126.3095,1558.3487,92.5445,7.4555
78,300446,乐凯新材,16.2704,15.0739,97.6534,-4278.0499,92.4767,7.5233
79,300214,日科化学,8.2887,7.5232,61.6111,1196.9805,92.4681,7.5319
80,300624,万兴科技,9.3979,9.2681,793.9954,-1427.9767,92.458,7.542000000000001
81,300371,汇中股份,9.4228,7.8677,209.7821,-1410.4191,92.4538,7.5462
82,300639,凯普生物,10.3102,9.866,257.3474,-1423.5113,92.4161,7.5839
83,603306,华懋科技,11.1818,10.6385,657.8914,-2669.6395,92.3853,7.6147
84,300076,GQY视讯,11.1871,10.6748,11.6946,-98613.1366,92.3614,7.6386
85,300720,海川智能,9.1824,7.515,325.8521,3494.0513,92.3611,7.6389
86,603685,晨丰科技,11.3603,9.2774,329.3737,1916.7079,92.3602,7.6398
87,603938,三孚股份,9.2008,8.1566,89.6047,9552.9607,92.3382,7.6618
88,300516,久之洋,10.4626,6.9996,179.3708,-1148.8597,92.329,7.671
89,300143,星普医科,1.7392,1.5823,51.9247,8029.4727,92.2952,7.7048
90,002033,丽江旅游,6.6924,6.6114,635.1693,-3538.3788,92.2947,7.7053
91,300305,裕兴股份,11.5999,11.2064,461.7315,-265.2895,92.294,7.706
92,002379,宏创控股,6.6939,5.6187,228.6382,919.1536,92.2933,7.7067
93,300522,世名科技,10.0073,8.8245,311.1118,123031.8178,92.2758,7.7242
94,603488,展鹏科技,10.5936,10.0065,84.7072,-3275.3126,92.2431,7.7569
95,002495,佳隆股份,5.0928,4.6118,416.6384,-1743.0678,92.2422,7.7578
96,300535,达威股份,9.1298,7.7224,143.766,569.8658,92.1936,7.8064
97,002364,中恒电气,10.6353,9.184,217.1065,-159.2542,92.181,7.819
98,300669,沪宁股份,10.103,9.4687,239.4848,-2103.3726,92.1612,7.8388
99,300346,南大光电,17.6684,16.0555,100.5233,1348.0915,92.0599,7.9401
100,300081,恒信东方,7.0764,6.1249,441.4854,-5700.2549,91.9865,8.0135
101,603879,永悦科技,10.5425,9.3596,190.08599999999998,-12090.3331,91.9779,8.0221
102,603585,苏利股份,9.7329,8.4857,670.3472,900.3618,91.9067,8.0933
103,300175,朗源股份,8.3701,4.5284,217.9672,-167.2427,91.8622,8.1378
104,300306,远方信息,5.7918,4.6795,169.2299,-563.5672,91.8153,8.1847
105,002148,北纬科技,7.0253,6.9742,236.6496,-1615.9248,91.8035,8.1965
106,002609,捷顺科技,12.6637,11.7873,987.0071,321.1583,91.7997,8.2003
