,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,002575,群兴玩具,34.6947,34.6947,1063.4924,-3080.6689,98.6253,1.3747
1,000416,民生控股,33.2553,33.2553,2269.2261,4192.1034,97.5802,2.4198
2,002932,明德生物,36.3124,34.7956,1541.8862,-7790.3793,97.5126,2.4874
3,000503,国新健康,24.0438,24.0406,2001.9477,875.7479,97.402,2.5980000000000003
4,600868,梅雁吉祥,4.1685,4.1685,213.2677,-1214.6412,97.3479,2.6521
5,300333,兆日科技,23.7469,21.2415,1183.101,-391.89099999999996,97.3473,2.6527
6,300223,北京君正,36.8442,31.1167,390.8006,-4495.0453,96.6214,3.3786
7,002252,上海莱士,11.4655,7.0118,254.0824,-3718.1685,96.3978,3.6022
8,603516,淳中科技,20.4152,18.7543,227.0605,-4727.6055,96.1422,3.8578
9,600527,江南高纤,20.2409,14.7923,1252.7408,-660.3287,96.0031,3.9969
10,300741,华宝股份,19.6695,18.6752,1505.1461,-741.702,95.8147,4.1853
11,603696,安记食品,16.1514,15.1446,797.3267,-652.4962,95.7455,4.2545
12,600381,青海春天,52.4082,40.4231,1544.9246,-1450.2547,95.5461,4.4539
13,000831,五矿稀土,17.8652,8.4457,160.8658,-3660.2589,95.50200000000001,4.498
14,300628,亿联网络,20.8426,19.9138,156.0579,-62195.939000000006,95.4077,4.5923
15,600212,江泉实业,6.8846,6.329,280.1668,16973.5736,95.3423,4.6577
16,300485,赛升药业,13.9486,12.4464,650.2644,-31173.2802,95.277,4.723
17,300726,宏达电子,22.9663,18.9988,523.8901,-1982.355,95.2456,4.7544
18,300042,朗科科技,16.0195,14.7565,329.2338,-1203.6457,95.1323,4.8677
19,603655,朗博科技,16.9054,15.9005,551.835,-3292.4602,95.09299999999999,4.907
20,300357,我武生物,17.1739,16.8454,965.9014,-3332.5639,95.0843,4.9157
21,300701,森霸传感,18.6944,17.5699,112.4019,-12530.8959,95.0487,4.9513
22,600883,博闻科技,36.871,35.7976,2083.7718,-110.0654,95.0362,4.9638
23,300189,神农科技,7.6982,5.9882,189.1468,789.9446,94.99,5.01
24,300267,尔康制药,12.4005,8.4636,411.3936,-1454.1222,94.8393,5.1607
