,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,300288,朗玛信息,--,--,--,--,--,--
1,002652,扬子新材,--,--,--,--,--,--
2,300292,吴通控股,--,--,--,--,--,--
3,002656,摩登大道,--,--,--,--,--,--
4,300296,利亚德,--,--,--,--,--,--
5,002660,茂硕电源,--,--,--,--,--,--
6,300300,汉鼎宇佑,--,--,--,--,--,--
7,002664,长鹰信质,--,--,--,--,--,--
8,002668,奥马电器,--,--,--,--,--,--
9,300308,中际旭创,--,--,--,--,--,--
10,002672,东江环保,--,--,--,--,--,--
11,300312,邦讯技术,--,--,--,--,--,--
12,002676,顺威股份,--,--,--,--,--,--
13,002680,ST长生,--,--,--,--,--,--
14,300320,海达股份,--,--,--,--,--,--
15,002684,猛狮科技,--,--,--,--,--,--
16,300324,旋极信息,--,--,--,--,--,--
17,002688,金河生物,--,--,--,--,--,--
18,300328,宜安科技,--,--,--,--,--,--
19,002692,睿康股份,--,--,--,--,--,--
20,300332,天壕环境,--,--,--,--,--,--
21,300336,新文化,--,--,--,--,--,--
22,002700,新疆浩源,--,--,--,--,--,--
23,300340,科恒股份,--,--,--,--,--,--
24,300348,长亮科技,--,--,--,--,--,--
25,300352,北信源,--,--,--,--,--,--
26,300356,光一科技,--,--,--,--,--,--
27,300567,精测电子,--,--,--,--,--,--
28,601360,三六零,--,--,--,--,--,--
29,601928,凤凰传媒,--,--,--,--,--,--
30,603001,奥康国际,--,--,--,--,--,--
31,603128,华贸物流,--,--,--,--,--,--
32,300291,华录百纳,--,--,--,--,--,--
33,002655,共达电声,--,--,--,--,--,--
34,300295,三六五网,--,--,--,--,--,--
35,002659,凯文教育,--,--,--,--,--,--
36,300303,聚飞光电,--,--,--,--,--,--
37,002667,鞍重股份,--,--,--,--,--,--
38,300307,慈星股份,--,--,--,--,--,--
39,002671,龙泉股份,--,--,--,--,--,--
40,002675,东诚药业,--,--,--,--,--,--
41,300315,掌趣科技,--,--,--,--,--,--
42,002679,福建金森,--,--,--,--,--,--
43,002683,宏大爆破,--,--,--,--,--,--
44,300323,华灿光电,--,--,--,--,--,--
45,002687,乔治白,--,--,--,--,--,--
46,300327,中颖电子,--,--,--,--,--,--
47,300331,苏大维格,--,--,--,--,--,--
48,002695,煌上煌,--,--,--,--,--,--
49,300335,迪森股份,--,--,--,--,--,--
50,002703,浙江世宝,--,--,--,--,--,--
51,300347,泰格医药,--,--,--,--,--,--
52,300351,永贵电器,--,--,--,--,--,--
53,300355,蒙草生态,--,--,--,--,--,--
54,601163,三角轮胎,--,--,--,--,--,--
55,601339,百隆东方,--,--,--,--,--,--
56,601388,怡球资源,--,--,--,--,--,--
57,603000,人民网,--,--,--,--,--,--
58,603008,喜临门,--,--,--,--,--,--
59,603225,新凤鸣,--,--,--,--,--,--
60,002670,国盛金控,--,--,--,--,--,--
61,002673,西部证券,--,--,--,--,--,--
62,002677,浙江美大,--,--,--,--,--,--
63,300317,珈伟股份,--,--,--,--,--,--
64,002681,奋达科技,--,--,--,--,--,--
65,300321,同大股份,--,--,--,--,--,--
66,300325,德威新材,--,--,--,--,--,--
67,002689,远大智能,--,--,--,--,--,--
68,300329,海伦钢琴,--,--,--,--,--,--
69,002693,双成药业,--,--,--,--,--,--
70,300333,兆日科技,--,--,--,--,--,--
71,002697,红旗连锁,--,--,--,--,--,--
72,300341,麦迪电气,--,--,--,--,--,--
73,300345,红宇新材,--,--,--,--,--,--
74,300349,金卡智能,--,--,--,--,--,--
75,300353,东土科技,--,--,--,--,--,--
76,601038,一拖股份,--,--,--,--,--,--
77,601231,环旭电子,--,--,--,--,--,--
78,601555,东吴证券,--,--,--,--,--,--
79,601828,美凯龙,--,--,--,--,--,--
80,601929,吉视传媒,--,--,--,--,--,--
81,601965,中国汽研,--,--,--,--,--,--
82,603002,宏昌电子,--,--,--,--,--,--
83,603167,渤海轮渡,--,--,--,--,--,--
84,603366,日出东方,--,--,--,--,--,--
85,300289,利德曼,--,--,--,--,--,--
86,300293,蓝英装备,--,--,--,--,--,--
87,002657,中科金财,--,--,--,--,--,--
88,300297,蓝盾股份,--,--,--,--,--,--
89,002661,克明面业,--,--,--,--,--,--
90,300301,长方集团,--,--,--,--,--,--
91,300305,裕兴股份,--,--,--,--,--,--
92,002669,康达新材,--,--,--,--,--,--
93,300309,吉艾科技,--,--,--,--,--,--
94,300312,邦讯技术,--,--,--,--,--,--
95,002676,顺威股份,--,--,--,--,--,--
96,002680,ST长生,--,--,--,--,--,--
97,300320,海达股份,--,--,--,--,--,--
98,002684,猛狮科技,--,--,--,--,--,--
99,300324,旋极信息,--,--,--,--,--,--
100,002688,金河生物,--,--,--,--,--,--
101,300328,宜安科技,--,--,--,--,--,--
102,002692,睿康股份,--,--,--,--,--,--
103,300332,天壕环境,--,--,--,--,--,--
104,300336,新文化,--,--,--,--,--,--
105,002700,新疆浩源,--,--,--,--,--,--
106,300340,科恒股份,--,--,--,--,--,--
107,300348,长亮科技,--,--,--,--,--,--
108,300352,北信源,--,--,--,--,--,--
109,300356,光一科技,--,--,--,--,--,--
110,300567,精测电子,--,--,--,--,--,--
111,601360,三六零,--,--,--,--,--,--
112,601928,凤凰传媒,--,--,--,--,--,--
113,603001,奥康国际,--,--,--,--,--,--
114,603128,华贸物流,--,--,--,--,--,--
115,300288,朗玛信息,--,--,--,--,--,--
116,002652,扬子新材,--,--,--,--,--,--
117,300292,吴通控股,--,--,--,--,--,--
118,002656,摩登大道,--,--,--,--,--,--
119,300296,利亚德,--,--,--,--,--,--
120,300345,红宇新材,--,--,--,--,--,--
121,300349,金卡智能,--,--,--,--,--,--
122,300353,东土科技,--,--,--,--,--,--
123,601038,一拖股份,--,--,--,--,--,--
124,601231,环旭电子,--,--,--,--,--,--
125,601555,东吴证券,--,--,--,--,--,--
126,000637,茂化实华,-11.4401,-7.7468,-245.7359,-2148.2081,104.9115,-4.9115
127,300223,北京君正,205.7029,198.7354,18886.0998,-1122.3885,99.3298,0.6702
128,300191,潜能恒信,131.0159,130.8797,10871.4744,-1031.1362,99.0302,0.9698
129,300157,恒泰艾普,86.4871,86.4814,7164.5448,-238.213,98.7976,1.2024
130,300107,建新股份,46.2967,43.7719,3230.9105,-198.16,98.6119,1.3881
131,300075,数字政通,134.7258,131.9156,12147.601,-83.5419,98.6036,1.3964
132,002399,海普瑞,76.2038,72.4738,6842.5679,-517.8917,98.5821,1.4179
133,300074,华平股份,70.258,67.3237,5990.9845,-97.3728,98.5515,1.4485
134,300067,安诺其,51.8022,43.7269,3323.5638,-291.7264,98.5408,1.4592
135,300047,天源迪科,42.5855,40.5983,2822.7404,-542.8716,98.3984,1.6016
136,000722,湖南发展,6.5471,6.5335,581.7619,-10648.1762,98.3241,1.6759
137,002414,高德红外,51.5831,43.901,3367.8635,-166.5788,98.1851,1.8149
138,002428,云南锗业,39.5948,36.1244,3252.4338,-1274.9456,98.184,1.816
139,300085,银之杰,47.5376,46.917,3613.1444,-89.786,98.1439,1.8561
140,002279,久其软件,29.4984,29.4281,2368.8307,24.1786,98.141,1.859
141,600883,博闻科技,9.9018,8.855,411.1636,-23522.6841,98.0713,1.9287
142,002568,百润股份,41.3899,40.5267,3605.1029,-582.2075,98.0137,1.9863
143,600180,瑞茂通,0.7353,0.7353,73.5258,5730.1948,98.0003,1.9997
144,002320,海峡股份,31.215,30.8739,2992.1634,-1288.3494,97.7157,2.2843
145,000681,视觉中国,34.4631,30.9456,2783.3396,3285.1366,97.695,2.305
146,300079,数码科技,48.8085,47.162,3903.5051,-459.4771,97.6665,2.3335
147,002393,力生制药,40.1761,37.6163,3239.5513,-1278.3125,97.6511,2.3489
148,300166,东方国信,39.1265,38.7582,3371.0664,-322.016,97.4732,2.5268
149,002437,誉衡药业,32.8362,31.485,2507.3534,-1653.6538,97.4495,2.5505
150,300078,思创医惠,38.8612,37.5848,3428.4509,-575.6506,97.3991,2.6009
151,002575,群兴玩具,37.6954,31.0946,2321.4095,14376.3997,97.3864,2.6136
152,002502,骅威文化,32.8565,30.7358,2264.2618,-1184.2877,97.3336,2.6664
153,600705,中航资本,36.0904,35.8209,3482.6316,73.0096,97.3243,2.6757
154,002528,英飞拓,35.9765,32.2654,2939.8213,-45.997,97.3133,2.6867
155,300110,华仁药业,20.5287,18.8928,1122.6491,-1518.6171,97.2841,2.7159
156,002495,佳隆股份,30.1767,28.2214,2440.0977,-276.0866,97.2672,2.7328
157,002581,未名医药,31.0924,30.6758,2872.6436,-301111.8473,97.2597,2.7403
158,300053,欧比特,28.5045,25.9953,1646.4738,-358.8652,97.1363,2.8637
159,300016,北陆药业,31.2866,29.4113,2343.3947,-1710.6077,97.1299,2.8701
160,300189,神农基因,30.8409,26.5335,2358.2144,-4679.9126,97.0725,2.9275
161,002540,亚太科技,35.4062,32.063,2302.7537,-676.3869,97.0009,2.9991
162,300113,顺网科技,29.449,29.449,2663.4201,-273.9145,96.722,3.278
163,002558,巨人网络,16.4574,16.163,1542.086,-1649.1793,96.6459,3.3541
164,300204,舒泰神,51.9897,51.3932,4959.4568,-570.7734,96.531,3.469
165,300050,世纪鼎利,30.435,29.2162,2429.6559,-285.1421,96.2387,3.7613
166,300163,先锋新材,20.1533,16.5287,1278.2943,-8966.7722,96.2159,3.7841
