,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,000035,中国天楹,-5.1316,-5.1316,-505.5465,-779176.9528,119.4698,-19.4698
1,002348,高乐股份,104.6671,90.5148,6159.804,-3906.5098,99.2031,0.7969
2,002320,海峡股份,36.6988,36.0382,3322.6073,-420.7421,98.9731,1.0269
3,300223,北京君正,144.0001,135.60299999999998,12931.0154,-1.9725,98.8946,1.1054
4,002568,百润股份,48.169,47.3693,4289.4591,-293.0246,98.0152,1.9848
5,300085,银之杰,32.0522,31.0299,2266.2672,-38.2916,97.5614,2.4386
6,002399,海普瑞,54.3727,49.2411,4583.7158,-67.4422,97.536,2.464
7,300288,朗玛信息,40.3862,40.3862,3208.0635,-477.8856,97.2056,2.7944
8,300107,建新股份,14.9795,12.5074,785.5757,-1030.7353,97.0552,2.9448
9,300333,兆日科技,28.9832,27.6106,2677.3812,-300.3667,96.9507,3.0493
10,300354,东华测试,23.0283,19.2428,1318.7179,-291.4098,96.7092,3.2908
11,002502,骅威文化,23.3147,21.2,1441.5817,-783.6239,96.6796,3.3204
12,300530,达志科技,22.3055,19.3356,1361.6831,-3117.7081,96.4471,3.5529
13,002621,三垒股份,23.0479,21.2002,2039.4660000000001,-336.22,96.4064,3.5936
14,002575,群兴玩具,14.0031,10.9541,761.1553,3661.4996,96.3701,3.6299
15,002495,佳隆股份,14.4992,13.1005,774.615,-346.7721,96.3387,3.6613
16,300191,潜能恒信,30.6996,30.6996,2292.8736,-506.7947,96.3157,3.6843
17,300264,佳创视讯,24.0674,22.8726,1749.8949,-81.0242,96.06,3.94
18,300508,维宏股份,21.8378,17.9055,1518.6132,-4530.6515,95.90899999999999,4.091
19,002322,理工环科,18.0124,16.8537,1124.7348,-557.3625,95.78299999999999,4.217
20,002195,二三四五,15.3754,15.3171,1332.8836,561.9601,95.5379,4.4621
21,002038,双鹭药业,16.6718,15.6007,737.0272,-5214.9607,95.4615,4.5385
22,300357,我武生物,16.2091,15.5471,858.6,-9397.8998,95.4403,4.5597
23,000975,银泰资源,7.1076,6.7463,386.9038,-6471.2552,95.4135,4.5865
24,002581,未名医药,17.3174,16.5356,1404.8335,-1095.7173,95.4133,4.5867
25,300183,东软载波,25.5127,25.051,2255.6623,-421.3347,95.4094,4.5906
26,300074,华平股份,17.7089,16.4142,1220.2032,-620.2329,95.3773,4.6227
27,002550,千红制药,17.0881,15.0087,631.5704,-231.4515,95.3653,4.6347
28,300077,国民技术,23.5092,22.3418,1903.3841,88.4336,95.3503,4.6497
29,300235,方直科技,21.2606,20.6281,1147.1164,-665.7032,95.3268,4.6732
30,300348,长亮科技,22.401,22.3156,1801.6084,-174.5023,95.2339,4.7661
31,002695,煌上煌,17.0256,12.0721,988.1583,-566.62,95.2175,4.7825
32,300149,量子生物,12.9133,11.8179,880.5012,-455.80300000000005,95.2133,4.7867
33,300180,华峰超纤,13.5382,10.0074,573.7311,-1878.0168,95.1827,4.8173
34,300079,数码科技,19.3705,18.2081,1410.3471,-241.7277,95.1726,4.8274
35,300086,康芝药业,14.0501,13.5146,1171.2675,1.921,95.0453,4.9547
36,600506,香梨股份,28.1765,17.078,1263.2945,-1570.5359,95.0378,4.9622
37,300305,裕兴股份,25.6599,24.0951,2018.7516,-280.9718,94.9518,5.0482
38,002693,双成药业,22.8757,21.8194,1196.1317,-901.0346,94.9377,5.0623
39,600527,江南高纤,11.0524,7.8654,497.0247,-4881.1344,94.8229,5.1771
40,002622,融钰集团,16.3398,14.6141,1309.6608,-78.7207,94.7043,5.2957
41,300346,南大光电,35.0731,31.625,376.7244,-144.4393,94.6827,5.3173
42,300099,精准信息,13.2895,12.4085,569.9053,-754.5401,94.6406,5.3594
43,300078,思创医惠,16.171,15.0991,1295.3628,-216.1007,94.5848,5.4152
44,300163,先锋新材,11.052999999999999,6.5208,264.3519,1756.2176,94.5219,5.4781
45,002388,新亚制程,15.8826,13.5662,619.6036,-552.3912,94.4883,5.5117
46,002287,奇正藏药,29.6419,27.1289,1338.3381,-2216.8096,94.3734,5.6266
47,300401,花园生物,15.3811,9.5706,220.6697,-5087.2372,94.2453,5.7547
48,002346,柘中股份,13.3305,12.5665,68.0085,552.5082,94.2345,5.7655
49,603688,石英股份,10.1271,7.7529,438.964,-3106.5209,94.0371,5.9629
50,300270,中威电子,13.0352,12.3257,777.9743,-273.4878,94.0315,5.9685
51,002577,雷柏科技,12.2688,11.333,903.2765,-42.2459,94.0071,5.9929
52,300394,天孚通信,12.5451,11.1587,453.2416,-28251.5339,93.9741,6.0259
53,002148,北纬科技,7.3516,7.3457,472.3267,-1540.8908,93.9385,6.0615
54,300306,远方信息,14.1026,13.6021,1160.7217,-264.0527,93.8981,6.1019
55,300209,天泽信息,13.7463,13.3803,1169.9742,45.8711,93.8484,6.1516
56,002107,沃华医药,11.0041,10.196,864.585,-297.9842,93.7971,6.2029
57,002540,亚太科技,11.492,10.1574,128.89,-5961.0864,93.7574,6.2426
58,300053,欧比特,11.945,9.5872,484.39,-1533.5571,93.7159,6.2841
59,300347,泰格医药,12.8985,12.8918,861.0246,-810.5572,93.4573,6.5427
60,002626,金达威,10.1826,9.0171,419.4,-3302.869,93.4532,6.5468
61,300165,天瑞仪器,18.6041,15.9716,1470.9249,-84.7586,93.4314,6.5686
62,300318,博晖创新,12.1825,11.9018,1090.2556,-375.3169,93.3757,6.6243
63,600573,惠泉啤酒,6.4758,4.1773,394.2531,-1048.9906,93.3627,6.6373
64,300316,晶盛机电,13.4878,11.7545,817.9874,-71.7702,93.354,6.646
65,603040,新坐标,7.7783,5.8174,333.0559,-19827.9856,93.1256,6.8744
66,300314,戴维医疗,11.2203,10.1478,987.1568,-549.1085,93.1244,6.8756
67,002279,久其软件,7.9103,7.8865,461.4363,-1863.2744,93.1167,6.8833
68,300139,晓程科技,9.7486,7.8003,506.1247,-250.6279,93.0573,6.9427
69,300042,朗科科技,12.1091,11.5012,953.0431,-0.2335,92.988,7.0120000000000005
70,002473,*ST圣莱,7.806,6.6051,498.0902,28.8858,92.9084,7.0916
71,002662,京威股份,10.4183,8.5283,583.2673,-1161.1263,92.8482,7.1518
72,600883,博闻科技,11.0598,10.4593,589.7979,-589.8371,92.8464,7.1536
73,300634,彩讯股份,13.8346,13.6761,643.4772,-1742.0514,92.7712,7.2288
74,300518,盛讯达,15.7412,15.7332,1136.5024,63484.5131,92.7454,7.2546
75,300127,银河磁体,11.1772,9.8628,805.4292,-460.3644,92.7392,7.2608
