,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,300501,海顺新材,--,--,--,-11923.4264,--,--
1,300506,名家汇,--,--,--,1105.1039,--,--
2,300510,金冠电气,--,--,--,-9856.6461,--,--
3,300518,盛讯达,--,--,--,-1620.7758,--,--
4,300522,世名科技,--,--,--,4307.8934,--,--
5,300527,中国应急,--,--,--,2172.6384,--,--
6,603027,千禾味业,--,--,--,1122.0488,--,--
7,603069,海汽集团,--,--,--,-6924.228,--,--
8,603101,汇嘉时代,--,--,--,343.2049,--,--
9,002790,瑞尔特,--,--,--,4429.0974,--,--
10,002795,永和智控,--,--,--,2353.459,--,--
11,002799,环球印务,--,--,--,516.2723,--,--
12,603520,司太立,--,--,--,406.0486,--,--
13,002808,苏州恒久,--,--,--,-9348.8863,--,--
14,603726,朗迪集团,--,--,--,1068.9142,--,--
15,603779,威龙股份,--,--,--,155.9404,--,--
16,603861,白云电器,--,--,--,912.3121,--,--
17,601163,三角轮胎,--,--,--,945.4955,--,--
18,601595,上海电影,--,--,--,353172.9147,--,--
19,300484,蓝海华腾,--,--,--,-8891.2855,--,--
20,300505,川金诺,--,--,--,546.5418,--,--
21,300509,新美星,--,--,--,-1261.0491,--,--
22,300513,恒泰实达,--,--,--,561.0029,--,--
23,300517,海波重科,--,--,--,696.5547,--,--
24,300521,爱司凯,--,--,--,-4060.2329,--,--
25,300526,中潜股份,--,--,--,640.7048,--,--
26,300535,达威股份,--,--,--,1496.457,--,--
27,002789,建艺集团,--,--,--,438.4602,--,--
28,002793,东音股份,--,--,--,-4165.7134,--,--
29,600919,江苏银行,--,--,--,--,--,--
30,603798,康普顿,--,--,--,2162.5714,--,--
31,603822,嘉澳环保,--,--,--,429.7545,--,--
32,603843,正平股份,--,--,--,238.4061,--,--
33,603919,金徽酒,--,--,--,1089.4133,--,--
34,300503,昊志机电,--,--,--,-20453.0283,--,--
35,300508,维宏股份,--,--,--,-6927.4441,--,--
36,300512,中亚股份,--,--,--,-4050.5269,--,--
37,300516,久之洋,--,--,--,3047.995,--,--
38,300520,科大国创,--,--,--,631.0045,--,--
39,300538,同益股份,--,--,--,--,--,--
40,300546,雄帝科技,--,--,--,--,--,--
41,300550,和仁科技,--,--,--,--,--,--
42,603029,天鹅股份,--,--,--,1204.7477,--,--
43,603160,汇顶科技,--,--,--,-9437.9119,--,--
44,603336,宏辉果蔬,--,--,--,--,--,--
45,002788,鹭燕医药,--,--,--,267.6346,--,--
46,002792,通宇通讯,--,--,--,-1548.0286,--,--
47,002801,微光股份,--,--,--,-3679.3246,--,--
48,603528,多伦科技,--,--,--,-5564.5894,--,--
49,002815,崇达技术,--,--,--,-10677.9158,--,--
50,600977,中国电影,--,--,--,-8097.9842,--,--
51,603868,飞科电器,--,--,--,-47218.6364,--,--
52,603959,百利科技,--,--,--,310.0711,--,--
53,300474,景嘉微,--,--,--,3632.8606,--,--
54,300502,新易盛,--,--,--,22905.1422,--,--
55,300507,苏奥传感,--,--,--,-15917.6686,--,--
56,300511,雪榕生物,--,--,--,61.7353,--,--
57,300515,三德科技,--,--,--,2288.9707,--,--
58,300519,新光药业,--,--,--,-10856.0868,--,--
