,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600057,厦门象屿,134.36,8287.83,4.0281,117.1346,0.2725,1.4133,0.0032
1,600609,金杯汽车,81.23,15.14,11.1669,154.612,0.1414,1020.7388,0.9341
2,000403,ST生化,75.4,7.18,57.3044,10.9437,0.0516,152.4109,0.7199
3,600115,东方航空,35.23,4.94,16.7433,769.909,0.0682,15568.925,1.3806
4,300077,国民技术,20.67,30.8,50.2848,57.8307,0.7087,187.7551,2.3009
5,002399,海普瑞,18.99,30.8,43.5882,249.7023,0.6936,810.5437,2.2515
6,000792,盐湖股份,17.22,30.44,59.2294,568.2363,0.7403,1866.2266,2.4314
7,000533,万家乐,16.45,27.68,28.7492,164.9045,0.2387,595.5604,0.8621
8,600807,*ST天业,16.34,22.54,47.4582,64.3127,0.4005,285.225,1.7762
9,002408,齐翔腾达,16.05,14.71,21.791,73.2562,0.3765,497.781,2.5584
10,300401,花园生物,15.91,56.98,84.6263,33.1333,,58.1482,
11,000848,承德露露,14.81,13.24,39.3097,112.0379,0.5894,845.9017,4.4501
12,002393,力生制药,14.58,32.67,67.0753,73.4161,0.5379999999999999,224.7147,1.6468
13,600812,华北制药,14.28,8.08,30.4572,129.4,0.1258,1599.5719,1.5551
14,000568,泸州老窖,13.72,46.71,72.9457,679.2069,0.4871,1453.9944,1.0428
15,002128,露天煤业,13.65,34.73,55.3041,523.474,0.4734,1507.2471,1.3633
16,600809,山西汾酒,13.64,25.22,74.3491,260.4278,0.6015,1032.5267,2.385
17,000608,阳光股份,13.57,24.51,53.9028,302.663,0.565,1234.597,2.3048
18,002419,天虹股份,13.46,5.26,21.4001,140.5572,0.4015,2669.1139,7.626
19,600081,东风科技,13.02,9.72,19.4903,53.9975,0.1722,555.0054,1.77
20,000537,广宇发展,13.01,11.37,31.6216,75.4029,0.147,663.0998,1.2933
21,300078,思创医惠,12.85,29.97,45.6184,20.6776,0.4135,68.9789,1.3795
22,000014,沙河股份,12.83,21.11,55.0851,68.462,0.3394,324.2646,1.6076
23,002041,登海种业,12.67,32.08,67.9708,110.0186,0.6251,342.9092,1.9483
24,002304,洋河股份,12.44,37.31,60.0941,721.4455,1.6032,1933.4338,4.2965
25,600094,大名城,12.44,77.52,97.06,1.6864,0.0035,2.1752,0.0046
26,300080,易成新能,12.22,17.86,27.2456,36.8221,0.3506,206.0931,1.9627
27,000338,潍柴动力,12.09,10.67,25.1069,1619.2678,1.9437,15173.4127,18.2143
28,600029,南方航空,12.04,8.4,16.0811,1419.0,0.1772,16877.0,2.1086
29,002415,海康威视,12.04,29.82,50.6544,204.976,0.4555,687.3051,1.5273
30,600145,*ST新亿,12.03,82.07,9.9884,16.5479,0.0438,20.1632,0.0533
31,600745,闻泰科技,11.71,57.14,37.2366,54.0116,0.1649,94.5241,0.2887
32,600166,福田汽车,11.65,3.74,12.8829,518.9258,0.5662,13853.5589,15.1172
33,002416,爱施德,11.54,5.28,14.2565,145.0878,0.3272,2746.7226,6.196000000000001
34,002454,松芝股份,11.31,20.55,34.5607,58.8213,0.3267,286.1797,1.5898
35,600970,中材国际,11.25,6.91,14.5075,265.2531,0.6288,3833.938,9.0895
36,000869,张裕A,11.06,23.85,70.5056,378.1355,0.7171,1585.1421,3.0062
37,002007,华兰生物,11.04,56.19,83.1837,206.7713,0.5741,367.9207,1.0216
38,600816,安信信托,10.43,1365.91,14.1224,27.3905,0.0603,2.0053,0.0044
39,000425,徐工机械,10.35,9.54,21.1704,505.5286,0.5827,5297.5805,6.1071
40,000933,神火股份,10.32,10.41,21.5402,409.2632,0.5456,3928.9746,5.2386
41,600579,天华院,10.15,1.94,0.7953,6.204,0.0242,318.6751,1.2467
42,600031,三一重工,10.08,12.98,33.69,931.8352,0.5798,7178.2945,4.4665
43,002590,万安科技,10.02,10.72,31.6225,20.2948,0.2899,189.2623,2.7037
44,600623,华谊集团,9.96,8.81,11.1734,196.438,0.2208,2227.2326,2.504
45,000858,五粮液,9.62,33.88,69.8674,1522.6365,0.4011,4493.6258,1.1837
46,600238,*ST椰岛,9.59,28.44,17.471,66.6258,0.4013,234.2613,1.4112
47,300086,康芝药业,9.42,43.93,70.1238,25.0116,0.3334,56.9325,0.759
48,000540,中天金融,9.41,20.57,44.5917,121.1783,0.2122,588.9743,1.0316
49,601238,广汽集团,9.38,65.94,7.402,1349.1752,0.3855,2045.9561,0.5846
50,300154,瑞凌股份,9.37,12.21,27.0168,16.9152,,138.4826,
51,600660,福耀玻璃,9.33,23.76,43.8693,416.5393,0.2079,1752.5849,0.8749
52,600983,惠而浦,9.29,10.65,33.364000000000004,81.4877,0.2447,764.9159,2.2969999999999997
53,000550,江铃汽车,9.26,13.87,26.2398,494.5898,0.5729,3565.6745,4.1306
54,600805,悦达投资,9.14,37.77,26.9915,148.638,0.2725,393.4902,0.7214
55,600663,陆家嘴,9.09,56.24,80.6319,949.5384,0.5084,1688.0989,0.9038
56,000988,华工科技,9.06,34.16,24.6806,141.1199,0.3462,413.079,1.0134
57,002444,巨星科技,8.96,15.92,29.69,56.4627,0.2971,354.649,1.8665
58,600216,浙江医药,8.94,25.09,38.5411,298.1841,0.6625,1188.3986,2.6405
59,600153,建发股份,8.8,3.54,9.9396,448.4222,0.3607,12660.6211,10.1839
60,002430,杭氧股份,8.71,10.9,24.9334,77.0752,0.2335,706.7013,2.1415
61,300109,新开源,8.68,17.11,36.3331,5.9126,0.2189,34.5441,1.2794
62,600252,中恒集团,8.67,35.75,70.0051,53.8938,0.2065,150.7271,0.5776
63,000528,柳工,8.66,11.24,24.4881,389.0385,0.5983,3460.8995,5.3231
64,002429,兆驰股份,8.63,11.1,14.9832,64.73,0.1553,582.8216,1.3991
65,002385,大北农,8.62,7.05,25.1105,79.202,0.2329,1122.1754,3.3005
66,600868,梅雁吉祥,8.59,169.46,2.0149,177.0013,0.0932,104.45,0.055
67,000596,古井贡酒,8.52,13.28,71.1101,75.2817,0.3203,566.4783,2.4105
68,002406,远东传动,8.51,20.63,33.4032,42.4647,0.3033,205.7632,1.4697
69,600547,山东黄金,8.49,4.49,10.7392,268.0599,0.3767,5965.2898,8.3836
70,000612,焦作万方,8.48,14.09,18.0688,183.8975,0.3829,1304.6867,2.7171
71,600195,中牧股份,8.42,19.9,40.4288,116.6139,0.299,585.7919,1.5019999999999998
72,000800,一汽轿车,8.41,8.31,25.0935,701.0793,0.4307,8428.7191,5.1789
73,600703,三安光电,8.34,88.08,42.3396,133.0172,0.2395,151.0067,0.2719
74,600828,茂业商业,8.34,8.93,21.4722,42.9764,0.2115,480.7497,2.3664
75,002405,四维图新,8.32,31.65,90.3403,43.6467,0.1267,137.8909,0.4005
76,601111,中国国航,8.32,14.77,21.274,2171.7070000000003,0.1772,14696.368,1.1995
77,600729,重庆百货,8.31,3.24,14.8622,81.5851,0.3999,2516.7256,12.3368
78,002441,众业达,8.27,5.52,13.675,39.9127,0.4587,722.1737,8.3008
79,600161,天坛生物,8.25,27.56,59.0435,71.9042,0.1472,260.8377,0.5342
80,000625,长安汽车,8.24,8.61,19.8658,789.1251,0.3393,9164.319,3.9405
81,000887,中鼎股份,8.24,14.26,31.3899,75.1705,0.1766,526.9093,1.2381
82,000893,*ST东凌,8.21,2.2,5.0557,26.8628,0.121,1219.0988,5.4914
83,600785,新华百货,8.11,6.98,19.3472,75.5892,0.4372,1081.5725,6.2569
84,300091,金通灵,8.08,10.93,27.6139,15.1075,0.2413,138.1035,2.2061
85,000521,长虹美菱,8.06,5.66,25.7096,110.6643,0.2675,1952.6265,4.7205
86,002400,省广集团,8.06,2.5,11.5466,14.322000000000001,0.2318,571.8902,9.2581
87,002391,长青股份,8.04,14.32,33.0412,26.3468,0.3564,183.8727,2.4874
88,600519,贵州茅台,8.04,41.63,90.28299999999999,1265.6626,1.341,3039.9061,3.2209
89,002434,万里扬,7.89,15.91,26.7105,35.9954,0.2823,226.1211,1.7734
90,600067,冠城大通,7.8,10.14,22.3592,143.2704,0.2337,1412.7552,2.3049
91,000626,远大控股,7.77,0.54,4.1038,24.535999999999998,0.1211,4464.2711,22.0457
92,000049,德赛电池,7.76,4.28,16.4221,9.652000000000001,0.0705,225.3747,1.6471
93,002464,众应互联,7.71,16.42,36.9738,14.2285,0.1422,86.6341,0.8663
94,000983,西山煤电,7.7,25.22,46.5595,863.3914,0.3561,3422.6567,1.4119
95,600622,光大嘉宝,7.67,162.16,15.06,146.5593,0.2849,90.3741,0.1757
96,601012,隆基股份,7.62,15.87,25.5023,48.2324,0.22899999999999998,303.8345,1.4427
97,002285,世联行,7.58,31.07,59.0432,81.2152,0.6344,261.3149,2.0415
98,300121,阳谷华泰,7.53,9.28,20.5944,8.0078,0.1779,86.2026,1.9156
99,600348,阳泉煤业,7.51,7.67,17.3409,510.6129,0.5307,6655.7755,6.9186
100,300197,铁汉生态,7.51,14.76,30.5228,13.3523,0.2898,90.4341,1.9633
101,600375,华菱星马,7.5,5.51,12.0956,44.6392,0.23800000000000002,809.3322,4.3168
102,300095,华伍股份,7.48,16.68,40.3785,16.9735,0.2951,101.7351,1.7693
103,600458,时代新材,7.47,6.0,25.3165,41.9535,0.2052,698.9606,3.4203
104,002267,陕天然气,7.41,22.78,29.5923,176.6488,0.3474,775.2377,1.5248
105,600157,永泰能源,7.4,3.4,9.1636,30.0795,0.1176,883.4097,3.4552
106,600616,金枫酒业,7.4,24.32,58.9667,77.8531,0.2129,320.1181,0.8756
107,600276,恒瑞医药,7.39,21.57,84.9296,203.3231,0.2729,942.4761,1.2652
108,002392,北京利尔,7.37,20.59,40.0644,30.6096,0.3023,148.6005,1.4676
109,000712,锦龙股份,7.36,319.89,37.6675,55.7644,0.183,17.4319,0.0572
110,002402,和而泰,7.35,12.69,22.2266,12.3577,0.2471,97.3074,1.9461
111,600383,金地集团,7.31,16.14,36.1495,1165.7254,0.4692,7221.1779,2.9068
112,002223,鱼跃医疗,7.3,18.15,37.6297,37.4548,0.2424,206.3078,1.3353
113,000422,*ST宜化,7.29,7.33,25.8963,170.7802,0.3148,2326.8658,4.2901
114,002389,南洋科技,7.23,25.26,36.6858,13.5696,0.2713,53.7187,1.0743
115,600595,中孚实业,7.22,8.22,17.8141,203.5307,0.172,2474.7382,2.0918
116,000028,国药一致,7.21,2.14,8.7969,63.955,0.2219,2987.1033,10.3665
117,002449,国星光电,7.14,18.07,32.4921,32.0549,0.2003,177.3727,1.1085
118,300079,数码科技,7.13,58.48,73.242,30.3375,0.3611,51.8681,0.6174
119,000001,平安银行,7.13,38.63,48.8499,1578.118,0.5081,4084.252,1.3151
120,600327,大东方,7.04,4.19,15.2755,68.2557,0.2093,1626.5776,4.9884
121,600111,北方稀土,7.03,13.1,40.7088,128.3587,0.1589,979.4052,1.2131
122,002387,维信诺,6.99,12.77,33.4455,21.1775,0.2117,165.7368,1.6573
123,002409,雅克科技,6.99,10.14,22.4118,16.7449,0.20199999999999999,164.9882,1.9906
124,000895,双汇发展,6.96,2.7,10.1129,220.01,0.363,8120.7711,13.4007
125,002069,獐子岛,6.95,23.46,41.9287,94.5063,0.4177,402.819,1.7808
126,000861,海印股份,6.93,18.29,44.5345,50.5526,0.1027,276.3784,0.5615
127,600866,星湖科技,6.88,23.79,46.6202,98.0862,0.1882,412.2768,0.7911
128,600188,兖州煤业,6.86,29.87,48.9684,2100.4626,0.42700000000000005,7031.8353,1.4296
129,000963,华东医药,6.84,4.13,19.6146,83.0661,0.1913,2008.8714,4.628
130,600329,中新药业,6.84,15.06,48.3351,111.6362,0.302,741.0314,2.0046
131,600693,东百集团,6.83,8.37,22.2979,43.5369,0.1268,519.6493,1.514
132,601699,潞安环能,6.76,18.29,42.3249,692.1257,0.6015,3782.2779,3.2873
133,601288,农业银行,6.74,37.73,47.8148,24970.0,0.096,66172.0,0.2545
134,002412,汉森制药,6.73,18.73,74.8236,12.9575,0.2355,69.1604,1.2574
135,000501,鄂武商A,6.72,3.53,19.1776,101.8398,0.2007,2879.4159999999997,5.6765
136,600779,水井坊,6.7,25.12,76.2052,107.4046,0.2198,427.5526,0.8751
137,002208,合肥城建,6.66,21.01,45.8063,59.0707,0.369,281.1154,1.7564
138,000987,越秀金控,6.65,9.86,22.1479,93.8104,0.2613,951.1291,2.6496
139,600815,厦工股份,6.61,7.57,19.7888,135.8605,0.1942,1794.6439,2.5660000000000003
140,601166,兴业银行,6.6,42.37,54.8102,4078.8979,0.8157,9625.0506,1.925
141,300071,华谊嘉信,6.59,6.04,16.8026,7.1071,0.1833,117.6169,3.0348
142,002397,梦洁股份,6.59,7.86,37.6637,14.8312,0.3155,188.6099,4.0129
143,000708,大冶特钢,6.58,7.96,12.6656,144.1742,0.3208,1810.9105,4.0295
144,601899,紫金矿业,6.57,20.23,33.7454,1277.5052,0.0878,6311.9133,0.434
145,000559,万向钱潮,6.57,5.87,17.9266,115.2807,0.1124,1961.8257,1.9128
146,002440,闰土股份,6.53,12.06,25.1709,73.4108,0.3319,608.2418,2.7499
147,000423,东阿阿胶,6.53,26.25,51.9889,167.0012,0.2553,636.1663,0.9726
148,000935,四川双马,6.46,17.11,21.178,29.3221,0.0918,171.3729,0.5365
149,002431,棕榈股份,6.45,9.74,26.9194,18.2429,0.2026,187.1958,2.0799
150,600561,江西长运,6.4,12.09,32.0022,40.1841,0.2163,332.1033,1.7881
151,002093,国脉科技,6.38,19.71,49.5839,33.8759,0.0845,171.8318,0.429
152,600104,上汽集团,6.35,4.59,18.7635,2877.386,0.4389,62655.2108,9.5584
153,002029,七匹狼,6.32,15.93,40.868,92.6236,0.3274,581.1556,2.0542
154,600167,联美控股,6.28,25.56,38.874,34.5435,0.1637,135.1121,0.6403
155,600272,开开实业,6.28,7.69,25.7903,17.1789,0.0706,223.3749,0.9192
156,600511,国药股份,6.27,5.01,9.4197,69.866,0.1459,1392.7175,2.9087
157,601666,平煤股份,6.27,9.75,20.4314,535.0048,0.3829,5482.1039,3.9238
158,600480,凌云股份,6.27,7.25,24.545,57.401,0.1839,791.6874,2.5374
159,000686,东北证券,6.24,44.33,57.2625,201.3153,0.3148,454.1247,0.7103
160,000680,山推股份,6.24,7.28,13.9034,215.291,0.2835,2955.0986,3.8925
161,002001,新和成,6.22,30.95,49.9182,257.2505,0.691,831.0184,2.2322
162,600066,宇通客车,6.22,5.98,17.3777,141.124,0.2714,2357.3184,4.5342
163,601669,中国电建,6.19,3.06,12.5073,528.4139,0.08,17233.1471,2.611
164,002012,凯恩股份,6.15,13.74,37.2535,24.5206,0.1258,178.3669,0.9156
165,000999,华润三九,6.14,22.68,62.0205,241.03,0.2462,1062.5102,1.0854
166,600199,金种子酒,6.13,13.11,41.3079,42.7548,0.1639,326.0367,1.2505
167,000631,顺发恒业,6.11,31.21,53.5041,85.5341,0.0818,274.0218,0.262
168,000937,冀中能源,6.06,8.2,23.1222,631.1847,0.5457,7695.6689,6.6546
169,002394,联发股份,6.02,8.82,21.0332,33.3022,0.4116,377.4879,4.6661
170,002410,广联达,6.02,28.68,97.0071,15.7909,0.2105,55.0586,0.7341
171,000651,格力电器,6.02,6.29,21.4011,639.0554,0.3401,10158.9506,5.4077
172,000655,*ST金岭,6.01,30.56,52.9845,107.0629,0.1798,350.2267,0.5882
173,300087,荃银高科,6.01,16.34,39.5705,5.6043,0.1415,34.2954,0.866
174,601328,交通银行,5.98,43.66,56.20399999999999,10451.0,0.2133,23936.0,0.4885
175,600773,西藏城投,5.97,21.22,45.7869,43.5107,0.0755,205.0411,0.3561
176,002081,金螳螂,5.96,5.1,16.0055,57.2415,0.2689,1120.6552,5.2663
177,601939,建设银行,5.93,46.71,60.5279,35164.0,0.1504,75276.0,0.3221
178,600845,宝信软件,5.92,8.73,24.0184,59.8189,0.2281,685.1088,2.6124
179,600794,保税科技,5.92,14.15,25.6609,18.7363,0.1051,132.4099,0.7427
180,002277,友阿股份,5.92,9.54,19.8383,94.7425,0.4883,992.5517,5.1162
181,601908,京运通,5.91,20.91,30.1536,39.1,0.1057,186.91,0.5053
182,600719,大连热电,5.9,14.59,33.0562,46.5596,0.2301,318.9737,1.5767
183,600258,首旅酒店,5.9,10.73,43.0796,61.4632,0.2656,572.5069,2.4741
184,600758,红阳能源,5.88,21.67,34.2711,16.937,0.106,78.1494,0.4891
185,000718,苏宁环球,5.87,21.61,43.485,179.4241,0.1053,830.2171,0.4875
186,600380,健康元,5.86,18.58,57.6661,194.3077,0.1769,1045.6374,0.9524
187,002152,广电运通,5.85,31.08,44.6834,103.3084,0.3019,332.339,0.9713
188,300003,乐普医疗,5.84,58.74,84.0618,108.5748,0.2674,184.8296,0.4552
189,000650,仁和药业,5.83,20.81,64.1074,53.0556,0.1894,254.9146,0.91
190,300083,劲胜智能,5.83,8.12,24.1373,15.0537,0.2007,185.3783,2.4717
191,000417,合肥百货,5.82,3.03,17.0666,63.4696,0.1323,2092.4306,4.3617
192,600750,江中药业,5.77,11.23,59.2793,62.8984,0.2125,559.8737,1.8922
193,601398,工商银行,5.77,47.57,61.7337,41547.0,0.1243,87338.0,0.2614
194,000927,一汽夏利,5.77,7.86,5.2205,211.3475,0.1324,2687.1455,1.6845
195,300069,金利华电,5.77,16.74,37.9761,5.7173,0.127,34.1419,0.7587
196,002425,凯撒文化,5.74,20.85,56.4575,15.1678,0.1895,72.7375,0.9092
197,600508,上海能源,5.74,12.06,33.4913,291.5455,0.4034,2417.278,3.3447
198,002024,苏宁易购,5.73,5.28,16.5911,883.809,0.1894,16711.983,3.583
199,000951,中国重汽,5.72,2.88,10.2543,173.5584,0.4138,6010.2971,14.3298
200,600089,特变电工,5.71,10.26,22.8847,409.788,0.2279,3992.5647,2.2213
201,002250,联化科技,5.7,10.22,27.7914,43.9077,0.34,429.2311,3.3237
202,600000,浦发银行,5.68,38.28,50.096000000000004,4106.0025,0.465,10724.0153,1.2144
203,002172,澳洋科技,5.68,5.66,18.0673,57.5412,0.1653,1015.7168,2.9187
204,002022,科华生物,5.66,27.04,48.4852,45.3994,0.1106,167.86,0.4091
205,600971,恒源煤电,5.64,10.88,26.574,186.9564,0.474,1716.9318,4.3534
206,002042,华孚时尚,5.64,8.66,21.1936,75.3265,0.3203,869.2204,3.697
207,000558,莱茵体育,5.61,7.75,24.5966,35.3332,0.0953,455.4624,1.2285
208,002436,兴森科技,5.61,11.27,34.4262,17.6725,0.2109,156.8052,1.8718
209,002422,科伦药业,5.6,11.45,37.2175,93.1455,0.5174,813.0178,4.5167
210,002426,胜利精密,5.58,15.27,28.8521,35.8773,0.0995,234.8381,0.6517
211,000785,武汉中商,5.57,3.33,17.6484,35.7536,0.1423,1073.5255,4.2732
212,600418,江淮汽车,5.56,3.15,17.2178,254.9572,0.1978,8080.4972,6.27
213,000513,丽珠集团,5.56,19.5,51.1309,126.6244,0.4281,649.2721,2.1955
214,002411,必康股份,5.55,3.86,14.8147,8.8556,0.1379,229.1543,3.5693
215,600690,青岛海尔,5.54,2.69,27.7518,358.395,0.2677,13313.4209,9.9463
216,600266,北京城建,5.53,105.65,65.9316,270.5497,0.3651,256.0601,0.3455
217,002401,中远海科,5.53,7.25,16.158,8.033,0.2013,110.7543,2.7757
218,600460,士兰微,5.52,15.77,32.4906,47.3973,0.1172,300.3926,0.7433
219,000780,平庄能源,5.52,21.26,34.3653,176.986,0.1744,832.1959,0.8204
220,600688,上海石化,5.51,4.77,15.3652,895.015,0.1243,18739.405,2.6026
221,002038,双鹭药业,5.49,62.61,86.4687,56.1623,0.2233,89.7003,0.3566
222,600629,华建集团,5.48,14.21,48.9508,24.1411,0.0897,169.8279,0.6313
223,600742,一汽富维,5.48,8.42,3.8194,95.8392,0.45299999999999996,1137.0181,5.3753
224,600829,人民同泰,5.47,11.36,57.0436,86.4535,0.2236,760.8993,1.9682
225,000157,中联重科,5.45,12.45,26.3202,734.6307,0.3727,5898.6795,2.9926
226,002428,云南锗业,5.45,35.27,56.9603,14.5899,0.1558,41.3612,0.4418
227,002050,三花智控,5.43,11.96,27.3933,72.0219,0.2728,601.8527,2.2797
228,600395,盘江股份,5.42,26.51,43.4954,309.9255,0.2808,1168.7913,1.0592
229,000597,东北制药,5.4,6.75,22.8133,113.1147,0.3388,1673.9689,5.0147
230,002078,太阳纸业,5.36,9.84,20.1362,169.9584,0.3382,1727.1442,3.4377
231,000776,广发证券,5.36,43.95,59.1573,869.7144,0.3469,1978.4876,0.7891
232,600612,老凤祥,5.36,1.22,7.1771,54.1372,0.1954,4404.4075,15.9028
233,002064,华峰氨纶,5.34,18.6,28.7744,77.8887,0.2109,418.5887,1.1337
234,000623,吉林敖东,5.34,131.81,70.0347,341.074,0.5948,258.7505,0.4512
235,000012,南玻A,5.31,19.22,36.219,299.2465,0.2447,1556.7832,1.2732
236,600500,中化国际,5.3,4.3,8.1655,322.8957,0.2246,7502.1034,5.2185
237,600704,物产中大,5.29,1.96,7.1215,135.4599,0.3084,6906.1549,15.7252
238,600883,博闻科技,5.26,200.83,14.081,27.2847,0.1155,13.5853,0.0575
239,600522,中天科技,5.26,11.2,25.7095,91.6473,0.2856,818.143,2.5502
240,002244,滨江集团,5.26,41.08,55.8053,189.2295,0.1399,460.534,0.3406
241,601169,北京银行,5.24,58.77,75.3202,2092.081,0.3359,3559.3959999999997,0.5715
242,000720,*ST新能,5.22,7.51,4.0152,49.5497,0.0573,659.5486,0.7638
243,600710,苏美达,5.22,13.25,11.8626,64.49600000000001,0.1326,486.7592,1.0011
244,600351,亚宝药业,5.21,12.26,35.5116,48.0117,0.1517,391.60400000000004,1.2373
245,600533,栖霞建设,5.2,10.05,31.7365,140.197,0.1335,1394.4262,1.328
246,600993,马应龙,5.18,20.19,46.1632,52.0026,0.3136,257.5128,1.5532
247,600298,安琪酵母,5.18,11.76,35.5853,54.9711,0.2025,467.0453,1.7208
248,600658,电子城,5.16,29.39,58.8363,73.381,0.1264,249.6011,0.4302
249,600880,博瑞传播,5.16,27.64,55.0555,70.6548,0.1882,255.6024,0.6809999999999999
250,002663,普邦股份,5.15,7.72,17.857,7.9495,0.3974,102.9058,5.1452
251,000880,潍柴重机,5.14,6.68,15.2837,37.7485,0.1367,564.5404,2.0446
252,002403,爱仕达,5.14,4.3,29.3262,21.029,0.1168,489.0055,2.7166
253,002294,信立泰,5.13,27.08,53.0846,87.6884,0.7725,323.71299999999997,2.852
254,600743,华远地产,5.13,22.63,52.4438,89.1979,0.0917,393.9871,0.405
255,002437,誉衡药业,5.12,20.56,54.4505,15.5419,0.14800000000000002,75.5896,0.7199
256,000713,丰乐种业,5.12,10.53,30.6405,30.4461,0.1353,289.0906,1.2848
257,002433,太安堂,5.11,20.47,38.9433,11.9343,0.1591,58.2947,0.7772
258,600875,东方电气,5.11,6.8,19.6522,470.7414,0.4698,6918.5314,6.9052
259,002191,劲嘉股份,5.1,18.06,39.3675,102.6255,0.1598,568.0769,0.8848
260,002427,*ST尤夫,5.08,12.17,14.4939,16.0742,0.1171,131.9998,0.9619
261,601006,大秦铁路,5.07,34.89,56.9591,2298.0566,0.177,6584.8353,0.5074
262,601318,中国平安,5.07,8.72,10.5373,4551.0,0.6196,52148.0,7.0997
263,600185,格力地产,5.06,20.78,44.1563,87.0426,0.1506,418.8399,0.7251
264,300081,恒信东方,5.02,3.34,25.829,8.0594,0.1611,241.136,4.8227
265,601369,陕鼓动力,5.02,12.39,27.9971,137.3079,0.1396,1107.3544,1.1262
266,000566,海南海药,5.01,14.19,37.2762,20.6123,0.0975,145.2405,0.6872
267,002245,澳洋顺昌,5.0,8.66,13.4664,21.6452,0.17800000000000002,249.8935,2.055
268,600196,复星医药,5.0,30.77,31.9051,330.3303,0.2668,1073.2512,0.867
