,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,603660,苏州科达,--,--,--,152.9706,--,--
1,300588,熙菱信息,--,--,--,-1164.8755,--,--
2,603757,大元泵业,--,--,--,8960.3336,--,--
3,300631,久吾高科,--,--,--,-1013.2184,--,--
4,002836,新宏泽,--,--,--,-60021.6432,--,--
5,603825,华扬联众,--,--,--,131.4556,--,--
6,300643,万通智控,--,--,--,-1092.8005,--,--
7,300649,杭州园林,--,--,--,-1802.0203,--,--
8,300653,正海生物,--,--,--,-3932.0777,--,--
9,300657,弘信电子,--,--,--,118.4054,--,--
10,300661,圣邦股份,--,--,--,-854.9084,--,--
11,002866,传艺科技,--,--,--,-1176.8319999999999,--,--
12,300666,江丰电子,--,--,--,891.5188,--,--
13,002870,香山股份,--,--,--,-1874.3852,--,--
14,300670,大烨智能,--,--,--,-14838.979,--,--
15,300675,建科院,--,--,--,-76.6317,--,--
16,002879,长缆科技,--,--,--,-6359.4876,--,--
17,300679,电连技术,--,--,--,-20447.0841,--,--
18,002883,中设股份,--,--,--,3559.4601,--,--
19,300683,海特生物,--,--,--,-1915.0113,--,--
20,002887,绿茵生态,--,--,--,18588.0204,--,--
21,603929,亚翔集成,--,--,--,-49012.0666,--,--
22,300688,创业黑马,--,--,--,-1659.8583,--,--
23,002891,中宠股份,--,--,--,143057.3797,--,--
24,603938,三孚股份,--,--,--,-10287.1528,--,--
25,300693,盛弘股份,--,--,--,5265.316,--,--
26,603991,至正股份,--,--,--,483.981,--,--
27,603043,广州酒家,--,--,--,-1215.9819,--,--
28,603229,奥翔药业,--,--,--,5991.915,--,--
29,603286,日盈电子,--,--,--,1365.0891,--,--
30,603320,迪贝电气,--,--,--,2361.0891,--,--
31,603335,迪生力,--,--,--,-25034.2829,--,--
32,603458,勘设股份,--,--,--,555.3925,--,--
33,603505,金石资源,--,--,--,758.6761,--,--
34,603517,绝味食品,--,--,--,-35597.7247,--,--
35,603536,惠发股份,--,--,--,-275.2598,--,--
36,603557,起步股份,--,--,--,2488.3497,--,--
37,603586,金麒麟,--,--,--,1577.9035,--,--
38,300554,三超新材,--,--,--,13355.3601,--,--
39,300570,太辰光,--,--,--,-1074.1085,--,--
40,603708,家家悦,--,--,--,-1343.1878,--,--
41,300604,长川科技,--,--,--,-2199.4225,--,--
42,603728,鸣志电器,--,--,--,26775.0544,--,--
43,603767,中马传动,--,--,--,1418.9503,--,--
44,300638,广和通,--,--,--,4450.3811,--,--
45,300642,透景生命,--,--,--,26507.9003,--,--
46,603833,欧派家居,--,--,--,-77417.7412,--,--
47,300648,星云股份,--,--,--,24830.5204,--,--
48,603855,华荣股份,--,--,--,914.298,--,--
49,300652,雷迪克,--,--,--,4435.9134,--,--
50,002857,三晖电气,--,--,--,890.5625,--,--
51,300656,民德电子,--,--,--,-21634.5407,--,--
52,300660,江苏雷利,--,--,--,-5040.6074,--,--
53,002865,钧达股份,--,--,--,508.7611,--,--
54,300665,飞鹿股份,--,--,--,514.9717,--,--
55,002869,金溢科技,--,--,--,-8058.9019,--,--
56,300669,沪宁股份,--,--,--,-86455.2574,--,--
57,002878,元隆雅图,--,--,--,1624.2125,--,--
58,300682,朗新科技,--,--,--,2100.731,--,--
59,002886,沃特股份,--,--,--,631.5202,--,--
60,300687,赛意信息,--,--,--,16923.0375,--,--
61,002890,弘宇股份,--,--,--,2871.3836,--,--
62,300692,中环环保,--,--,--,405.09,--,--
63,002895,川恒股份,--,--,--,1509.626,--,--
64,603978,深圳新星,--,--,--,3479.5195,--,--
65,603033,三维股份,--,--,--,6168.3872,--,--
66,603042,华脉科技,--,--,--,1461.8758,--,--
67,603113,金能科技,--,--,--,588.5347,--,--
68,603197,保隆科技,--,--,--,1929.8759,--,--
69,603326,我乐家居,--,--,--,571.3306,--,--
70,603359,东珠生态,--,--,--,3811.5807,--,--
71,603383,顶点软件,--,--,--,-738.1755,--,--
72,603389,亚振家居,--,--,--,5049.5532,--,--
73,603501,韦尔股份,--,--,--,518.383,--,--
74,603535,嘉诚国际,--,--,--,21568.4063,--,--
75,603585,苏利股份,--,--,--,-3673.0311,--,--
76,603595,东尼电子,--,--,--,1398.7169,--,--
77,603617,君禾股份,--,--,--,2252.5052,--,--
78,603628,清源股份,--,--,--,133774.3917,--,--
79,603656,泰禾光电,--,--,--,-1400.2825,--,--
80,603679,华体科技,--,--,--,5175.3602,--,--
81,603707,健友股份,--,--,--,-34657.6095,--,--
82,601619,嘉泽新能,--,--,--,146.3604,--,--
83,603776,永安行,--,--,--,3701.4551,--,--
84,603787,新日股份,--,--,--,-1365.5231,--,--
85,300633,开立医疗,--,--,--,-3930.8043,--,--
86,300637,扬帆新材,--,--,--,-33611.2719,--,--
87,300641,正丹股份,--,--,--,4567.0783,--,--
88,300647,超频三,--,--,--,67113.5441,--,--
89,300651,金陵体育,--,--,--,5379.6564,--,--
90,002856,美芝股份,--,--,--,886.0058,--,--
91,603860,中公高科,--,--,--,2014.7493,--,--
92,300655,晶瑞股份,--,--,--,1274.415,--,--
93,300659,中孚信息,--,--,--,-3989.5448,--,--
94,603879,永悦科技,--,--,--,4138.7615,--,--
95,300663,科蓝软件,--,--,--,-475.249,--,--
96,601952,苏垦农发,--,--,--,3607.6493,--,--
97,002868,绿康生化,--,--,--,7123.5357,--,--
98,300668,杰恩设计,--,--,--,-62597.0111,--,--
99,002872,天圣制药,--,--,--,690.5124,--,--
100,300672,国科微,--,--,--,3315.4811,--,--
101,002877,智能自控,--,--,--,1395.2375,--,--
102,300677,英科医疗,--,--,--,2971.6433,--,--
103,002881,美格智能,--,--,--,764.9534,--,--
104,300681,英搏尔,--,--,--,-92805.33099999999,--,--
105,002885,京泉华,--,--,--,-3130.6852,--,--
106,603926,铁流股份,--,--,--,-7319.3132,--,--
107,300686,智动力,--,--,--,920.4859,--,--
108,002889,东方嘉盛,--,--,--,-297.4315,--,--
109,300690,双一科技,--,--,--,-4739.7896,--,--
110,002893,华通热力,--,--,--,720.5279,--,--
111,300696,爱乐达,--,--,--,-5382.6398,--,--
112,603985,恒润股份,--,--,--,954.8583,--,--
113,603050,科林电气,--,--,--,-1282.6097,--,--
114,603063,禾望电气,--,--,--,-3501.2422,--,--
115,603129,春风动力,--,--,--,-1787.7686,--,--
116,603183,建研院,--,--,--,-36233.3288,--,--
117,603196,日播时尚,--,--,--,1149.9953,--,--
118,603200,上海洗霸,--,--,--,-2079.1919,--,--
119,603233,大参林,--,--,--,2114.5860000000002,--,--
120,603305,旭升股份,--,--,--,-3530.2119,--,--
121,603331,百达精工,--,--,--,523.9579,--,--
122,603380,易德龙,--,--,--,2442.7293,--,--
123,603388,元成股份,--,--,--,560.9232,--,--
124,603496,恒为科技,--,--,--,-50698.4114,--,--
125,300514,友讯达,--,--,--,642.5077,--,--
126,603533,掌阅科技,--,--,--,-364.12300000000005,--,--
127,601326,秦港股份,--,--,--,258.2189,--,--
128,603730,岱美股份,--,--,--,-6026.5104,--,--
129,603758,秦安股份,--,--,--,2440.7398,--,--
130,300623,捷捷微电,--,--,--,-1957.2054,--,--
131,603797,联泰环保,--,--,--,299.8192,--,--
