,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
0,601595,上海电影,--,--,--,-22420.2472,--,--
1,300474,景嘉微,--,--,--,4209.7897,--,--
2,300502,新易盛,--,--,--,5785.4853,--,--
3,300507,苏奥传感,--,--,--,-12655.8069,--,--
4,300511,雪榕生物,--,--,--,137.0838,--,--
5,300516,久之洋,--,--,--,2317.1476,--,--
6,300520,科大国创,--,--,--,-5958.5766,--,--
7,300525,博思软件,--,--,--,-6282.6205,--,--
8,300529,健帆生物,--,--,--,-5223.9948,--,--
9,300533,冰川网络,--,--,--,-827.3786,--,--
10,300537,广信材料,--,--,--,-16400.443,--,--
11,601997,贵阳银行,--,--,--,--,--,--
12,300541,先进数通,--,--,--,466.0726,--,--
13,300546,雄帝科技,--,--,--,-748.829,--,--
14,300550,和仁科技,--,--,--,-3870.4705,--,--
15,300555,路通视信,--,--,--,2255.825,--,--
16,603016,新宏泰,--,--,--,-5774.7097,--,--
17,300559,佳发教育,--,--,--,-2398.8079,--,--
18,300565,科信技术,--,--,--,3907.0642,--,--
19,300569,天能重工,--,--,--,-15754.0736,--,--
20,603029,天鹅股份,--,--,--,1540.0372,--,--
21,300575,中旗股份,--,--,--,--,--,--
22,300580,贝斯特,--,--,--,-3479.34,--,--
23,603060,国检集团,--,--,--,2337.5649,--,--
24,300585,奥联电子,--,--,--,2044.7034,--,--
25,300591,万里马,--,--,--,453.5345,--,--
26,300596,利安隆,--,--,--,7565.948,--,--
27,300600,瑞特股份,--,--,--,-4173.9066,--,--
28,300605,恒锋信息,--,--,--,2601.3536,--,--
29,300610,晨化股份,--,--,--,-2244.8742,--,--
30,603203,快克股份,--,--,--,-6289.9118,--,--
31,603313,梦百合,--,--,--,-1214.4919,--,--
32,603322,超讯通信,--,--,--,660.1445,--,--
33,603336,宏辉果蔬,--,--,--,2079.1919,--,--
34,002780,三夫户外,--,--,--,630.9348,--,--
35,603345,安井食品,--,--,--,1840.9634,--,--
36,002793,东音股份,--,--,--,-1066.2695,--,--
37,603421,鼎信通讯,--,--,--,-37957.6528,--,--
38,002798,帝欧家居,--,--,--,-113560.7759,--,--
39,603515,欧普照明,--,--,--,-50706.3559,--,--
40,002802,洪汇新材,--,--,--,-3354.1686,--,--
41,603528,多伦科技,--,--,--,-4938.9028,--,--
42,002807,江阴银行,--,--,--,--,--,--
43,603559,中通国脉,--,--,--,1864.3697,--,--
44,002811,亚泰国际,--,--,--,943.8016,--,--
45,603569,长久物流,--,--,--,5263.0772,--,--
46,002816,和科达,--,--,--,6125.8845,--,--
47,002820,桂发祥,--,--,--,-43392.6102,--,--
48,002825,纳尔股份,--,--,--,-1093.3474,--,--
49,002830,名雕股份,--,--,--,-455.949,--,--
50,002840,华统股份,--,--,--,356.6649,--,--
51,603639,海利尔,--,--,--,-9071.7969,--,--
52,600919,江苏银行,--,--,--,--,--,--
53,002846,英联股份,--,--,--,-18271.3863,--,--
54,603668,天马科技,--,--,--,461.8314,--,--
55,603716,塞力斯,--,--,--,1249.2788,--,--
56,603737,三棵树,--,--,--,-2991.5636,--,--
57,603798,康普顿,--,--,--,2806.7095,--,--
58,603819,神力股份,--,--,--,15252.1886,--,--
59,603839,安正时尚,--,--,--,4996.3996,--,--
60,300516,久之洋,--,--,--,2317.1476,--,--
61,300520,科大国创,--,--,--,-5958.5766,--,--
62,300525,博思软件,--,--,--,-6282.6205,--,--
63,300529,健帆生物,--,--,--,-5223.9948,--,--
64,601966,玲珑轮胎,--,--,--,186.4049,--,--
